"","mean","lower_bound","upper_bound","left_tail_percentage"
"conf.int",7676976.7,5090222.46397676,10263730.9360232,0.5228
"conf.int",6128888.93333333,3146847.8230438,9110930.04362287,0.5228
"conf.int",7339491.6,4019986.26234585,10658996.9376542,0.5228
"conf.int",7422755.06666667,4679368.39237823,10166141.7409551,0.5228
"conf.int",4968627.16666667,3551077.40229791,6386176.93103542,0.5228
"conf.int",10035728.3,6715730.95753395,13355725.6424661,0.5228
"conf.int",7902873.2,5193187.59563474,10612558.8043653,0.5228
"conf.int",8159338.16666667,4573299.02631355,11745377.3070198,0.5228
"conf.int",8001453.3,5209029.54096032,10793877.0590397,0.5228
"conf.int",7758397.46666667,5054972.08078288,10461822.8525505,0.5228
"conf.int",8264630.2,5605289.19421174,10923971.2057883,0.5228
"conf.int",9163937.8,5389721.9322922,12938153.6677078,0.5228
"conf.int",7743627.6,4605107.68569666,10882147.5143033,0.5228
"conf.int",7420703.26666667,4172633.34371601,10668773.1896173,0.5228
"conf.int",8139268.93333333,4955953.78258632,11322584.0840803,0.5228
"conf.int",6746230.9,4258094.64475111,9234367.15524889,0.5228
"conf.int",8064927.7,5568810.26022489,10561045.1397751,0.5228
"conf.int",5701058.86666667,3559427.07653791,7842690.65679542,0.5228
"conf.int",8815920.5,5730875.08764654,11900965.9123535,0.5228
"conf.int",6933945.86666667,4096966.33725739,9770925.39607594,0.5228
"conf.int",5991525.1,3318404.65646025,8664645.54353975,0.5228
"conf.int",6009679.86666667,3380167.20706798,8639192.52626535,0.5228
"conf.int",7594335.9,4753540.18805995,10435131.6119401,0.5228
"conf.int",7794959.03333333,4587925.63889714,11001992.4277695,0.5228
"conf.int",5378620.1,3502238.52027051,7255001.67972949,0.5228
"conf.int",7102816.03333333,4612955.40002706,9592676.6666396,0.5228
"conf.int",5137686.93333333,2976173.30722498,7299200.55944169,0.5228
"conf.int",5969659.3,3130498.21179497,8808820.38820503,0.5228
"conf.int",8574730.93333333,5056489.88456486,12092971.9821018,0.5228
"conf.int",9702558.23333333,6145228.57049992,13259887.8961667,0.5228
"conf.int",8538655.16666667,5159296.48839554,11918013.8449378,0.5228
"conf.int",5504695.66666667,3093744.02888518,7915647.30444816,0.5228
"conf.int",8684645.2,5227173.86360724,12142116.5363928,0.5228
"conf.int",8227963.96666667,5029738.09643553,11426189.8368978,0.5228
"conf.int",6372275,3593182.28692149,9151367.71307851,0.5228
"conf.int",6743971.06666667,4102740.3736323,9385201.75970104,0.5228
"conf.int",5304929.93333333,3339724.09794748,7270135.76871919,0.5228
"conf.int",10692572.7,7583773.25389828,13801372.1461017,0.5228
"conf.int",7654520.56666667,4438156.58651334,10870884.54682,0.5228
"conf.int",8700153.46666667,5865701.27051148,11534605.6628219,0.5228
"conf.int",8699035.6,5577424.40677626,11820646.7932237,0.5228
"conf.int",7322194.13333333,4726084.51922913,9918303.74743753,0.5228
"conf.int",9531442.26666667,6579127.12457385,12483757.4087595,0.5228
"conf.int",8518032.06666667,5108949.28513056,11927114.8482028,0.5228
"conf.int",8025701.63333333,4864517.65935236,11186885.6073143,0.5228
"conf.int",6749063.93333333,3916065.64117939,9582062.22548728,0.5228
"conf.int",7245609.1,4572930.26193231,9918287.93806769,0.5228
"conf.int",8987168,5376081.61118361,12598254.3888164,0.5228
"conf.int",8253352.5,5410823.841568,11095881.158432,0.5228
"conf.int",7293658.1,4846089.24794688,9741226.95205312,0.5228
"conf.int",6312564.2,3769680.32159425,8855448.07840575,0.5228
"conf.int",8760001.13333333,5211767.96020807,12308234.3064586,0.5228
"conf.int",8835127.73333333,5588910.17491045,12081345.2917562,0.5228
"conf.int",7951194.7,5155213.25180782,10747176.1481922,0.5228
"conf.int",6633765.66666667,3914014.60438987,9353516.72894346,0.5228
"conf.int",5353305.86666667,3829220.66919205,6877391.06414129,0.5228
"conf.int",5995318.26666667,3961391.00472137,8029245.52861196,0.5228
"conf.int",9008540.23333333,5606392.26091839,12410688.2057483,0.5228
"conf.int",8725333.3,5702798.19830624,11747868.4016938,0.5228
"conf.int",8154804.43333333,4988475.59994701,11321133.2667197,0.5228
"conf.int",8653219.96666667,5251141.68850878,12055298.2448246,0.5228
"conf.int",6167087.9,4204196.6988389,8129979.1011611,0.5228
"conf.int",6707095.96666667,3827151.25011425,9587040.68321908,0.5228
"conf.int",5779015.76666667,3115420.95100348,8442610.58232985,0.5228
"conf.int",6993502.9,4308905.87159921,9678099.92840079,0.5228
"conf.int",7371826,4560613.03273782,10183038.9672622,0.5228
"conf.int",7626069.96666667,4862147.46424882,10389992.4690845,0.5228
"conf.int",7288138.7,4102900.43620325,10473376.9637968,0.5228
"conf.int",8662351.63333333,5529586.93200887,11795116.3346578,0.5228
"conf.int",6331219.43333333,3298688.8893322,9363749.97733447,0.5228
"conf.int",7480475.26666667,3714986.48868384,11245964.0446495,0.5228
"conf.int",8269757.76666667,4793936.6673268,11745578.8660065,0.5228
"conf.int",8719485.96666667,4935159.66945633,12503812.263877,0.5228
"conf.int",8838791.23333333,6106200.99809536,11571381.4685713,0.5228
"conf.int",7558374.43333333,4790088.07302052,10326660.7936462,0.5228
"conf.int",7466698.7,4635208.91878241,10298188.4812176,0.5228
"conf.int",7157418.66666667,3730242.05035962,10584595.2829737,0.5228
"conf.int",7260289.7,4806489.84078437,9714089.55921564,0.5228
"conf.int",8468935.86666667,5814622.49274227,11123249.2405911,0.5228
"conf.int",7184817.36666667,3887086.87051467,10482547.8628187,0.5228
