"","mean","lower_bound","upper_bound","left_tail_percentage"
"conf.int",6542.66666666667,3134.81860791916,9950.51472541417,0.5308
"conf.int",4733.83333333333,2751.0043048543,6716.66236181237,0.5308
"conf.int",3889.53333333333,907.411456524781,6871.65521014189,0.5308
"conf.int",6635.63333333333,3638.56007725553,9632.70658941113,0.5308
"conf.int",4221.5,2168.13082114952,6274.86917885048,0.5308
"conf.int",3285.7,933.50088707303,5637.89911292697,0.5308
"conf.int",7378.86666666667,3141.73167136326,11616.0016619701,0.5308
"conf.int",5436.33333333333,3139.01053283243,7733.65613383424,0.5308
"conf.int",4635.03333333333,2735.05088505308,6535.01578161359,0.5308
"conf.int",8257.5,4777.51992459869,11737.4800754013,0.5308
"conf.int",6564.26666666667,3664.18154952081,9464.35178381252,0.5308
"conf.int",6565.96666666667,3867.47713935524,9264.45619397809,0.5308
"conf.int",5899.86666666667,3412.42861013306,8387.30472320027,0.5308
"conf.int",7484.13333333333,3493.07114938491,11475.1955172818,0.5308
"conf.int",5752.7,3076.3424309702,8429.0575690298,0.5308
"conf.int",4652.56666666667,2880.5543919191,6424.57894141423,0.5308
"conf.int",4829.86666666667,2278.29785797283,7381.4354753605,0.5308
"conf.int",5626.86666666667,2782.17430910575,8471.55902422759,0.5308
"conf.int",4337.4,2757.99426927926,5916.80573072074,0.5308
"conf.int",6715.1,3587.63114617276,9842.56885382724,0.5308
"conf.int",7157.03333333333,3844.94844317674,10469.1182234899,0.5308
"conf.int",4065.03333333333,2370.28351422943,5759.78315243723,0.5308
"conf.int",4963.9,2342.44136036346,7585.35863963654,0.5308
"conf.int",5175.06666666667,3255.27726100436,7094.85607232897,0.5308
"conf.int",3952.93333333333,2206.57642467303,5699.29024199364,0.5308
"conf.int",5001.4,1951.86378544679,8050.93621455321,0.5308
"conf.int",4732.16666666667,2585.06727694782,6879.26605638552,0.5308
"conf.int",5497.3,2881.61010896326,8112.98989103674,0.5308
"conf.int",5092.13333333333,2629.47468089931,7554.79198576736,0.5308
"conf.int",4186.06666666667,2728.07135667099,5644.06197666235,0.5308
"conf.int",3678.93333333333,1436.52385482673,5921.34281183994,0.5308
"conf.int",7821.73333333333,3724.9198694999,11918.5467971668,0.5308
"conf.int",6926.3,3424.53505664264,10428.0649433574,0.5308
"conf.int",3514.46666666667,1821.75478554154,5207.1785477918,0.5308
"conf.int",9146.1,5214.62874458587,13077.5712554141,0.5308
"conf.int",5355.26666666667,2823.28087881987,7887.25245451346,0.5308
"conf.int",8557.86666666667,4587.27121972158,12528.4621136118,0.5308
"conf.int",5901.93333333333,3241.09587167942,8562.77079498725,0.5308
"conf.int",7329.03333333333,3635.7406475494,11022.3260191173,0.5308
"conf.int",3890.7,1893.81413647619,5887.58586352381,0.5308
"conf.int",6417.96666666667,3535.39194409193,9300.54138924141,0.5308
"conf.int",6280.73333333333,2831.30367943411,9730.16298723256,0.5308
"conf.int",7085.23333333333,3781.0713280192,10389.3953386475,0.5308
"conf.int",4882.46666666667,2356.05511865334,7408.87821467999,0.5308
"conf.int",2931.06666666667,1854.89677764221,4007.23655569112,0.5308
"conf.int",5013.3,2983.87113983148,7042.72886016852,0.5308
"conf.int",5229.03333333333,3139.78754524583,7318.27912142084,0.5308
"conf.int",6393.8,3520.55588067876,9267.04411932124,0.5308
"conf.int",5439.83333333333,2607.06931931402,8272.59734735264,0.5308
"conf.int",3844.96666666667,2221.14040966445,5468.79292366888,0.5308
"conf.int",7153.3,2863.12706162497,11443.472938375,0.5308
"conf.int",4936.2,2754.23870655338,7118.16129344662,0.5308
"conf.int",4710.03333333333,2679.45609988495,6740.61056678172,0.5308
"conf.int",5409.06666666667,2874.44278983221,7943.69054350113,0.5308
"conf.int",3635.73333333333,1881.90393270052,5389.56273396615,0.5308
"conf.int",6263.76666666667,3279.74843354338,9247.78489978996,0.5308
"conf.int",5660.56666666667,2934.58319640726,8386.55013692607,0.5308
"conf.int",4591.53333333333,2655.32490877994,6527.74175788673,0.5308
"conf.int",6585.4,3401.8550505965,9768.9449494035,0.5308
"conf.int",5787.8,3411.63951277906,8163.96048722094,0.5308
"conf.int",6763.2,4177.03561097888,9349.36438902112,0.5308
"conf.int",4817.2,2491.25199608394,7143.14800391606,0.5308
"conf.int",6417.36666666667,3507.02548104405,9327.70785228929,0.5308
"conf.int",3747.26666666667,1925.47552254589,5569.05781078745,0.5308
