"","mean","lower_bound","upper_bound","left_tail_percentage"
"conf.int",3470323.45,739112.265519114,6201534.63448089,0.5324
"conf.int",4499592.7,2219471.51443448,6779713.88556552,0.5324
"conf.int",3347330.55,1145584.31741429,5549076.78258571,0.5324
"conf.int",3704456.95,2217322.15203674,5191591.74796326,0.5324
"conf.int",4888083.4,2269428.86859895,7506737.93140105,0.5324
"conf.int",2508250.05,1393434.16816236,3623065.93183764,0.5324
"conf.int",5302046.15,2472346.17815498,8131746.12184502,0.5324
"conf.int",5761076.95,2566149.05041688,8956004.84958312,0.5324
"conf.int",5192140.9,2496044.81523514,7888236.98476486,0.5324
"conf.int",3083691.5,1638790.92979071,4528592.07020929,0.5324
"conf.int",4693375.8,1646991.90168163,7739759.69831837,0.5324
"conf.int",5511708.85,2746406.99719509,8277010.70280491,0.5324
"conf.int",3752217.4,1247804.99040335,6256629.80959665,0.5324
"conf.int",3860232.05,1784805.32621281,5935658.77378719,0.5324
"conf.int",5734821.7,2641863.2186104,8827780.1813896,0.5324
"conf.int",3552243.35,1560856.95264114,5543629.74735886,0.5324
"conf.int",4738984.2,1927789.35434108,7550179.04565892,0.5324
"conf.int",4443470.85,2527822.34738399,6359119.35261601,0.5324
"conf.int",6154909.4,3357982.45461466,8951836.34538534,0.5324
"conf.int",4446700.55,1586575.83051594,7306825.26948406,0.5324
"conf.int",2201208.2,669911.971928308,3732504.42807169,0.5324
"conf.int",3341618.05,1631098.35141424,5052137.74858576,0.5324
"conf.int",2820556.85,1601028.04137003,4040085.65862997,0.5324
"conf.int",3437276.75,2109545.34381697,4765008.15618303,0.5324
"conf.int",4966222.6,2521314.32248296,7411130.87751704,0.5324
"conf.int",6120298.85,2804240.50448068,9436357.19551932,0.5324
"conf.int",3628754.85,1551419.73566648,5706089.96433352,0.5324
"conf.int",3376037.25,1915478.31270309,4836596.18729691,0.5324
"conf.int",4336567.05,2247896.68505843,6425237.41494157,0.5324
"conf.int",3626743.85,2082140.22716906,5171347.47283094,0.5324
"conf.int",3968614.55,2321806.62165693,5615422.47834307,0.5324
"conf.int",3892764.25,1298065.77422463,6487462.72577538,0.5324
"conf.int",4165536,1913976.82586779,6417095.17413221,0.5324
"conf.int",3446111.15,1371499.61965593,5520722.68034407,0.5324
"conf.int",3961739.05,1751905.90862134,6171572.19137866,0.5324
"conf.int",7003409,4273466.53560319,9733351.46439681,0.5324
"conf.int",2559365.55,1095126.78871889,4023604.31128111,0.5324
"conf.int",2919023.6,601366.529085565,5236680.67091443,0.5324
"conf.int",4072764.35,2346041.05339011,5799487.64660989,0.5324
"conf.int",4452357.1,2188925.29738943,6715788.90261057,0.5324
"conf.int",6762193.45,2973292.15783736,10551094.7421626,0.5324
"conf.int",3324552,1819715.05546813,4829388.94453187,0.5324
"conf.int",4634806.75,2287468.24795629,6982145.25204372,0.5324
"conf.int",4997279.35,2524252.09446711,7470306.60553289,0.5324
"conf.int",4410090.65,2033702.09485842,6786479.20514158,0.5324
"conf.int",3319124.05,1708248.73739095,4929999.36260905,0.5324
"conf.int",6945792.9,4341119.90077971,9550465.89922029,0.5324
"conf.int",5852963.25,2886009.82353387,8819916.67646613,0.5324
"conf.int",4968067,1790626.30261636,8145507.69738364,0.5324
"conf.int",4137205.75,1461212.1498447,6813199.3501553,0.5324
"conf.int",3693772.7,1488835.6368158,5898709.7631842,0.5324
"conf.int",5274695.45,2760200.20503991,7789190.69496009,0.5324
"conf.int",4596962.05,2083515.66495204,7110408.43504796,0.5324
"conf.int",5178011.05,2339382.44449802,8016639.65550198,0.5324
"conf.int",4762822.65,2432511.46916111,7093133.83083889,0.5324
"conf.int",3911502.4,1394733.539449,6428271.260551,0.5324
"conf.int",5038828.05,2559989.0803063,7517667.0196937,0.5324
"conf.int",2215725.3,1115758.77794953,3315691.82205047,0.5324
"conf.int",1761339.65,702544.623794921,2820134.67620508,0.5324
"conf.int",4507613.8,1565386.44747364,7449841.15252636,0.5324
"conf.int",3090828.5,1471802.62333111,4709854.37666889,0.5324
"conf.int",2807767.85,1410016.94477783,4205518.75522217,0.5324
"conf.int",4921427.15,2402160.86191795,7440693.43808205,0.5324
"conf.int",3552554.6,1916149.99300366,5188959.20699634,0.5324
"conf.int",3122659.2,1580784.83616495,4664533.56383505,0.5324
"conf.int",4509963.4,1852204.70519401,7167722.094806,0.5324
"conf.int",4616704.25,2783203.26087559,6450205.23912441,0.5324
"conf.int",4986277.05,2423961.91344673,7548592.18655327,0.5324
"conf.int",5069370.8,2462730.84044938,7676010.75955062,0.5324
"conf.int",4345449,1807950.3091553,6882947.6908447,0.5324
"conf.int",4368148,1628333.40313796,7107962.59686204,0.5324
"conf.int",3411210.3,1956281.66684129,4866138.93315871,0.5324
"conf.int",7231739.95,3926435.51649703,10537044.383503,0.5324
"conf.int",3589136.55,1939014.35827402,5239258.74172598,0.5324
"conf.int",3813254.6,1851093.23154089,5775415.96845911,0.5324
"conf.int",2377048.75,1057055.56025043,3697041.93974957,0.5324
"conf.int",3208944.1,1892666.94071616,4525221.25928384,0.5324
"conf.int",4206442.8,2310583.76593977,6102301.83406023,0.5324
"conf.int",3020011.45,1017799.11344327,5022223.78655673,0.5324
"conf.int",3606221.7,2049498.94195463,5162944.45804537,0.5324
"conf.int",4514061,1690469.77654124,7337652.22345875,0.5324
"conf.int",4912615.65,2465176.67208723,7360054.62791277,0.5324
"conf.int",5826246.5,2771075.51142331,8881417.48857669,0.5324
"conf.int",4168090,1765540.67610237,6570639.32389763,0.5324
"conf.int",3410937.7,1643726.04803284,5178149.35196716,0.5324
"conf.int",6371295.55,3359058.0498532,9383533.0501468,0.5324
"conf.int",4121613.4,2283059.28579253,5960167.51420747,0.5324
"conf.int",5809631.55,3088640.66412836,8530622.43587164,0.5324
"conf.int",5666294.75,2752179.38180088,8580410.11819912,0.5324
"conf.int",4193803.85,1811980.66893604,6575627.03106396,0.5324
"conf.int",4712666.8,2487730.65201794,6937602.94798206,0.5324
"conf.int",4377244.7,2700653.31355027,6053836.08644973,0.5324
"conf.int",3582713.55,1722037.82420005,5443389.27579995,0.5324
"conf.int",5050389.45,2499076.73510645,7601702.16489355,0.5324
"conf.int",2779563.6,1506424.23293373,4052702.96706627,0.5324
"conf.int",4082060.75,1765230.19518948,6398891.30481052,0.5324
"conf.int",4326889.6,1985088.24628242,6668690.95371758,0.5324
"conf.int",2882613.15,1586162.12910519,4179064.17089481,0.5324
"conf.int",4902463.2,2531157.62169538,7273768.77830462,0.5324
"conf.int",5333579.3,2133566.04366856,8533592.55633144,0.5324
"conf.int",4549269.4,1905087.74925223,7193451.05074777,0.5324
"conf.int",4842028.6,1801786.00261914,7882271.19738086,0.5324
"conf.int",3376806.55,2104399.2714826,4649213.8285174,0.5324
"conf.int",3019490.9,1469801.14575786,4569180.65424214,0.5324
"conf.int",4167106,1650026.06086123,6684185.93913877,0.5324
"conf.int",5234518.3,2037878.87784849,8431157.72215151,0.5324
"conf.int",4524184.6,2020393.29665084,7027975.90334916,0.5324
"conf.int",4144963.5,1947507.08833973,6342419.91166027,0.5324
"conf.int",4970938.45,2577738.68692729,7364138.21307271,0.5324
"conf.int",3557084,1818473.97081843,5295694.02918157,0.5324
"conf.int",4325110.6,2263338.57173324,6386882.62826676,0.5324
"conf.int",3289245.75,1990315.92891003,4588175.57108997,0.5324
"conf.int",4273398.6,2086096.59073751,6460700.60926249,0.5324
"conf.int",4748611.95,2191844.29940243,7305379.60059757,0.5324
"conf.int",2594406.8,1614941.75773824,3573871.84226176,0.5324
"conf.int",5303733.6,2202438.33843373,8405028.86156627,0.5324
"conf.int",2304047.9,1353838.84594981,3254256.95405019,0.5324
"conf.int",4349789.2,2590365.20067306,6109213.19932694,0.5324
"conf.int",3381486.25,1520383.01987339,5242589.48012661,0.5324
"conf.int",4132220.45,2274823.58608368,5989617.31391632,0.5324
"conf.int",3611346.1,2529328.54971357,4693363.65028644,0.5324
"conf.int",3106294.75,1966954.63086351,4245634.86913649,0.5324
"conf.int",5399637.95,2570193.42155293,8229082.47844707,0.5324
"conf.int",5583661.15,2765223.29045781,8402099.00954219,0.5324
"conf.int",5502141.25,2945676.11986511,8058606.38013489,0.5324
"conf.int",5497997.75,2219744.93175749,8776250.56824251,0.5324
"conf.int",4090932.3,1853739.05940821,6328125.54059179,0.5324
"conf.int",2579245.8,1192255.86288026,3966235.73711974,0.5324
"conf.int",3746545.25,1097156.59275636,6395933.90724364,0.5324
"conf.int",6872760.35,3061057.54035648,10684463.1596435,0.5324
"conf.int",6583451.7,3153700.889654,10013202.510346,0.5324
"conf.int",3810517.75,1741876.52863901,5879158.97136099,0.5324
"conf.int",3075030.4,1185236.10851377,4964824.69148623,0.5324
"conf.int",3908839.9,1726294.36430457,6091385.43569543,0.5324
"conf.int",3261563.75,1641684.57555412,4881442.92444588,0.5324
"conf.int",3400835.8,1638437.34168725,5163234.25831275,0.5324
"conf.int",3379852.05,1898528.57139512,4861175.52860488,0.5324
"conf.int",3508856.5,1594313.55991553,5423399.44008447,0.5324
"conf.int",5034683.6,2448029.91007481,7621337.28992519,0.5324
"conf.int",4727066.75,2372079.31769613,7082054.18230387,0.5324
"conf.int",4359664.95,1810243.29506609,6909086.60493391,0.5324
"conf.int",5556973.9,3087959.55875452,8025988.24124548,0.5324
"conf.int",4886062.3,2025291.12226415,7746833.47773585,0.5324
"conf.int",4079722.5,2288774.11718121,5870670.88281879,0.5324
"conf.int",3692410.85,2284683.47487977,5100138.22512023,0.5324
"conf.int",5281001.5,2765805.64287,7796197.35713,0.5324
"conf.int",4436333.75,1844115.36671226,7028552.13328774,0.5324
"conf.int",6650397.8,3539865.97882881,9760929.62117119,0.5324
"conf.int",5105691,2451112.04297509,7760269.95702492,0.5324
"conf.int",3165677.4,1478076.04113227,4853278.75886773,0.5324
"conf.int",4138459.4,1862455.49063698,6414463.30936302,0.5324
"conf.int",4659415.35,2126187.40812878,7192643.29187122,0.5324
"conf.int",7464071.8,3701155.4499676,11226988.1500324,0.5324
"conf.int",3158608.75,1060611.45563958,5256606.04436042,0.5324
"conf.int",3525293.1,1947453.78874772,5103132.41125228,0.5324
"conf.int",5025531.8,3054097.65739416,6996965.94260584,0.5324
"conf.int",4831058.15,2341104.0285916,7321012.2714084,0.5324
"conf.int",2900980.3,1174082.80359755,4627877.79640245,0.5324
"conf.int",3403644,772593.455613622,6034694.54438638,0.5324
"conf.int",3958356.6,1815519.46157204,6101193.73842796,0.5324
"conf.int",4280594.15,1948219.38642155,6612968.91357845,0.5324
"conf.int",4796924.05,2100226.97301183,7493621.12698817,0.5324
"conf.int",3178100.05,1627786.26556247,4728413.83443753,0.5324
"conf.int",4692278.2,2557646.28369965,6826910.11630035,0.5324
"conf.int",4445232.65,1951364.97357972,6939100.32642028,0.5324
"conf.int",4330732.4,1742227.52450392,6919237.27549608,0.5324
"conf.int",2911607.6,1434456.38855924,4388758.81144076,0.5324
"conf.int",4369514.5,1722396.15851768,7016632.84148232,0.5324
"conf.int",5161719.1,2162022.75110816,8161415.44889184,0.5324
"conf.int",4297253.95,1541488.18908746,7053019.71091254,0.5324
"conf.int",3745203.55,1388158.56153521,6102248.53846479,0.5324
"conf.int",5974674.8,3350222.75365963,8599126.84634037,0.5324
"conf.int",5477321.35,2380142.6287785,8574500.0712215,0.5324
"conf.int",5960269.7,2602342.21289031,9318197.18710969,0.5324
"conf.int",3873100.9,1376101.43669596,6370100.36330404,0.5324
"conf.int",3967565.8,1604019.45188796,6331112.14811204,0.5324
"conf.int",2329045.15,757015.904616823,3901074.39538318,0.5324
"conf.int",3783010.85,1522730.9554225,6043290.7445775,0.5324
"conf.int",2529554.35,1773096.74176641,3286011.95823359,0.5324
"conf.int",7287470.55,4084605.30415583,10490335.7958442,0.5324
"conf.int",5602168.7,2719153.94091655,8485183.45908345,0.5324
"conf.int",4139183.3,1577572.24801406,6700794.35198594,0.5324
"conf.int",4775228.65,2155634.94150445,7394822.35849555,0.5324
"conf.int",3263834.8,985275.51452049,5542394.08547951,0.5324
"conf.int",5159413.3,2335583.49558986,7983243.10441014,0.5324
"conf.int",1878267.85,1041494.24025505,2715041.45974495,0.5324
"conf.int",4927098.35,2197175.85657676,7657020.84342324,0.5324
"conf.int",5922464.7,3310035.34076201,8534894.05923799,0.5324
"conf.int",3636335.5,1389827.92149147,5882843.07850853,0.5324
"conf.int",4187117.15,1908444.91189076,6465789.38810924,0.5324
"conf.int",5065693.75,2532779.82458285,7598607.67541715,0.5324
"conf.int",4888291.8,2051710.6183721,7724872.9816279,0.5324
"conf.int",5461704.6,2688998.1672746,8234411.0327254,0.5324
"conf.int",6483084.75,3295340.51045625,9670828.98954375,0.5324
"conf.int",3825005.35,2123035.57410821,5526975.12589179,0.5324
"conf.int",5374213.1,2498743.95477072,8249682.24522927,0.5324
"conf.int",3340911.55,1692300.8374558,4989522.2625442,0.5324
"conf.int",4492207.8,1543874.43741417,7440541.16258583,0.5324
"conf.int",4678507.75,1773442.7536544,7583572.7463456,0.5324
"conf.int",5188844.95,2703174.84094081,7674515.05905919,0.5324
"conf.int",3855727.05,1572497.95633138,6138956.14366862,0.5324
"conf.int",4046964.3,2085171.54755288,6008757.05244712,0.5324
"conf.int",3340066,1426029.2175971,5254102.7824029,0.5324
"conf.int",5336313,2779477.87012692,7893148.12987308,0.5324
"conf.int",3933309.45,1716974.40501326,6149644.49498674,0.5324
"conf.int",4627598.65,2176478.43837724,7078718.86162276,0.5324
"conf.int",3342010.7,1748780.48793574,4935240.91206426,0.5324
"conf.int",4190691.9,2105450.83397491,6275932.96602509,0.5324
"conf.int",4271569.95,2553514.31525129,5989625.58474871,0.5324
"conf.int",3794808.25,2230923.81067171,5358692.68932829,0.5324
"conf.int",2766017.95,1631586.13190065,3900449.76809935,0.5324
"conf.int",3677593.3,1667470.98222126,5687715.61777874,0.5324
"conf.int",4753512.5,1854405.20467367,7652619.79532633,0.5324
"conf.int",3728729.5,2137876.14753396,5319582.85246604,0.5324
"conf.int",4249554.35,1890701.41059933,6608407.28940067,0.5324
"conf.int",5206465.8,2149762.38938262,8263169.21061738,0.5324
"conf.int",3573835.55,1687440.54537436,5460230.55462564,0.5324
"conf.int",5277451.95,3207846.98355401,7347056.91644599,0.5324
"conf.int",5444772.85,2548148.68422091,8341397.01577908,0.5324
"conf.int",3525701.55,1694020.16669563,5357382.93330437,0.5324
"conf.int",4589957.4,2089655.48743829,7090259.31256171,0.5324
"conf.int",3388158.85,1681041.08541444,5095276.61458556,0.5324
"conf.int",5854372,2970212.3555981,8738531.6444019,0.5324
"conf.int",4970356.6,3031897.74208858,6908815.45791142,0.5324
"conf.int",4771075.2,1848185.70252614,7693964.69747386,0.5324
"conf.int",3719587.95,1131463.05187805,6307712.84812195,0.5324
"conf.int",3463353.75,1652005.12174377,5274702.37825623,0.5324
"conf.int",5012206.2,2193392.81888583,7831019.58111417,0.5324
"conf.int",2905301.85,1537445.76835853,4273157.93164147,0.5324
"conf.int",2974638.35,1152312.8973871,4796963.8026129,0.5324
"conf.int",4812223.8,2901710.68656332,6722736.91343668,0.5324
"conf.int",4853201.35,1878332.68833063,7828070.01166937,0.5324
"conf.int",3503134.25,1259143.11696003,5747125.38303997,0.5324
"conf.int",3050985.35,1982191.7783186,4119778.9216814,0.5324
"conf.int",3329976.35,1783206.4993907,4876746.2006093,0.5324
"conf.int",5249922.75,2476708.31693069,8023137.18306931,0.5324
"conf.int",4032481.6,2148236.28994642,5916726.91005358,0.5324
"conf.int",4535887.4,1823525.57284455,7248249.22715545,0.5324
"conf.int",4373029.55,1600401.94924046,7145657.15075954,0.5324
"conf.int",2780870.1,1357414.74365176,4204325.45634824,0.5324
"conf.int",5741556.55,2788975.25049143,8694137.84950857,0.5324
"conf.int",5353900.5,2567248.66466226,8140552.33533774,0.5324
"conf.int",1945420.1,1135650.98796862,2755189.21203138,0.5324
"conf.int",4390293.25,1984881.04205778,6795705.45794222,0.5324
"conf.int",3849579.2,1587600.63634184,6111557.76365816,0.5324
"conf.int",4405007.3,2213298.44964825,6596716.15035175,0.5324
"conf.int",4789452.9,2567121.50862897,7011784.29137103,0.5324
"conf.int",5636760.4,2922629.61932511,8350891.18067489,0.5324
"conf.int",3436492.7,2242296.18298269,4630689.21701731,0.5324
"conf.int",5469771.2,3083392.34633398,7856150.05366602,0.5324
"conf.int",5981531.85,2782907.14866512,9180156.55133488,0.5324
"conf.int",3991167.35,1385383.20833507,6596951.49166493,0.5324
"conf.int",2523724.15,1499107.13766744,3548341.16233256,0.5324
"conf.int",4414369.9,2095744.46157359,6732995.33842641,0.5324
"conf.int",3383755.95,1949999.64533721,4817512.25466279,0.5324
"conf.int",3602556.75,1929006.08202481,5276107.41797519,0.5324
"conf.int",3715988.2,1564801.65740709,5867174.74259291,0.5324
"conf.int",6108464.45,2998454.78160787,9218474.11839214,0.5324
"conf.int",2819502.9,1736049.53736287,3902956.26263713,0.5324
"conf.int",4447052.05,1538473.89065125,7355630.20934875,0.5324
"conf.int",4943932.75,2661460.44881627,7226405.05118373,0.5324
"conf.int",2562623,1567826.51405817,3557419.48594183,0.5324
"conf.int",3138346.55,1680982.76983118,4595710.33016882,0.5324
"conf.int",4555014.15,2309421.21373832,6800607.08626168,0.5324
"conf.int",4974642.5,2568151.12658066,7381133.87341934,0.5324
"conf.int",3429278.3,1754817.80371942,5103738.79628058,0.5324
"conf.int",3901248.35,1568653.73734155,6233842.96265845,0.5324
"conf.int",3318093.5,1586301.05262521,5049885.94737479,0.5324
"conf.int",5940738.4,3536312.84022592,8345163.95977409,0.5324
"conf.int",5714082.45,2800653.08036234,8627511.81963766,0.5324
"conf.int",5780840.25,2933544.66159747,8628135.83840253,0.5324
"conf.int",3424872.9,2126300.92212692,4723444.87787308,0.5324
"conf.int",3397335.65,1319998.6132672,5474672.6867328,0.5324
"conf.int",5753044.7,2919923.09858473,8586166.30141527,0.5324
"conf.int",2325290,1423982.45840109,3226597.54159891,0.5324
"conf.int",4103602.85,1766444.95151052,6440760.74848948,0.5324
"conf.int",3238922.7,1992835.68648747,4485009.71351253,0.5324
"conf.int",3042927.6,1566271.93709926,4519583.26290074,0.5324
"conf.int",3720382.25,2188375.49056548,5252389.00943452,0.5324
"conf.int",4859182.55,2668843.19390551,7049521.90609449,0.5324
"conf.int",3918959.6,1495020.87883589,6342898.32116411,0.5324
"conf.int",4136883.3,1954944.2158808,6318822.3841192,0.5324
"conf.int",4999571.8,2824538.59203719,7174605.00796281,0.5324
"conf.int",5006446,2554824.56756511,7458067.43243489,0.5324
"conf.int",3993933.1,2142447.19698585,5845419.00301415,0.5324
"conf.int",3705217.6,1363750.19794215,6046685.00205785,0.5324
"conf.int",3134728.75,1010026.21268359,5259431.28731641,0.5324
"conf.int",4371393.15,1865966.58465786,6876819.71534214,0.5324
"conf.int",3600768.6,2077626.08877729,5123911.11122271,0.5324
"conf.int",5090068.9,2391195.19760107,7788942.60239893,0.5324
"conf.int",3654249.7,1965896.12479343,5342603.27520657,0.5324
"conf.int",2112996.4,1273024.31814121,2952968.48185879,0.5324
"conf.int",4562707.05,1807299.26757544,7318114.83242455,0.5324
"conf.int",3181954.95,1502834.1560858,4861075.7439142,0.5324
"conf.int",4323452.9,1961680.54151382,6685225.25848618,0.5324
"conf.int",3731149.05,1307409.97017393,6154888.12982607,0.5324
"conf.int",5296019.85,2575840.85233608,8016198.84766392,0.5324
"conf.int",6264582.55,3094983.92268289,9434181.17731711,0.5324
"conf.int",4120419.35,1972064.98277835,6268773.71722165,0.5324
"conf.int",6305651.7,3211678.72164716,9399624.67835284,0.5324
"conf.int",5373868.35,2204836.00360695,8542900.69639305,0.5324
"conf.int",3947552.3,1802581.42316374,6092523.17683626,0.5324
"conf.int",3830331.75,2512856.72508208,5147806.77491792,0.5324
"conf.int",6800599.55,3449442.92590583,10151756.1740942,0.5324
"conf.int",3778751.65,2054072.32603849,5503430.97396151,0.5324
"conf.int",4695565.95,1981645.4121907,7409486.4878093,0.5324
"conf.int",3635298.05,1963172.81498343,5307423.28501657,0.5324
"conf.int",3164933.05,1935217.95606923,4394648.14393077,0.5324
"conf.int",3973966.95,1362049.21813622,6585884.68186378,0.5324
"conf.int",3823036.9,2036992.80007012,5609080.99992988,0.5324
"conf.int",5673499.15,2466060.47417424,8880937.82582576,0.5324
"conf.int",5850166.1,2798789.97501737,8901542.22498263,0.5324
"conf.int",4730297,2459846.47232842,7000747.52767158,0.5324
"conf.int",2345723.75,1189670.62067718,3501776.87932282,0.5324
"conf.int",3081544.55,1434225.16658746,4728863.93341254,0.5324
"conf.int",4947575.25,2002065.20725645,7893085.29274355,0.5324
"conf.int",4631787.95,1861882.18662377,7401693.71337624,0.5324
"conf.int",3742500.5,2112991.10591451,5372009.89408549,0.5324
"conf.int",6068599.3,3280015.79379719,8857182.80620281,0.5324
"conf.int",3686005.05,1352343.79550929,6019666.30449071,0.5324
"conf.int",4679486.35,2067652.59737386,7291320.10262614,0.5324
"conf.int",3164626.6,1275244.97316778,5054008.22683222,0.5324
"conf.int",4364489.05,1972974.00252297,6756004.09747703,0.5324
"conf.int",5203646.95,2948421.50397343,7458872.39602657,0.5324
"conf.int",4703206.65,2165524.54722697,7240888.75277303,0.5324
"conf.int",6221024.1,3814102.86734311,8627945.33265689,0.5324
"conf.int",4346647.5,1775114.93073653,6918180.06926347,0.5324
"conf.int",4299206.65,1919610.86219263,6678802.43780737,0.5324
"conf.int",5555517.8,3251124.87596396,7859910.72403604,0.5324
"conf.int",3383661.95,1523110.64595267,5244213.25404733,0.5324
"conf.int",4360290.15,2065917.62120903,6654662.67879097,0.5324
"conf.int",3695997.75,2240579.69184972,5151415.80815028,0.5324
"conf.int",6127658.75,3447503.52155344,8807813.97844656,0.5324
"conf.int",3096178.9,1367698.45103286,4824659.34896714,0.5324
"conf.int",5130852.2,2512412.61903486,7749291.78096514,0.5324
"conf.int",6135811,2546430.35133277,9725191.64866723,0.5324
"conf.int",7728112.25,4779253.38894878,10676971.1110512,0.5324
"conf.int",2558330.05,588329.870197084,4528330.22980291,0.5324
"conf.int",4107731.55,1999153.44035792,6216309.65964208,0.5324
"conf.int",4095649.8,2028840.05759992,6162459.54240008,0.5324
"conf.int",3995054,1364572.99077892,6625535.00922109,0.5324
"conf.int",3788291.95,2004754.40893632,5571829.49106368,0.5324
"conf.int",3506739.45,1862608.78168968,5150870.11831032,0.5324
"conf.int",4903372.95,2641036.35992201,7165709.54007799,0.5324
"conf.int",4515227.95,2107246.02262639,6923209.87737361,0.5324
"conf.int",4517936.65,1423863.18935066,7612010.11064934,0.5324
"conf.int",3912859.35,1399046.56061433,6426672.13938567,0.5324
