"","mean","lower_bound","upper_bound","left_tail_percentage"
"conf.int",6147860.68,4546269.56943392,7749451.79056608,0.5146
"conf.int",7123099.98,4776520.61556981,9469679.34443019,0.5146
"conf.int",8034299.98,5740662.07591862,10327937.8840814,0.5146
"conf.int",8771126.14,6205381.76633095,11336870.513669,0.5146
"conf.int",6352085.22,4400450.86958192,8303719.57041808,0.5146
"conf.int",6908080.98,4935430.32497806,8880731.63502195,0.5146
"conf.int",11166739.78,8195400.8308811,14138078.7291189,0.5146
"conf.int",9099628.42,6903559.6277211,11295697.2122789,0.5146
"conf.int",8162239.78,5920759.27785826,10403720.2821417,0.5146
"conf.int",8478626.18,6183125.29068736,10774127.0693126,0.5146
"conf.int",9036407.66,6589582.91398575,11483232.4060142,0.5146
"conf.int",7530281.66,5334466.61617434,9726096.70382566,0.5146
"conf.int",7217881.9,5124345.41313806,9311418.38686194,0.5146
"conf.int",7983564.04,5472090.43109834,10495037.6489017,0.5146
"conf.int",7768165.4,5645642.51717877,9890688.28282123,0.5146
"conf.int",5525005.08,4003797.10329784,7046213.05670216,0.5146
"conf.int",8956386,6269095.38141631,11643676.6185837,0.5146
"conf.int",9368668.2,6932734.00792585,11804602.3920741,0.5146
"conf.int",6696021.28,4383274.92578692,9008767.63421308,0.5146
"conf.int",10262918.68,7575298.41782092,12950538.9421791,0.5146
"conf.int",7198914.74,4934875.67075846,9462953.80924154,0.5146
"conf.int",7645442.34,5415712.5995132,9875172.0804868,0.5146
"conf.int",8011258.7,5312421.42584281,10710095.9741572,0.5146
"conf.int",6943914.74,4806338.2783352,9081491.2016648,0.5146
"conf.int",7024175.38,4970250.31937208,9078100.44062792,0.5146
"conf.int",9058735.28,6471668.11144737,11645802.4485526,0.5146
"conf.int",7061969.52,4983146.12125716,9140792.91874284,0.5146
"conf.int",5959934.68,4216186.79759743,7703682.56240257,0.5146
"conf.int",9599955.94,6794476.96735905,12405434.9126409,0.5146
"conf.int",6385069.28,4356631.74293003,8413506.81706997,0.5146
"conf.int",7984934.96,5708947.28422922,10260922.6357708,0.5146
"conf.int",6817333.96,4758303.81538256,8876364.10461744,0.5146
"conf.int",6292814.66,4266585.65009377,8319043.66990624,0.5146
"conf.int",6249992.22,4370735.7399514,8129248.70004859,0.5146
"conf.int",8144690.34,5930208.81501422,10359171.8649858,0.5146
"conf.int",8096079.38,5476828.27270491,10715330.4872951,0.5146
"conf.int",7620955.04,5449105.17331706,9792804.90668294,0.5146
"conf.int",8505079.3,5976955.76016991,11033202.8398301,0.5146
"conf.int",9507716.88,6946314.88204864,12069118.8779514,0.5146
"conf.int",8862318.28,6218220.58485616,11506415.9751438,0.5146
"conf.int",5084189.32,3639009.60289622,6529369.03710378,0.5146
"conf.int",7530397.42,5322584.9941681,9738209.8458319,0.5146
"conf.int",7916963.66,5889103.82701693,9944823.49298307,0.5146
"conf.int",6982696.34,4991656.30099694,8973736.37900306,0.5146
"conf.int",8936177.56,6641816.75670095,11230538.3632991,0.5146
"conf.int",7022621.26,5097299.80251902,8947942.71748098,0.5146
"conf.int",8240230.82,5820327.16259251,10660134.4774075,0.5146
"conf.int",8429608.06,6024743.27008606,10834472.8499139,0.5146
"conf.int",8051071.92,5852783.02400551,10249360.8159945,0.5146
"conf.int",6123303.18,4038349.50670322,8208256.85329678,0.5146
"conf.int",7482809.62,5399459.91421841,9566159.32578159,0.5146
"conf.int",9285853.6,6354402.10786151,12217305.0921385,0.5146
"conf.int",8810145.38,6299490.73429462,11320800.0257054,0.5146
"conf.int",5390358.46,3609474.09486978,7171242.82513022,0.5146
"conf.int",7877458.52,5554979.84140253,10199937.1985975,0.5146
"conf.int",7908297.06,5727183.16007048,10089410.9599295,0.5146
"conf.int",6478110.96,4359182.62471861,8597039.29528139,0.5146
"conf.int",8057535.3,5709904.12007517,10405166.4799248,0.5146
"conf.int",6020550.6,4035651.61736412,8005449.58263588,0.5146
"conf.int",7336497.04,5178267.78722045,9494726.29277955,0.5146
"conf.int",7701342.22,5502266.71213661,9900417.72786339,0.5146
"conf.int",7534588.24,5298490.87119165,9770685.60880835,0.5146
"conf.int",6273708.38,4174777.37003219,8372639.38996781,0.5146
"conf.int",6223117.8,4228298.23186222,8217937.36813778,0.5146
"conf.int",8404790.98,5968889.05005647,10840692.9099435,0.5146
"conf.int",7881698.52,5391969.5265342,10371427.5134658,0.5146
"conf.int",8131108.68,6070344.5584104,10191872.8015896,0.5146
"conf.int",10585685.16,7727955.23439644,13443415.0856036,0.5146
"conf.int",8750736.2,6297738.25190269,11203734.1480973,0.5146
"conf.int",5558299.4,3604300.46604664,7512298.33395336,0.5146
"conf.int",7772099.46,5579264.00743276,9964934.91256724,0.5146
"conf.int",5907779.7,4242225.7559868,7573333.6440132,0.5146
"conf.int",8149701.14,5587623.52626211,10711778.7537379,0.5146
"conf.int",6371435.04,4707775.46031992,8035094.61968008,0.5146
"conf.int",7303375.8,4641404.46087539,9965347.13912461,0.5146
"conf.int",9330450.78,6820573.93095088,11840327.6290491,0.5146
"conf.int",7394735.56,5312781.28576373,9476689.83423627,0.5146
"conf.int",8661811,6324092.82430968,10999529.1756903,0.5146
"conf.int",6608351.96,4161164.6130567,9055539.3069433,0.5146
"conf.int",8219726.8,6069650.15727725,10369803.4427227,0.5146
"conf.int",7016087.16,4647417.22636799,9384757.09363201,0.5146
"conf.int",6616448.62,4477170.3135132,8755726.9264868,0.5146
"conf.int",5955200.6,4275366.20165805,7635034.99834194,0.5146
"conf.int",7165270.22,4759351.65567782,9571188.78432218,0.5146
"conf.int",8510638.72,5902076.61557501,11119200.824425,0.5146
"conf.int",8396621.42,6333521.98780885,10459720.8521912,0.5146
"conf.int",7598208,5381738.63596802,9814677.36403198,0.5146
"conf.int",8399226.6,5805729.87430156,10992723.3256984,0.5146
"conf.int",9512948.56,6843231.32839483,12182665.7916052,0.5146
"conf.int",6526450.66,4557141.19904722,8495760.12095278,0.5146
"conf.int",9064362.54,6710586.18862837,11418138.8913716,0.5146
"conf.int",7690005.22,5558458.53465143,9821551.90534857,0.5146
"conf.int",9547450.82,7346873.23012426,11748028.4098757,0.5146
"conf.int",7319821.54,5518078.77473767,9121564.30526233,0.5146
"conf.int",7694157.6,5641456.49180069,9746858.70819931,0.5146
"conf.int",8132897.52,5964942.42641739,10300852.6135826,0.5146
"conf.int",7519767.1,5624206.91180796,9415327.28819204,0.5146
"conf.int",6487897.98,4496389.9083918,8479406.0516082,0.5146
"conf.int",7417276.76,5276595.04467673,9557958.47532327,0.5146
"conf.int",6968676.28,4615795.62412205,9321556.93587795,0.5146
"conf.int",6984451.78,4877150.7673804,9091752.7926196,0.5146
"conf.int",6563152.72,4624090.69678411,8502214.74321589,0.5146
"conf.int",7181099.5,5272881.40840284,9089317.59159716,0.5146
"conf.int",8904492.7,6437148.26947252,11371837.1305275,0.5146
"conf.int",7244621.04,5324477.44308522,9164764.63691478,0.5146
"conf.int",8719557.7,6009811.16147411,11429304.2385259,0.5146
"conf.int",8302677.1,5888868.15053059,10716486.0494694,0.5146
"conf.int",7542350.94,5413143.21208774,9671558.66791227,0.5146
"conf.int",5946275.12,4249411.8207677,7643138.4192323,0.5146
"conf.int",8479147.2,6240937.41838427,10717356.9816157,0.5146
"conf.int",5800146.34,3847179.25054507,7753113.42945492,0.5146
"conf.int",7528044.54,5324512.86917515,9731576.21082485,0.5146
"conf.int",7161228.8,5021249.31988779,9301208.28011221,0.5146
"conf.int",6708594.7,4763965.20627423,8653224.19372577,0.5146
"conf.int",5481770.32,3649598.31487371,7313942.32512629,0.5146
"conf.int",9268334.18,6660849.92028678,11875818.4397132,0.5146
"conf.int",7939652.32,5465407.87031161,10413896.7696884,0.5146
"conf.int",8027913.96,5537150.15329752,10518677.7667025,0.5146
"conf.int",7443583.32,5166364.33978048,9720802.30021952,0.5146
"conf.int",5684366.92,3978485.97799418,7390247.86200582,0.5146
"conf.int",9482200.44,7058438.26589467,11905962.6141053,0.5146
"conf.int",8139013.4,5664500.84172874,10613525.9582713,0.5146
"conf.int",8449922.66,6273581.32422428,10626263.9957757,0.5146
"conf.int",8864340.48,6623102.64918978,11105578.3108102,0.5146
"conf.int",8113213.12,5620781.49724344,10605644.7427566,0.5146
"conf.int",6824366.88,4725671.64761565,8923062.11238435,0.5146
"conf.int",8332761.2,5935720.94994439,10729801.4500556,0.5146
"conf.int",7198974.18,5205636.91080886,9192311.44919114,0.5146
"conf.int",8037461.8,5560315.16471997,10514608.43528,0.5146
"conf.int",8577588.1,6239538.55828849,10915637.6417115,0.5146
"conf.int",7227359.06,5151634.95269324,9303083.16730676,0.5146
"conf.int",5428561.88,4074278.09833649,6782845.66166351,0.5146
"conf.int",8413232.82,5845306.13769933,10981159.5023007,0.5146
"conf.int",9075417.04,6684113.07790775,11466721.0020922,0.5146
"conf.int",6190460.24,4468026.17111496,7912894.30888504,0.5146
"conf.int",6476881.46,4423954.69123529,8529808.22876471,0.5146
"conf.int",7567287.7,5460866.91880474,9673708.48119525,0.5146
"conf.int",7233359.48,5076651.14547257,9390067.81452743,0.5146
"conf.int",8284621.28,5970514.07170342,10598728.4882966,0.5146
"conf.int",6543123.32,4044472.87554047,9041773.76445953,0.5146
"conf.int",9008806.46,6223183.22482753,11794429.6951725,0.5146
"conf.int",8672197.24,6282136.45321628,11062258.0267837,0.5146
"conf.int",6900238.18,5002455.20915467,8798021.15084533,0.5146
"conf.int",7641330.42,5200123.36679117,10082537.4732088,0.5146
"conf.int",7965814.26,5598052.02109343,10333576.4989066,0.5146
"conf.int",7937796.44,5585647.15778521,10289945.7222148,0.5146
"conf.int",8165726.9,5748826.09008357,10582627.7099164,0.5146
"conf.int",9033850.66,6564883.05320736,11502818.2667926,0.5146
"conf.int",7800774.88,5649984.05804454,9951565.70195546,0.5146
"conf.int",7865167.26,5514106.39259307,10216228.1274069,0.5146
"conf.int",8003803.08,5555955.33201273,10451650.8279873,0.5146
"conf.int",8701237.28,6198451.33126646,11204023.2287335,0.5146
"conf.int",8401652.7,5902348.60087223,10900956.7991278,0.5146
"conf.int",9061637.44,6389403.36901528,11733871.5109847,0.5146
"conf.int",8239434.54,5925241.99082481,10553627.0891752,0.5146
"conf.int",7568588.26,5190711.72859461,9946464.79140539,0.5146
"conf.int",7914493.22,5584875.25001746,10244111.1899825,0.5146
"conf.int",7835740.86,5633922.87421734,10037558.8457827,0.5146
"conf.int",8033429.2,5976145.99047897,10090712.409521,0.5146
"conf.int",8840895.6,6708800.35430866,10972990.8456913,0.5146
"conf.int",6990267.02,5018273.68931646,8962260.35068354,0.5146
"conf.int",9186706.94,6405621.3231422,11967792.5568578,0.5146
"conf.int",8074034.36,5887836.16045234,10260232.5595477,0.5146
"conf.int",7916683.66,5799308.3689019,10034058.9510981,0.5146
"conf.int",6796363.8,4794618.31235808,8798109.28764192,0.5146
"conf.int",7239716.4,4962009.92332473,9517422.87667528,0.5146
"conf.int",7741347.12,5637644.17106094,9845050.06893906,0.5146
"conf.int",6169841,4314662.81626119,8025019.18373881,0.5146
"conf.int",6757330.36,4969711.94999566,8544948.77000434,0.5146
"conf.int",8370102.32,5849310.40093027,10890894.2390697,0.5146
"conf.int",6444389.3,4415187.55333272,8473591.04666728,0.5146
"conf.int",8304291.02,5754741.14299705,10853840.897003,0.5146
"conf.int",7175264.76,4987367.75870131,9363161.76129869,0.5146
"conf.int",8618813.8,6127386.2393942,11110241.3606058,0.5146
"conf.int",5914299.88,4423868.17764748,7404731.58235252,0.5146
"conf.int",9042262.38,6257032.77528449,11827491.9847155,0.5146
"conf.int",7447015.64,5330540.42466251,9563490.85533749,0.5146
"conf.int",7512291.8,5384185.19073039,9640398.40926961,0.5146
"conf.int",6107605.18,4107609.18518904,8107601.17481096,0.5146
"conf.int",7665454.96,5589900.88846478,9741009.03153522,0.5146
"conf.int",6718920,4727205.75904953,8710634.24095047,0.5146
"conf.int",7763661.72,5252417.23976225,10274906.2002378,0.5146
"conf.int",7835990.96,5507923.69600617,10164058.2239938,0.5146
"conf.int",8362720.62,6209879.52910103,10515561.710899,0.5146
"conf.int",9389096.04,6955910.61358229,11822281.4664177,0.5146
"conf.int",7423785.92,5272289.41343525,9575282.42656475,0.5146
"conf.int",8031557.54,5651015.10672203,10412099.973278,0.5146
"conf.int",7605219.32,5079995.11105072,10130443.5289493,0.5146
"conf.int",8499623.34,6184785.98769735,10814460.6923027,0.5146
"conf.int",7698849,5576959.85670765,9820738.14329235,0.5146
"conf.int",6609526.74,4893691.20933221,8325362.27066779,0.5146
"conf.int",7205991.56,5086842.02613442,9325141.09386558,0.5146
"conf.int",7246513.6,5267558.64652259,9225468.5534774,0.5146
"conf.int",5474869.58,3740884.23842056,7208854.92157944,0.5146
"conf.int",7951102.78,6044753.16094802,9857452.39905198,0.5146
"conf.int",8390400.2,5877530.07200514,10903270.3279949,0.5146
"conf.int",8046763.78,5805583.82373277,10287943.7362672,0.5146
"conf.int",5689565.04,3776964.45904831,7602165.62095169,0.5146
"conf.int",5758311.14,3783941.6293243,7732680.6506757,0.5146
"conf.int",7391828.76,5333692.24791929,9449965.27208071,0.5146
"conf.int",9249606.9,6538556.99151532,11960656.8084847,0.5146
"conf.int",7924316.12,5273693.68679527,10574938.5532047,0.5146
"conf.int",6846949.38,4619177.80834491,9074720.95165509,0.5146
"conf.int",7710277.82,5584923.41095249,9835632.22904751,0.5146
"conf.int",6919110.06,4884214.91195601,8954005.20804399,0.5146
"conf.int",9301150.72,6879442.92058811,11722858.5194119,0.5146
"conf.int",7158315.66,4917243.11591923,9399388.20408077,0.5146
"conf.int",7442679.38,5321593.28600249,9563765.47399751,0.5146
"conf.int",8888938.64,6701172.15246214,11076705.1275379,0.5146
"conf.int",7946451.74,5531744.16079316,10361159.3192068,0.5146
"conf.int",6068401.48,4051858.21931364,8084944.74068636,0.5146
"conf.int",6743103.96,4910254.50612132,8575953.41387868,0.5146
"conf.int",5946714.22,4200676.34498329,7692752.09501671,0.5146
"conf.int",6245915.9,4328915.97054019,8162915.82945981,0.5146
"conf.int",7245993.6,4950436.32119613,9541550.87880387,0.5146
"conf.int",8107881.98,5489687.39435935,10726076.5656407,0.5146
"conf.int",7900105.5,5634011.95696212,10166199.0430379,0.5146
"conf.int",7520629.78,5467152.07895166,9574107.48104834,0.5146
"conf.int",9150580.82,6454950.22087141,11846211.4191286,0.5146
"conf.int",7221388.02,5078793.40723655,9363982.63276345,0.5146
"conf.int",6735511.94,4909158.93678744,8561864.94321256,0.5146
"conf.int",7620881.06,5092950.80208396,10148811.317916,0.5146
"conf.int",7956265.48,5649187.1326193,10263343.8273807,0.5146
"conf.int",6293505.62,4471088.67699712,8115922.56300288,0.5146
"conf.int",6277589.24,4546508.24996791,8008670.23003209,0.5146
"conf.int",8533786.14,5857572.22370327,11210000.0562967,0.5146
"conf.int",8912486.36,6319417.25445245,11505555.4655476,0.5146
"conf.int",6811733.46,5113115.41842758,8510351.50157242,0.5146
"conf.int",7685533.18,5100200.33698098,10270866.023019,0.5146
"conf.int",8534943.66,6116296.36830725,10953590.9516927,0.5146
"conf.int",5598366.92,3737771.01803609,7458962.82196391,0.5146
"conf.int",9584864,6969056.03245182,12200671.9675482,0.5146
"conf.int",7819540.28,5431372.83840755,10207707.7215924,0.5146
"conf.int",8206626.22,5969847.78727834,10443404.6527217,0.5146
"conf.int",7950593.14,5640096.59402656,10261089.6859734,0.5146
"conf.int",7525119.86,5221315.43235989,9828924.28764011,0.5146
"conf.int",8471495.3,5936894.35959824,11006096.2404018,0.5146
"conf.int",8688696.52,6237383.012012,11140010.027988,0.5146
"conf.int",8377020.1,5988705.48462117,10765334.7153788,0.5146
"conf.int",5397178.3,3829257.20904012,6965099.39095988,0.5146
"conf.int",6732948.78,4766399.78379838,8699497.77620162,0.5146
"conf.int",6470233.36,4421116.44188463,8519350.27811537,0.5146
"conf.int",6243476.7,4539958.76366762,7946994.63633238,0.5146
"conf.int",8226130.88,5942145.74141892,10510116.0185811,0.5146
"conf.int",6513903.02,4679573.92164471,8348232.11835529,0.5146
"conf.int",10612143.96,7871057.20272861,13353230.7172714,0.5146
"conf.int",7221416.9,5361605.84719501,9081227.95280499,0.5146
"conf.int",7406994.3,4906224.3586349,9907764.24136509,0.5146
"conf.int",7062486.58,4743684.1468252,9381289.01317481,0.5146
"conf.int",5096876.46,3335114.94425926,6858637.97574074,0.5146
"conf.int",8178558.12,5832746.43595877,10524369.8040412,0.5146
"conf.int",7157024.78,5014078.63197687,9299970.92802313,0.5146
"conf.int",6738672.32,4880836.18991578,8596508.45008422,0.5146
"conf.int",6754748.1,4423460.95585386,9086035.24414614,0.5146
"conf.int",10203809.38,7569633.26507795,12837985.4949221,0.5146
"conf.int",7521466,5412643.47853848,9630288.52146152,0.5146
"conf.int",7876323.14,5616932.49671735,10135713.7832827,0.5146
"conf.int",8131980.42,5943739.5428002,10320221.2971998,0.5146
"conf.int",7627949.68,5662988.3646317,9592910.9953683,0.5146
"conf.int",7499596.32,5153690.60406407,9845502.03593593,0.5146
"conf.int",8525580.96,6392737.75373689,10658424.1662631,0.5146
"conf.int",7142866.84,5050309.24905981,9235424.43094019,0.5146
"conf.int",8693961.4,6493465.47165505,10894457.328345,0.5146
"conf.int",7714279.66,5514638.27810843,9913921.04189157,0.5146
"conf.int",6269301.56,4462031.65435399,8076571.46564601,0.5146
"conf.int",6889744.92,4701258.59529131,9078231.24470869,0.5146
"conf.int",7194354.36,5237949.46806326,9150759.25193674,0.5146
"conf.int",7129595.14,5239066.39897725,9020123.88102275,0.5146
"conf.int",5736326.4,3935661.89768464,7536990.90231536,0.5146
"conf.int",8634695.24,6244041.27967558,11025349.2003244,0.5146
"conf.int",7618486.02,5299417.62169986,9937554.41830014,0.5146
"conf.int",7790095.68,5735996.50403444,9844194.85596555,0.5146
"conf.int",6069320.66,4187520.11432126,7951121.20567874,0.5146
"conf.int",7001032.62,4994032.60596252,9008032.63403749,0.5146
"conf.int",6403924.28,4400589.59880736,8407258.96119264,0.5146
"conf.int",8569605.2,6337940.91962675,10801269.4803733,0.5146
"conf.int",7136839.08,4689880.96035961,9583797.19964039,0.5146
"conf.int",6712844.72,4799538.24218704,8626151.19781295,0.5146
"conf.int",6907212.9,4879288.68185195,8935137.11814805,0.5146
"conf.int",8535945.64,6257419.00454781,10814472.2754522,0.5146
"conf.int",7652795.3,5350566.41397178,9955024.18602821,0.5146
"conf.int",9160828.4,6329324.27402436,11992332.5259756,0.5146
"conf.int",7402793.32,5274129.26125838,9531457.37874162,0.5146
"conf.int",9090640.92,6159690.15291981,12021591.6870802,0.5146
"conf.int",8654202.24,6273695.66833056,11034708.8116694,0.5146
"conf.int",7099905.9,5016936.10712797,9182875.69287204,0.5146
"conf.int",7703855.26,5745734.63471412,9661975.88528588,0.5146
"conf.int",8816746.72,6769659.57703595,10863833.862964,0.5146
"conf.int",6853040.02,5047800.93973142,8658279.10026858,0.5146
"conf.int",6507376.74,4534403.75733044,8480349.72266956,0.5146
"conf.int",8068775.04,5638253.10612055,10499296.9738795,0.5146
"conf.int",7228932.64,5003619.14564928,9454246.13435072,0.5146
"conf.int",6720594.4,4783473.94020691,8657714.85979309,0.5146
"conf.int",10093645.92,7336600.98281813,12850690.8571819,0.5146
"conf.int",7006169.44,5145531.55847109,8866807.32152891,0.5146
"conf.int",7511814.9,4802604.6879471,10221025.1120529,0.5146
"conf.int",6982731.54,4893613.25472261,9071849.82527739,0.5146
"conf.int",8217760.38,6081556.82620026,10353963.9337997,0.5146
"conf.int",9274810.72,6812082.55361704,11737538.886383,0.5146
"conf.int",8872033.56,6378492.98552762,11365574.1344724,0.5146
"conf.int",7406616.4,5556248.21915892,9256984.58084108,0.5146
"conf.int",8637337.88,6285364.00805943,10989311.7519406,0.5146
"conf.int",7386943.9,5335152.45011736,9438735.34988264,0.5146
"conf.int",6815602.52,4718194.14481829,8913010.8951817,0.5146
"conf.int",8465243.46,5805459.13432269,11125027.7856773,0.5146
"conf.int",9017511.1,6377894.58470153,11657127.6152985,0.5146
"conf.int",8478797.5,6147786.96065097,10809808.039349,0.5146
"conf.int",7032950.4,4964603.2534128,9101297.5465872,0.5146
"conf.int",6221831.82,4522291.13970907,7921372.50029093,0.5146
"conf.int",7278101.34,5191295.8624208,9364906.81757919,0.5146
"conf.int",8119273.48,5823542.02350934,10415004.9364907,0.5146
"conf.int",8726203.64,6142384.57528972,11310022.7047103,0.5146
"conf.int",9384467.96,7107416.52258985,11661519.3974101,0.5146
"conf.int",8827920.5,6646934.72809753,11008906.2719025,0.5146
"conf.int",8234466.32,5662609.34033264,10806323.2996674,0.5146
"conf.int",8207680.84,5899708.9279071,10515652.7520929,0.5146
"conf.int",7437222.54,5284423.72851636,9590021.35148364,0.5146
"conf.int",8193628.16,6038854.41110883,10348401.9088912,0.5146
"conf.int",8318101.94,5597741.38797469,11038462.4920253,0.5146
"conf.int",8933597.38,6429835.94088692,11437358.8191131,0.5146
"conf.int",7174187.36,5301591.51300625,9046783.20699375,0.5146
"conf.int",9044268.26,6842152.09290214,11246384.4270979,0.5146
"conf.int",8118944.08,5479820.28875901,10758067.871241,0.5146
"conf.int",7347385.36,4842632.20250448,9852138.51749552,0.5146
"conf.int",8288816.88,5934051.38565962,10643582.3743404,0.5146
"conf.int",8505417.04,6101506.11671299,10909327.963287,0.5146
"conf.int",7294754.86,5060203.30972732,9529306.41027269,0.5146
"conf.int",7601039.44,5477674.21102477,9724404.66897524,0.5146
"conf.int",7138351.42,5025516.24112752,9251186.59887248,0.5146
"conf.int",8194244.6,5848990.14581058,10539499.0541894,0.5146
"conf.int",7524515.72,5258692.3411279,9790339.0988721,0.5146
"conf.int",8103964,5381070.69573397,10826857.304266,0.5146
