"","mean","lower_bound","upper_bound","left_tail_percentage"
"conf.int",3237087.23333333,1735935.70079472,4738238.76587195,0.5248
"conf.int",2976380.46666667,1934256.62531129,4018504.30802204,0.5248
"conf.int",4255807.9,2598939.23221932,5912676.56778068,0.5248
"conf.int",3308722.06666667,2017270.19704821,4600173.93628512,0.5248
"conf.int",4954094.26666667,2760549.95803592,7147638.57529742,0.5248
"conf.int",6063725.2,3658115.59287379,8469334.80712621,0.5248
"conf.int",2900855.7,1775009.7185827,4026701.6814173,0.5248
"conf.int",5760182.6,3593845.05618469,7926520.14381531,0.5248
"conf.int",5089098.76666667,3146784.10284328,7031413.43049005,0.5248
"conf.int",5130008.73333333,3000298.33827164,7259719.12839503,0.5248
"conf.int",4521538.33333333,2628905.3385585,6414171.32810816,0.5248
"conf.int",3686436.46666667,2445376.30647204,4927496.62686129,0.5248
"conf.int",4685004.9,2797617.68151157,6572392.11848843,0.5248
"conf.int",3103509.9,1906266.10911919,4300753.69088081,0.5248
"conf.int",4451329.73333333,2522346.92594615,6380312.54072052,0.5248
"conf.int",4175340.16666667,2549673.45880523,5801006.8745281,0.5248
"conf.int",4523438.56666667,2281357.88670934,6765519.246624,0.5248
"conf.int",3949731.23333333,2164587.57581508,5734874.89085159,0.5248
"conf.int",4536788.5,2448880.41298398,6624696.58701602,0.5248
"conf.int",3292954.36666667,2054726.03597396,4531182.69735937,0.5248
"conf.int",5218482.8,2698662.47717319,7738303.12282681,0.5248
"conf.int",4378662.76666667,2495959.38499102,6261366.14834231,0.5248
"conf.int",4731865.06666667,2891346.11490177,6572384.01843156,0.5248
"conf.int",3800402.66666667,2484317.40008755,5116487.93324578,0.5248
"conf.int",3551410.86666667,2098457.59885267,5004364.13448066,0.5248
"conf.int",5160349.4,3072136.16512894,7248562.63487106,0.5248
"conf.int",2635758.1,1877002.86523626,3394513.33476374,0.5248
"conf.int",4256765.83333333,2120184.0521706,6393347.61449607,0.5248
"conf.int",3979907.8,2670050.61572914,5289764.98427086,0.5248
"conf.int",3659913.26666667,2308651.50554869,5011175.02778465,0.5248
"conf.int",3960549.33333333,2741442.70709099,5179655.95957568,0.5248
"conf.int",4246991.36666667,2318477.13503806,6175505.59829527,0.5248
"conf.int",5030773.46666667,3029387.49224014,7032159.4410932,0.5248
"conf.int",5442427.23333333,3171778.91061959,7713075.55604708,0.5248
"conf.int",4302391.53333333,2212695.80003659,6392087.26663008,0.5248
"conf.int",3339910.53333333,1528521.67523584,5151299.39143082,0.5248
"conf.int",5950558,3298640.6988825,8602475.3011175,0.5248
"conf.int",5117171.86666667,2645088.94220562,7589254.79112772,0.5248
"conf.int",3845924.8,2054490.57914565,5637359.02085435,0.5248
"conf.int",3158995.13333333,1947683.16875273,4370307.09791394,0.5248
"conf.int",3137760.1,1899664.3404112,4375855.8595888,0.5248
"conf.int",3732604.66666667,2258368.27630976,5206841.05702358,0.5248
"conf.int",4631707.6,2695445.48272582,6567969.71727417,0.5248
"conf.int",4945377.26666667,2948759.61639616,6941994.91693718,0.5248
"conf.int",4877092.43333333,3095780.23411274,6658404.63255393,0.5248
"conf.int",4736633.36666667,2678287.91484816,6794978.81848517,0.5248
"conf.int",3982705.53333333,2355604.9700183,5609806.09664836,0.5248
"conf.int",4554243.5,2637879.95341155,6470607.04658845,0.5248
"conf.int",5566942.9,3370466.0797181,7763419.7202819,0.5248
"conf.int",4619399.26666667,2665678.0699623,6573120.46337103,0.5248
"conf.int",3607637.33333333,1998024.45031089,5217250.21635578,0.5248
"conf.int",6523446.66666667,3734697.34404715,9312195.98928618,0.5248
"conf.int",3303665.7,1694888.28786402,4912443.11213598,0.5248
"conf.int",4210951.16666667,2803642.66317243,5618259.6701609,0.5248
"conf.int",4061374.23333333,2324649.64607151,5798098.82059516,0.5248
"conf.int",3622308.36666667,1608609.48735034,5636007.24598299,0.5248
"conf.int",4384511.36666667,2467690.8159431,6301331.91739023,0.5248
"conf.int",4183887.46666667,2336082.79662736,6031692.13670597,0.5248
"conf.int",4189521.33333333,2638709.26830049,5740333.39836618,0.5248
"conf.int",4686082.26666667,2733650.49065258,6638514.04268075,0.5248
"conf.int",3066020.16666667,1513571.27005466,4618469.06327868,0.5248
"conf.int",4541985.16666667,2594089.81023954,6489880.52309379,0.5248
"conf.int",4453999.2,2155612.01093282,6752386.38906718,0.5248
"conf.int",3651360,1935799.41506486,5366920.58493514,0.5248
"conf.int",6134235.03333333,3674031.72523983,8594438.34142684,0.5248
"conf.int",5519165.6,2915093.02120876,8123238.17879124,0.5248
"conf.int",3391321.96666667,1809347.23562657,4973296.69770676,0.5248
"conf.int",3323436.86666667,1634615.62785012,5012258.10548321,0.5248
"conf.int",2826354.83333333,1801391.29557864,3851318.37108803,0.5248
"conf.int",6925761.66666667,4490383.26579406,9361140.06753927,0.5248
"conf.int",4476021.33333333,2346907.18297251,6605135.48369416,0.5248
"conf.int",4818179.7,2649155.02530467,6987204.37469533,0.5248
"conf.int",3858746.5,1934276.57063782,5783216.42936218,0.5248
"conf.int",2598585.06666667,1599665.86493413,3597504.26839921,0.5248
"conf.int",6305966.73333333,3997686.61509725,8614246.85156941,0.5248
"conf.int",3955720.96666667,2031507.37879019,5879934.55454315,0.5248
"conf.int",4013709.96666667,2521528.23005222,5505891.70328111,0.5248
"conf.int",5526240.63333333,3181927.69681566,7870553.56985101,0.5248
"conf.int",5307157,3016048.70329619,7598265.29670381,0.5248
"conf.int",4732712.1,2709844.18203609,6755580.01796391,0.5248
"conf.int",3794041.23333333,2428449.79904786,5159632.6676188,0.5248
"conf.int",4711620.06666667,2286918.15161437,7136321.98171897,0.5248
"conf.int",4753774.23333333,2784454.99034664,6723093.47632003,0.5248
"conf.int",4052553,2350431.4330135,5754674.5669865,0.5248
"conf.int",3406323.36666667,1867181.48575025,4945465.24758308,0.5248
"conf.int",4168862.33333333,2338613.9916618,5999110.67500487,0.5248
"conf.int",4154294.8,2255287.29836721,6053302.30163279,0.5248
"conf.int",3184126.2,1961126.92250507,4407125.47749493,0.5248
"conf.int",4861924.16666667,3251244.28180274,6472604.0515306,0.5248
"conf.int",3219712.23333333,2138457.08633085,4300967.38033582,0.5248
"conf.int",3683562.33333333,2241595.83093957,5125528.8357271,0.5248
"conf.int",4442630.33333333,2359623.39665899,6525637.27000768,0.5248
"conf.int",4171433.9,2557920.32013278,5784947.47986722,0.5248
"conf.int",4695717.1,2506581.39822667,6884852.80177333,0.5248
"conf.int",4950593.2,3297248.83874684,6603937.56125316,0.5248
"conf.int",4131821.7,2184605.00045771,6079038.39954229,0.5248
"conf.int",4563371.6,2665408.82279013,6461334.37720987,0.5248
"conf.int",4568249,2796332.63020685,6340165.36979315,0.5248
"conf.int",4892874.16666667,3042948.40148497,6742799.93184837,0.5248
"conf.int",4966618.63333333,2557574.51011565,7375662.75655102,0.5248
"conf.int",3330188.43333333,1934150.86191766,4726226.004749,0.5248
"conf.int",4007633.76666667,2099634.82057072,5915632.71276262,0.5248
"conf.int",3141357.6,1700557.61512138,4582157.58487862,0.5248
"conf.int",4993041.5,3212495.9102446,6773587.0897554,0.5248
"conf.int",3615081.3,1620618.2208061,5609544.3791939,0.5248
"conf.int",3293708.06666667,2173653.78716456,4413762.34616878,0.5248
"conf.int",4334035.7,2416882.44487369,6251188.95512632,0.5248
"conf.int",4711978.23333333,2800773.68392757,6623182.7827391,0.5248
"conf.int",3763737.5,1802865.81576441,5724609.18423559,0.5248
"conf.int",4120742.76666667,2282360.20450308,5959125.32883025,0.5248
"conf.int",5453281.56666667,3323435.48021298,7583127.65312036,0.5248
"conf.int",3437842.73333333,1786115.27572209,5089570.19094458,0.5248
"conf.int",3381289.9,1836192.45375124,4926387.34624876,0.5248
"conf.int",4567029.4,2670299.04215205,6463759.75784795,0.5248
"conf.int",4960750.83333333,3071092.86353026,6850408.8031364,0.5248
"conf.int",4860596.36666667,3199470.21593696,6521722.51739637,0.5248
"conf.int",5312136.46666667,2951322.74053003,7672950.19280331,0.5248
"conf.int",2819514.6,1364093.70234863,4274935.49765137,0.5248
"conf.int",3983502.9,2404742.1059527,5562263.6940473,0.5248
"conf.int",3538852.4,2186536.07279012,4891168.72720988,0.5248
"conf.int",4747455.73333333,2605902.55552986,6889008.91113681,0.5248
"conf.int",3717131.03333333,2180942.44722928,5253319.61943738,0.5248
"conf.int",3799841.8,1859857.62845565,5739825.97154435,0.5248
"conf.int",4417819.76666667,2821375.62460952,6014263.90872381,0.5248
"conf.int",3482129.76666667,2053274.25604349,4910985.27728984,0.5248
"conf.int",4376145.06666667,2600223.24239765,6152066.89093568,0.5248
"conf.int",4032286.23333333,2451089.95692011,5613482.50974656,0.5248
"conf.int",4115714.96666667,2379009.25070812,5852420.68262522,0.5248
"conf.int",6054131.83333333,4102227.22043271,8006036.44623396,0.5248
"conf.int",5128108.8,2857702.89065734,7398514.70934266,0.5248
"conf.int",3446459.13333333,2235996.15170183,4656922.11496483,0.5248
"conf.int",5394728.9,3173186.76507112,7616271.03492888,0.5248
"conf.int",3133400.66666667,1949257.68606119,4317543.64727215,0.5248
"conf.int",3311806.6,1893320.1549374,4730293.0450626,0.5248
"conf.int",2745846.3,1740006.04476294,3751686.55523706,0.5248
"conf.int",4826373.86666667,3144760.62031056,6507987.11302278,0.5248
"conf.int",4462180.13333333,2425308.73856861,6499051.52809806,0.5248
"conf.int",4546877.66666667,2838932.51405045,6254822.81928288,0.5248
"conf.int",4477118.76666667,2850096.03215321,6104141.50118013,0.5248
"conf.int",4172423.5,2117341.67612889,6227505.32387111,0.5248
"conf.int",3071865.33333333,1723313.97246081,4420416.69420586,0.5248
"conf.int",4200409.8,2429480.6508576,5971338.9491424,0.5248
"conf.int",4133645.06666667,2361192.36306927,5906097.77026406,0.5248
"conf.int",2505462.63333333,1565232.35519589,3445692.91147077,0.5248
"conf.int",3421451.63333333,1529242.78536612,5313660.48130054,0.5248
"conf.int",4691587.8,2938055.38523356,6445120.21476644,0.5248
"conf.int",4127106.1,2100401.58590964,6153810.61409036,0.5248
"conf.int",6061474.6,3684827.93641489,8438121.2635851,0.5248
"conf.int",5900709.63333333,3660345.62828876,8141073.6383779,0.5248
"conf.int",5283095.73333333,2908252.1092462,7657939.35742047,0.5248
"conf.int",3529170.13333333,2345057.09769706,4713283.16896961,0.5248
"conf.int",5675429.73333333,3321716.67183999,8029142.79482667,0.5248
"conf.int",4255072.43333333,2432799.04497659,6077345.82169008,0.5248
"conf.int",4408967.7,2981615.8058417,5836319.5941583,0.5248
"conf.int",3975632.73333333,2205566.66757969,5745698.79908698,0.5248
"conf.int",3940576.36666667,2234192.71985798,5646960.01347535,0.5248
"conf.int",4495784.66666667,2454390.61230278,6537178.72103055,0.5248
"conf.int",5485272.8,3198796.26115303,7771749.33884697,0.5248
"conf.int",2403636.03333333,1550409.06539594,3256863.00127072,0.5248
"conf.int",4995229.16666667,2714201.39172578,7276256.94160756,0.5248
"conf.int",3509255.63333333,1813429.36491715,5205081.90174951,0.5248
"conf.int",6245113.7,4155524.25311115,8334703.14688885,0.5248
"conf.int",4265858.96666667,2216569.06433286,6315148.86900048,0.5248
"conf.int",2834234.1,1576797.85178276,4091670.34821724,0.5248
"conf.int",5266198.43333333,3219583.64759938,7312813.21906729,0.5248
"conf.int",5089662.23333333,3197983.20674242,6981341.25992425,0.5248
"conf.int",5686674.3,3662271.12510425,7711077.47489575,0.5248
"conf.int",4476653.6,2526598.82764881,6426708.37235119,0.5248
"conf.int",4268113.36666667,2689176.21733886,5847050.51599447,0.5248
"conf.int",4093494.9,2420028.07649961,5766961.72350039,0.5248
"conf.int",5409594.43333333,3564206.497665,7254982.36900167,0.5248
"conf.int",3485653.43333333,1863481.50190564,5107825.36476102,0.5248
"conf.int",6078909.1,3464303.25894838,8693514.94105162,0.5248
"conf.int",6346359.66666667,3967666.64890445,8725052.68442888,0.5248
"conf.int",3249756.23333333,1799390.22593343,4700122.24073323,0.5248
"conf.int",4101961.7,2287190.25434951,5916733.14565049,0.5248
"conf.int",3693224.36666667,2030801.34445707,5355647.38887626,0.5248
"conf.int",3459087.96666667,2146369.73937716,4771806.19395618,0.5248
"conf.int",4404989.7,2550369.47679148,6259609.92320852,0.5248
"conf.int",4475260.73333333,2055868.74197255,6894652.72469411,0.5248
"conf.int",4481828.33333333,2754696.05071122,6208960.61595545,0.5248
"conf.int",6113538.43333333,3566152.44827819,8660924.41838848,0.5248
"conf.int",3705027.46666667,2275461.55397634,5134593.379357,0.5248
"conf.int",3436034.63333333,2139623.0301904,4732446.23647627,0.5248
"conf.int",4186603.83333333,2479453.8903141,5893753.77635257,0.5248
"conf.int",4558645.86666667,2585649.67010407,6531642.06322926,0.5248
"conf.int",3952297.96666667,2474278.23069177,5430317.70264156,0.5248
"conf.int",4319583.33333333,2239196.17383403,6399970.49283264,0.5248
"conf.int",2850252.36666667,1775482.90363908,3925021.82969425,0.5248
"conf.int",3830486.9,2230993.0266471,5429980.77335289,0.5248
"conf.int",3529298.4,2065592.26558931,4993004.53441069,0.5248
"conf.int",5609134.06666667,3119410.68610593,8098857.4472274,0.5248
"conf.int",5427643.93333333,3109177.40244789,7746110.46421878,0.5248
"conf.int",2819564.83333333,1818918.83718108,3820210.82948558,0.5248
"conf.int",3717426.9,1834786.54055744,5600067.25944256,0.5248
"conf.int",2617418.73333333,1308864.24416266,3925973.22250401,0.5248
"conf.int",3247138.13333333,1609664.38108907,4884611.8855776,0.5248
"conf.int",5005314.66666667,3013224.11932552,6997405.21400782,0.5248
"conf.int",4256260.83333333,2584157.72650775,5928363.94015892,0.5248
"conf.int",4067336.06666667,2349635.73464497,5785036.39868836,0.5248
"conf.int",4501741.36666667,2846023.09665252,6157459.63668082,0.5248
"conf.int",4182006.36666667,2208493.31713974,6155519.41619359,0.5248
"conf.int",4725162.8,2758454.7494149,6691870.8505851,0.5248
"conf.int",5118806.3,2918603.210894,7319009.389106,0.5248
"conf.int",4195774.6,2738136.91332593,5653412.28667407,0.5248
"conf.int",4998475.66666667,3213937.22064233,6783014.11269101,0.5248
"conf.int",3946497.53333333,2397009.92240598,5495985.14426068,0.5248
"conf.int",4891870.33333333,3201665.56383105,6582075.10283562,0.5248
"conf.int",5289052.53333333,3128613.71551257,7449491.3511541,0.5248
"conf.int",5019219.56666667,3155766.64645765,6882672.48687569,0.5248
"conf.int",3555973.33333333,2298481.77482608,4813464.89184058,0.5248
"conf.int",3890054.66666667,2304771.85435844,5475337.47897489,0.5248
"conf.int",3901591.63333333,2286363.64400942,5516819.62265724,0.5248
"conf.int",5212732.46666667,3194623.0108933,7230841.92244004,0.5248
"conf.int",4577169.06666667,2607013.20682704,6547324.92650629,0.5248
"conf.int",4500978.46666667,2837988.07453059,6163968.85880274,0.5248
"conf.int",4780636.7,2770402.26871152,6790871.13128848,0.5248
"conf.int",3609887.4,2074234.83722779,5145539.96277221,0.5248
"conf.int",4472622.3,2776407.84370941,6168836.75629059,0.5248
"conf.int",4809841.46666667,3212192.67860936,6407490.25472397,0.5248
"conf.int",5339282.03333333,3342854.62840031,7335709.43826635,0.5248
"conf.int",4206051.66666667,2310081.04732302,6102022.28601031,0.5248
"conf.int",4449595.33333333,2611612.07940902,6287578.58725765,0.5248
"conf.int",3169927.96666667,1822730.42345854,4517125.50987479,0.5248
"conf.int",3643846.76666667,2268830.31919736,5018863.21413597,0.5248
"conf.int",4446132,2325716.71573828,6566547.28426172,0.5248
"conf.int",5164822.7,3200625.66317791,7129019.73682209,0.5248
"conf.int",3737162.8,2427742.93082552,5046582.66917448,0.5248
"conf.int",3942679.56666667,2116419.1678538,5768939.96547953,0.5248
"conf.int",3110579.5,1602651.76102923,4618507.23897077,0.5248
"conf.int",4091704.56666667,2335552.77225994,5847856.3610734,0.5248
"conf.int",3399602.8,2192776.91398408,4606428.68601592,0.5248
"conf.int",5330330.13333333,3504339.5409373,7156320.72572937,0.5248
"conf.int",3506273.73333333,1923261.53102545,5089285.93564122,0.5248
"conf.int",3965463.26666667,2595982.75211073,5334943.7812226,0.5248
"conf.int",5292755.83333333,3362406.66889356,7223104.9977731,0.5248
"conf.int",4857769.8,2785774.55700524,6929765.04299476,0.5248
"conf.int",4027994.46666667,2037885.37324822,6018103.56008511,0.5248
"conf.int",4260801.76666667,2762779.67696799,5758823.85636535,0.5248
"conf.int",5140564.16666667,2708334.59794682,7572793.73538651,0.5248
"conf.int",6141302.86666667,3838852.67539785,8443753.05793548,0.5248
"conf.int",3161550.23333333,1880249.80247353,4442850.66419313,0.5248
"conf.int",4590707.56666667,2910407.59561134,6271007.53772199,0.5248
"conf.int",4635047.43333333,2988814.79414222,6281280.07252444,0.5248
"conf.int",4951489.6,3190409.85636159,6712569.34363841,0.5248
"conf.int",3894809.3,2425638.82107538,5363979.77892462,0.5248
"conf.int",4104601.03333333,2128935.6199133,6080266.44675337,0.5248
"conf.int",4415663.93333333,2320975.39221755,6510352.47444912,0.5248
"conf.int",5286275.63333333,3265001.29206231,7307549.97460436,0.5248
"conf.int",3761240.63333333,2222369.16972554,5300112.09694113,0.5248
"conf.int",3913491.3,2373486.71824718,5453495.88175282,0.5248
"conf.int",4387115.06666667,2315679.76061394,6458550.37271939,0.5248
"conf.int",4414397.3,2539599.20209881,6289195.39790119,0.5248
"conf.int",5612893.56666667,3475679.20519967,7750107.92813366,0.5248
"conf.int",4943487.8,2822143.0785474,7064832.5214526,0.5248
"conf.int",4161113.33333333,2378050.77237782,5944175.89428884,0.5248
"conf.int",3513138.1,1897465.40549166,5128810.79450834,0.5248
"conf.int",4250295.83333333,2458776.80022125,6041814.86644541,0.5248
"conf.int",2783212.46666667,1675625.10234567,3890799.83098766,0.5248
"conf.int",4516939.8,2687695.07993231,6346184.52006769,0.5248
"conf.int",3138489.83333333,1989765.65214153,4287214.01452514,0.5248
"conf.int",4035847.76666667,1710178.24676543,6361517.2865679,0.5248
"conf.int",3667302.5,2104635.31749885,5229969.68250115,0.5248
"conf.int",5034400.33333333,2997964.79319067,7070835.873476,0.5248
"conf.int",3775391.03333333,2069389.02493976,5481393.0417269,0.5248
"conf.int",3812668.73333333,2153683.80167165,5471653.66499502,0.5248
"conf.int",3218333.4,1905211.58970022,4531455.21029978,0.5248
"conf.int",5232483.73333333,3596108.24476309,6868859.22190357,0.5248
"conf.int",3475711,2525386.19318279,4426035.80681721,0.5248
"conf.int",5279676.5,3159556.68958539,7399796.31041461,0.5248
"conf.int",4011372.83333333,2471828.85042531,5550916.81624136,0.5248
"conf.int",5238388.9,3192853.60489197,7283924.19510803,0.5248
"conf.int",4084429.86666667,2034539.94071507,6134319.79261827,0.5248
"conf.int",4604163.93333333,2701021.16472206,6507306.7019446,0.5248
"conf.int",4343055.93333333,2281402.98491492,6404708.88175175,0.5248
"conf.int",4069793.06666667,2397166.08536871,5742420.04796463,0.5248
"conf.int",3319994.53333333,2025254.43106388,4614734.63560279,0.5248
"conf.int",2438091.8,1541579.68461629,3334603.91538371,0.5248
"conf.int",3682191.6,1991011.87428154,5373371.32571846,0.5248
"conf.int",4514360.1,2519543.22246107,6509176.97753893,0.5248
"conf.int",3245080.53333333,1901015.57658544,4589145.49008123,0.5248
"conf.int",4300674.63333333,2528636.85208154,6072712.41458513,0.5248
"conf.int",6124429.26666667,3810446.62755084,8438411.90578249,0.5248
"conf.int",3403229.26666667,2050507.57258779,4755950.96074554,0.5248
"conf.int",5225575.46666667,3054526.10572109,7396624.82761224,0.5248
"conf.int",3879770,2468908.06551121,5290631.93448879,0.5248
"conf.int",3021386.06666667,1683523.71140952,4359248.42192381,0.5248
"conf.int",3667257.23333333,2249070.36318752,5085444.10347915,0.5248
"conf.int",3779194.83333333,1964723.17349703,5593666.49316963,0.5248
"conf.int",3334216.53333333,1430707.0026698,5237726.06399687,0.5248
"conf.int",4581060.7,2819799.2863108,6342322.1136892,0.5248
"conf.int",5363714.93333333,3168228.51851087,7559201.3481558,0.5248
"conf.int",3885220.06666667,2588036.72103397,5182403.41229936,0.5248
"conf.int",5888751.7,3445669.72905152,8331833.67094848,0.5248
"conf.int",3613227,2188719.20666209,5037734.79333791,0.5248
"conf.int",4620535.46666667,2458955.15859189,6782115.77474145,0.5248
"conf.int",4813769.1,2646640.75760556,6980897.44239444,0.5248
"conf.int",4794055.33333333,3116610.58225703,6471500.08440963,0.5248
"conf.int",4199304.9,2699381.47243396,5699228.32756604,0.5248
"conf.int",5332871.1,2988750.1407516,7676992.05924839,0.5248
"conf.int",4811926.9,2506335.3951978,7117518.4048022,0.5248
"conf.int",4558278.53333333,2465880.41820585,6650676.64846082,0.5248
"conf.int",4682915.96666667,3081091.5820968,6284740.35123653,0.5248
"conf.int",3539232.83333333,2004575.39391547,5073890.2727512,0.5248
"conf.int",2831631.8,1760455.5072218,3902808.0927782,0.5248
"conf.int",3374379.2,2162178.51480027,4586579.88519973,0.5248
"conf.int",3191199.3,2074943.05766216,4307455.54233784,0.5248
"conf.int",4073019.33333333,2319904.56119034,5826134.10547633,0.5248
