"","mean","lower_bound","upper_bound","left_tail_percentage"
"conf.int",4159525.5,3214838.24870525,5104212.75129475,0.4996
"conf.int",4838660.95,3721068.58182946,5956253.31817054,0.4996
"conf.int",5254349.98,4131074.64405963,6377625.31594037,0.4996
"conf.int",5324233.74,4218382.12191167,6430085.35808834,0.4996
"conf.int",4143890.3,3196621.57883699,5091159.02116301,0.4996
"conf.int",4056213.78,3069273.23123445,5043154.32876555,0.4996
"conf.int",4582180.45,3518520.91739231,5645839.98260769,0.4996
"conf.int",4751783.68,3758379.39582661,5745187.96417338,0.4996
"conf.int",3912426.19,2902893.86036797,4921958.51963203,0.4996
"conf.int",4300978.38,3350196.25365768,5251760.50634232,0.4996
"conf.int",4446077.16,3477451.34692435,5414702.97307565,0.4996
"conf.int",4297206.2,3284766.28089567,5309646.11910433,0.4996
"conf.int",4742935.92,3713003.45845925,5772868.38154075,0.4996
"conf.int",4665372.53,3593238.19682257,5737506.86317743,0.4996
"conf.int",4831196.9,3696126.26731351,5966267.5326865,0.4996
"conf.int",4577906.82,3616551.8779367,5539261.7620633,0.4996
"conf.int",4560584.1,3548864.37486758,5572303.82513242,0.4996
"conf.int",4741822.75,3722823.33634091,5760822.16365909,0.4996
"conf.int",4390101.53,3456814.38445966,5323388.67554034,0.4996
"conf.int",4217186.96,3300927.16733972,5133446.75266028,0.4996
"conf.int",3482745.91,2682910.89784871,4282580.92215129,0.4996
"conf.int",5007234.72,3938838.45563669,6075630.98436331,0.4996
"conf.int",4348120.74,3323152.78791683,5373088.69208317,0.4996
"conf.int",5107165.64,4001371.09015642,6212960.18984358,0.4996
"conf.int",4216110.96,3174251.95990818,5257969.96009182,0.4996
"conf.int",5754078.32,4451691.74651122,7056464.89348878,0.4996
"conf.int",4124857.8,3235392.10595683,5014323.49404317,0.4996
"conf.int",5039985.72,3898817.45344376,6181153.98655624,0.4996
"conf.int",4745078.26,3618306.79792257,5871849.72207743,0.4996
"conf.int",4222912.14,3347391.71540734,5098432.56459266,0.4996
"conf.int",4057909.61,3096286.65122188,5019532.56877812,0.4996
"conf.int",4350286.3,3364535.23742813,5336037.36257187,0.4996
"conf.int",4843559.81,3715794.89111179,5971324.72888821,0.4996
"conf.int",4824998.08,3809297.87843453,5840698.28156547,0.4996
"conf.int",5130254.58,4105384.43549701,6155124.72450299,0.4996
"conf.int",5165252.95,3953714.91812556,6376790.98187444,0.4996
"conf.int",4620998.97,3659256.29316173,5582741.64683827,0.4996
"conf.int",3779670.77,2826246.28537057,4733095.25462943,0.4996
"conf.int",4844783.14,3705177.06097435,5984389.21902565,0.4996
"conf.int",4206525.81,3131527.95195056,5281523.66804944,0.4996
"conf.int",3883161.16,2998377.47643246,4767944.84356754,0.4996
"conf.int",4816200.31,3757102.15919239,5875298.46080761,0.4996
"conf.int",4227820.48,3313813.13340891,5141827.82659109,0.4996
"conf.int",4690627.67,3616673.71029727,5764581.62970273,0.4996
"conf.int",4094790.17,3102132.93666168,5087447.40333832,0.4996
"conf.int",4526294.17,3463485.68098129,5589102.65901871,0.4996
"conf.int",4487668.4,3456412.99948474,5518923.80051526,0.4996
"conf.int",4130887.3,3200207.54802599,5061567.05197401,0.4996
"conf.int",4749851.12,3701783.27209111,5797918.96790889,0.4996
"conf.int",5068315.9,4077572.71677817,6059059.08322183,0.4996
"conf.int",4578641.73,3599656.95511814,5557626.50488187,0.4996
"conf.int",4590090.79,3504180.19289669,5676001.38710331,0.4996
"conf.int",4389025.24,3555514.39130797,5222536.08869203,0.4996
"conf.int",4590153.87,3610509.01331552,5569798.72668448,0.4996
"conf.int",4015208.57,2989829.1580571,5040587.98194291,0.4996
"conf.int",3950341.04,2966212.31973338,4934469.76026662,0.4996
"conf.int",4460129.24,3386618.85019388,5533639.62980612,0.4996
"conf.int",5339723.16,4052004.50002902,6627441.81997098,0.4996
"conf.int",3461009.32,2595854.45514503,4326164.18485497,0.4996
"conf.int",3560257.99,2743463.64232741,4377052.33767259,0.4996
"conf.int",3773848.39,2960838.32101556,4586858.45898444,0.4996
"conf.int",3936606.96,3114833.79063798,4758380.12936202,0.4996
"conf.int",5060800.89,3873683.12430868,6247918.65569132,0.4996
"conf.int",3770982.64,2726062.72491717,4815902.55508283,0.4996
"conf.int",4207324.35,3212527.8567441,5202120.8432559,0.4996
"conf.int",4809887.52,3775251.09134876,5844523.94865124,0.4996
"conf.int",4627666.73,3643911.72198706,5611421.73801295,0.4996
"conf.int",3479331.3,2638786.94521809,4319875.65478191,0.4996
"conf.int",3869265.6,2942198.79895606,4796332.40104394,0.4996
"conf.int",4013027.72,3147225.1433356,4878830.2966644,0.4996
"conf.int",4026925.5,3170679.01644128,4883171.98355872,0.4996
"conf.int",4600425.17,3568886.22111199,5631964.11888801,0.4996
"conf.int",4088576.67,3138239.38156834,5038913.95843166,0.4996
"conf.int",3609207.77,2766540.30840984,4451875.23159016,0.4996
"conf.int",3881104.23,3103965.98947426,4658242.47052574,0.4996
"conf.int",4233658.91,3313508.47496048,5153809.34503952,0.4996
"conf.int",4214341.59,3222704.55703694,5205978.62296306,0.4996
"conf.int",4045018.76,3220174.31345062,4869863.20654938,0.4996
"conf.int",4623154.74,3589189.24916129,5657120.23083871,0.4996
"conf.int",4603022.17,3528007.17763136,5678037.16236864,0.4996
"conf.int",4443374.13,3424292.76013937,5462455.49986063,0.4996
"conf.int",4419375.26,3472523.59982637,5366226.92017363,0.4996
"conf.int",3852603.38,2929077.88830391,4776128.87169609,0.4996
"conf.int",4948404.46,3864439.63748555,6032369.28251445,0.4996
"conf.int",3922941.06,2952529.48212901,4893352.63787099,0.4996
"conf.int",4123693.78,3157431.99724859,5089955.56275141,0.4996
"conf.int",4285356.73,3348585.9529075,5222127.5070925,0.4996
"conf.int",4563617.01,3583839.61952269,5543394.40047731,0.4996
"conf.int",4267629.5,3308005.91950115,5227253.08049885,0.4996
"conf.int",4344118.86,3363210.60774087,5325027.11225913,0.4996
"conf.int",4182410.49,3334257.37199975,5030563.60800024,0.4996
"conf.int",4739355.8,3761687.37256341,5717024.22743659,0.4996
"conf.int",4913180.44,3957771.21908161,5868589.66091839,0.4996
"conf.int",4654704.49,3543739.26858646,5765669.71141354,0.4996
"conf.int",3904973.57,2900366.27183847,4909580.86816153,0.4996
"conf.int",4696773.32,3615994.04973029,5777552.59026971,0.4996
"conf.int",4047458.84,3081751.97495482,5013165.70504518,0.4996
"conf.int",4606657.19,3571733.74547536,5641580.63452464,0.4996
"conf.int",4498874,3486666.41167421,5511081.58832579,0.4996
"conf.int",4369470.53,3401736.75230041,5337204.30769959,0.4996
"conf.int",4538694.24,3586253.74979507,5491134.73020493,0.4996
"conf.int",5110512.88,3955813.60334044,6265212.15665956,0.4996
"conf.int",4323438.22,3374318.60013794,5272557.83986206,0.4996
"conf.int",4707601.56,3616024.49079422,5799178.62920578,0.4996
"conf.int",4115357.27,3228507.09188018,5002207.44811982,0.4996
"conf.int",3780490.16,2831906.17348148,4729074.14651851,0.4996
"conf.int",4585367.01,3576457.60276167,5594276.41723833,0.4996
"conf.int",5186335.46,3961224.04195399,6411446.87804601,0.4996
"conf.int",4340316.93,3303034.05160397,5377599.80839603,0.4996
"conf.int",4889721.47,3733177.55365741,6046265.38634259,0.4996
"conf.int",4875438.63,3721055.11763548,6029822.14236452,0.4996
"conf.int",5256194.8,4183245.73837947,6329143.86162053,0.4996
"conf.int",4540945.64,3575014.79096445,5506876.48903556,0.4996
"conf.int",4806241.59,3716695.84171715,5895787.33828285,0.4996
"conf.int",4831334.06,3743486.13632317,5919181.98367683,0.4996
"conf.int",4768739.58,3686388.77449328,5851090.38550672,0.4996
"conf.int",4188095.88,3245927.994546,5130263.765454,0.4996
"conf.int",3468871.94,2699424.93281803,4238318.94718197,0.4996
"conf.int",3882485.53,3103208.91325943,4661762.14674057,0.4996
"conf.int",4616170.63,3537234.43771157,5695106.82228843,0.4996
"conf.int",4096144.51,3093640.10836614,5098648.91163386,0.4996
"conf.int",5165313.44,4066925.84188895,6263701.03811105,0.4996
"conf.int",5116151.28,4034963.0075867,6197339.5524133,0.4996
"conf.int",4186291.6,3276528.14771014,5096055.05228986,0.4996
"conf.int",5028485.44,3894477.21631517,6162493.66368483,0.4996
"conf.int",5596804.67,4452177.55381652,6741431.78618348,0.4996
"conf.int",3907024.42,3115848.98606648,4698199.85393352,0.4996
"conf.int",4899706.83,3770505.31159197,6028908.34840802,0.4996
"conf.int",4137144.93,3236969.96416607,5037319.89583393,0.4996
"conf.int",4577904.26,3661437.24793808,5494371.27206191,0.4996
"conf.int",3935489.43,2951922.1339708,4919056.72602921,0.4996
"conf.int",4212272.99,3264471.34496584,5160074.63503416,0.4996
"conf.int",4062065.96,3225170.20660769,4898961.71339231,0.4996
"conf.int",3750875.29,2892634.84383711,4609115.73616289,0.4996
"conf.int",4558687.25,3484493.47037552,5632881.02962448,0.4996
"conf.int",4969431.87,3903927.82717051,6034935.91282949,0.4996
"conf.int",5109780.82,3942124.57051834,6277437.06948166,0.4996
"conf.int",3954036.77,3074558.25958692,4833515.28041308,0.4996
"conf.int",4319269.68,3314344.34588168,5324195.01411832,0.4996
"conf.int",4280605.08,3220829.95547101,5340380.20452899,0.4996
"conf.int",4956004.66,3837332.34792529,6074676.97207471,0.4996
"conf.int",5005997.84,3982967.13684518,6029028.54315482,0.4996
"conf.int",4017667.39,3075267.25487935,4960067.52512065,0.4996
"conf.int",3564533.25,2670096.7124742,4458969.7875258,0.4996
"conf.int",4862223.23,3821558.02390321,5902888.43609679,0.4996
"conf.int",3925663.66,3020089.10773015,4831238.21226985,0.4996
"conf.int",3513571.38,2736683.26492173,4290459.49507827,0.4996
"conf.int",4623771.15,3644449.28894421,5603093.01105579,0.4996
"conf.int",4171585.55,3218955.2189715,5124215.8810285,0.4996
"conf.int",4372489.34,3334248.59379657,5410730.08620343,0.4996
"conf.int",4673719.73,3627015.6076115,5720423.8523885,0.4996
"conf.int",3964950.24,2930270.1960491,4999630.2839509,0.4996
"conf.int",4519302.4,3525207.97046545,5513396.82953455,0.4996
"conf.int",4795838.61,3740332.88272711,5851344.33727289,0.4996
"conf.int",5189943.64,4070637.46307047,6309249.81692953,0.4996
"conf.int",4608337.85,3592996.86277873,5623678.83722126,0.4996
"conf.int",4361718.11,3438600.72205805,5284835.49794195,0.4996
"conf.int",4076093.97,3135088.53774753,5017099.40225247,0.4996
"conf.int",4394266.34,3370084.74292412,5418447.93707588,0.4996
"conf.int",4165563.06,3110221.0801264,5220905.0398736,0.4996
"conf.int",4750191.25,3774642.90165234,5725739.59834766,0.4996
"conf.int",5204114.78,4144496.04404593,6263733.51595407,0.4996
"conf.int",4636137.23,3708694.59876956,5563579.86123044,0.4996
"conf.int",4973166.48,3957236.67825821,5989096.28174179,0.4996
"conf.int",4191448.77,3266623.06025277,5116274.47974723,0.4996
"conf.int",4353955.39,3424597.30673427,5283313.47326573,0.4996
"conf.int",4922144.62,3808852.52086401,6035436.719136,0.4996
"conf.int",3474264.06,2640422.76270558,4308105.35729442,0.4996
"conf.int",4227323.36,3224313.8734561,5230332.8465439,0.4996
"conf.int",4780840.56,3690219.17369787,5871461.94630213,0.4996
"conf.int",3797988.99,2933764.83432049,4662213.14567951,0.4996
"conf.int",4424278.45,3402130.14822402,5446426.75177598,0.4996
"conf.int",4569211.2,3565071.93249786,5573350.46750214,0.4996
"conf.int",5053706.56,4003185.28730196,6104227.83269804,0.4996
"conf.int",4934573.13,3901729.80387818,5967416.45612182,0.4996
"conf.int",5880641.24,4692687.38587502,7068595.09412498,0.4996
"conf.int",4560333.24,3544627.55333229,5576038.92666771,0.4996
"conf.int",4784679.06,3726963.93837407,5842394.18162593,0.4996
"conf.int",4355218.83,3396725.58548228,5313712.07451772,0.4996
"conf.int",5019105.1,3931075.58578916,6107134.61421084,0.4996
"conf.int",4052008.55,3169907.47010575,4934109.62989425,0.4996
"conf.int",4511170.82,3443570.50264849,5578771.13735151,0.4996
"conf.int",3935005.11,3106751.19642628,4763259.02357372,0.4996
"conf.int",4038217.42,3104191.90099563,4972242.93900437,0.4996
"conf.int",4654698.02,3668851.85793449,5640544.18206551,0.4996
"conf.int",4687350.79,3649813.23394796,5724888.34605203,0.4996
"conf.int",5016132.61,3938684.95310888,6093580.26689112,0.4996
"conf.int",4258239.42,3263932.49012307,5252546.34987693,0.4996
"conf.int",4611126.38,3503862.76985577,5718389.99014423,0.4996
"conf.int",4603414.82,3551529.10877084,5655300.53122916,0.4996
"conf.int",4835807.66,3796069.86783187,5875545.45216813,0.4996
"conf.int",4875764.01,3818116.103126,5933411.916874,0.4996
"conf.int",3875740.29,2951626.86533162,4799853.71466838,0.4996
"conf.int",4407716.22,3377723.19636943,5437709.24363057,0.4996
"conf.int",4595621.31,3510756.12941533,5680486.49058467,0.4996
"conf.int",4214887.59,3252516.28032599,5177258.89967401,0.4996
"conf.int",4603779.22,3575284.96693876,5632273.47306124,0.4996
"conf.int",4475223.98,3422471.31796027,5527976.64203973,0.4996
"conf.int",4977181.57,3843910.6200847,6110452.5199153,0.4996
"conf.int",4038005.78,3070685.24668099,5005326.31331901,0.4996
"conf.int",4184638.45,3409852.88654419,4959424.01345581,0.4996
"conf.int",3801601.66,3003670.07828918,4599533.24171082,0.4996
"conf.int",4593553.88,3508163.08521706,5678944.67478294,0.4996
"conf.int",4861058.98,3725227.99164108,5996889.96835892,0.4996
"conf.int",4638984.44,3679317.95430637,5598650.92569363,0.4996
"conf.int",5098886.4,4044589.36109165,6153183.43890835,0.4996
"conf.int",4445972.9,3499520.52640569,5392425.27359432,0.4996
"conf.int",4653649.4,3610123.7557929,5697175.0442071,0.4996
"conf.int",5005403.29,4011439.03508472,5999367.54491528,0.4996
"conf.int",4979865.3,3760397.61610924,6199332.98389076,0.4996
"conf.int",4500036.29,3435753.61630742,5564318.96369258,0.4996
"conf.int",4940712.75,3855907.94098426,6025517.55901574,0.4996
"conf.int",4359093.88,3356195.29819523,5361992.46180477,0.4996
"conf.int",4571349.96,3643732.92397822,5498966.99602178,0.4996
"conf.int",4052612.76,3096416.97067924,5008808.54932076,0.4996
"conf.int",4710638.73,3632311.22149751,5788966.23850249,0.4996
"conf.int",5059933.1,3903485.55872509,6216380.64127491,0.4996
"conf.int",5072063.23,3946792.13959885,6197334.32040115,0.4996
"conf.int",4520159.77,3392824.26612849,5647495.27387151,0.4996
"conf.int",4612750.01,3512967.44988784,5712532.57011216,0.4996
"conf.int",5506836.6,4348048.13855888,6665625.06144112,0.4996
"conf.int",4536389.33,3539310.95786491,5533467.70213509,0.4996
"conf.int",4396714.77,3350421.47699269,5443008.06300731,0.4996
"conf.int",2964461.01,2332609.35833175,3596312.66166825,0.4996
"conf.int",4946325.08,3838667.11214727,6053983.04785273,0.4996
"conf.int",4382836.01,3359690.12774124,5405981.89225876,0.4996
"conf.int",5052312.18,3889546.2329053,6215078.1270947,0.4996
"conf.int",4242237.29,3326945.73262691,5157528.84737309,0.4996
"conf.int",4945674.91,3858782.27025536,6032567.54974464,0.4996
"conf.int",4356102.03,3302272.34946672,5409931.71053328,0.4996
"conf.int",4191078.7,3309715.8093278,5072441.5906722,0.4996
"conf.int",4021164.39,3130720.79903251,4911607.98096749,0.4996
"conf.int",4529973.87,3478239.12236902,5581708.61763098,0.4996
"conf.int",4354615.14,3345314.46876402,5363915.81123598,0.4996
"conf.int",3871437.83,3034188.25780182,4708687.40219818,0.4996
"conf.int",4049882.44,3218547.56599335,4881217.31400665,0.4996
"conf.int",5425531.83,4282473.5198932,6568590.1401068,0.4996
"conf.int",4298645.21,3271690.73237442,5325599.68762558,0.4996
"conf.int",3927858.06,2984222.69980295,4871493.42019705,0.4996
"conf.int",3623228.32,2816147.40599733,4430309.23400267,0.4996
"conf.int",4098236.13,3086164.96892302,5110307.29107698,0.4996
"conf.int",3395150.48,2596486.37041796,4193814.58958204,0.4996
"conf.int",4305526.85,3193608.8411881,5417444.8588119,0.4996
"conf.int",4866821.89,3906551.31896753,5827092.46103247,0.4996
"conf.int",3875500.58,2839699.94572975,4911301.21427025,0.4996
"conf.int",4868268.57,3805772.6156972,5930764.5243028,0.4996
"conf.int",4005800.82,3039661.78854627,4971939.85145373,0.4996
"conf.int",4931669.43,3939169.46958957,5924169.39041043,0.4996
"conf.int",4368639.64,3409168.14260386,5328111.13739614,0.4996
"conf.int",4182020.87,3179449.81708922,5184591.92291078,0.4996
"conf.int",4470572.6,3387051.53837033,5554093.66162967,0.4996
"conf.int",4695349.91,3675962.54579651,5714737.27420349,0.4996
"conf.int",4833981.69,3862251.18796441,5805712.19203559,0.4996
"conf.int",4314721.28,3326631.49665153,5302811.06334847,0.4996
"conf.int",4061375.48,3117733.46138184,5005017.49861816,0.4996
"conf.int",4455456.1,3425995.37243419,5484916.8275658,0.4996
"conf.int",3960087.87,3057179.78457057,4862995.95542943,0.4996
"conf.int",5393850.72,4185495.40374906,6602206.03625094,0.4996
"conf.int",4519277.81,3564044.36791554,5474511.25208446,0.4996
"conf.int",3084810.04,2501158.33463512,3668461.74536488,0.4996
"conf.int",3714640.41,2848538.91889245,4580741.90110755,0.4996
"conf.int",4876546.13,3751488.66584677,6001603.59415323,0.4996
"conf.int",5002365.48,3949050.30367477,6055680.65632523,0.4996
"conf.int",3908718.19,3070298.04319079,4747138.33680921,0.4996
"conf.int",4205735.71,3176354.94914202,5235116.47085798,0.4996
"conf.int",3863053.26,2878438.80849392,4847667.71150608,0.4996
"conf.int",4547036.56,3430231.10349129,5663842.01650871,0.4996
"conf.int",4518434.62,3432618.01247012,5604251.22752988,0.4996
"conf.int",4441688.49,3422433.60571251,5460943.37428749,0.4996
"conf.int",4791982.88,3723805.94525752,5860159.81474248,0.4996
"conf.int",4028052,3101177.67737586,4954926.32262414,0.4996
"conf.int",4400554.28,3406978.09821873,5394130.46178127,0.4996
"conf.int",5162024.42,3980904.15394062,6343144.68605938,0.4996
"conf.int",3961978.16,3024393.7956067,4899562.5243933,0.4996
"conf.int",4075854.5,3072526.42453749,5079182.5754625,0.4996
"conf.int",4719439.92,3679524.63235382,5759355.20764618,0.4996
"conf.int",3681733.98,2892326.34741724,4471141.61258276,0.4996
"conf.int",4218044.11,3285672.99419896,5150415.22580104,0.4996
"conf.int",5037416.5,3874065.36259841,6200767.63740159,0.4996
"conf.int",5039978.45,3939666.01637946,6140290.88362054,0.4996
"conf.int",3996469.97,3190052.37107966,4802887.56892034,0.4996
"conf.int",4476000.89,3519449.90197298,5432551.87802702,0.4996
"conf.int",3671898.74,2804740.57224481,4539056.90775519,0.4996
"conf.int",4852621.83,3777245.81032689,5927997.84967311,0.4996
"conf.int",4677141.18,3672068.45318219,5682213.90681781,0.4996
"conf.int",4459612.54,3476756.77111078,5442468.30888922,0.4996
"conf.int",5388039.27,4232610.59890474,6543467.94109526,0.4996
"conf.int",4091479.48,3109911.44835227,5073047.51164773,0.4996
"conf.int",4494943.77,3543620.56698824,5446266.97301176,0.4996
"conf.int",4902381.6,3719055.56553704,6085707.63446296,0.4996
"conf.int",3741177.9,2853945.53365574,4628410.26634426,0.4996
"conf.int",3777451.4,2861210.19013667,4693692.60986333,0.4996
"conf.int",4318656.77,3261087.12289551,5376226.41710448,0.4996
"conf.int",4537223,3511248.30248715,5563197.69751285,0.4996
"conf.int",4568654.26,3527595.45833616,5609713.06166384,0.4996
"conf.int",4494243.31,3548238.16583407,5440248.45416593,0.4996
"conf.int",3533113.71,2652095.68213409,4414131.73786591,0.4996
"conf.int",4037020.07,3039114.69042519,5034925.44957481,0.4996
"conf.int",4747224.44,3597643.85923418,5896805.02076582,0.4996
"conf.int",3760891.47,2974573.21366098,4547209.72633902,0.4996
"conf.int",4405976.43,3460414.65967811,5351538.20032189,0.4996
"conf.int",5106774.58,4004549.24612905,6208999.91387095,0.4996
"conf.int",4361499.71,3385818.89290043,5337180.52709957,0.4996
"conf.int",4138354.76,3162739.67310932,5113969.84689068,0.4996
"conf.int",4324215.95,3380647.3331735,5267784.5668265,0.4996
"conf.int",4660151.32,3750365.0149352,5569937.6250648,0.4996
"conf.int",4920897.21,3881353.93378863,5960440.48621137,0.4996
"conf.int",4084754.85,3179388.38727108,4990121.31272892,0.4996
"conf.int",3692889.96,2804870.86316836,4580909.05683164,0.4996
"conf.int",4161695.17,3110649.24683786,5212741.09316214,0.4996
"conf.int",4793567.72,3794429.1199909,5792706.3200091,0.4996
"conf.int",4201641.04,3354476.38370238,5048805.69629762,0.4996
"conf.int",3965655.17,3092739.86870149,4838570.47129851,0.4996
"conf.int",5076998.79,4030130.59711411,6123866.98288589,0.4996
"conf.int",3856667.25,2981641.18874258,4731693.31125742,0.4996
"conf.int",4148855.59,3215945.01186593,5081766.16813407,0.4996
"conf.int",4156028.63,3259413.19211056,5052644.06788944,0.4996
"conf.int",4593131.29,3523486.75843806,5662775.82156194,0.4996
"conf.int",4967917.3,3840736.99218086,6095097.60781914,0.4996
"conf.int",4062606.71,3111605.42431957,5013607.99568043,0.4996
"conf.int",5045317.7,3972130.821773,6118504.578227,0.4996
"conf.int",4755919.08,3707113.02507157,5804725.13492843,0.4996
"conf.int",4099368,3212239.83658124,4986496.16341876,0.4996
"conf.int",4585249.76,3485764.16461871,5684735.35538129,0.4996
"conf.int",4183703.33,3245986.10079019,5121420.55920981,0.4996
"conf.int",3812292.4,2886607.39948455,4737977.40051545,0.4996
"conf.int",4426847.94,3414920.48642187,5438775.39357813,0.4996
"conf.int",3419570.74,2706328.79584012,4132812.68415988,0.4996
"conf.int",3943191.93,3089779.0161544,4796604.8438456,0.4996
"conf.int",4078532.36,3117229.2125936,5039835.5074064,0.4996
"conf.int",4699399.68,3643692.85066645,5755106.50933355,0.4996
"conf.int",4282798.59,3280773.85442025,5284823.32557975,0.4996
"conf.int",4229287.1,3352195.70650067,5106378.49349933,0.4996
"conf.int",5257378.3,4166881.71744046,6347874.88255954,0.4996
"conf.int",4610938.88,3619447.19845365,5602430.56154635,0.4996
"conf.int",3879420.98,2977545.24917663,4781296.71082337,0.4996
"conf.int",4142179.68,3147098.19011206,5137261.16988795,0.4996
"conf.int",4130406.63,3109543.87394488,5151269.38605512,0.4996
"conf.int",4517414.41,3514250.79053256,5520578.02946744,0.4996
"conf.int",4018262.14,3119236.06485778,4917288.21514222,0.4996
"conf.int",4091067.64,3078975.71002099,5103159.56997901,0.4996
"conf.int",4203267.82,3303952.21059244,5102583.42940756,0.4996
"conf.int",4308036.96,3316155.17151977,5299918.74848023,0.4996
"conf.int",3594436.71,2757904.91723776,4430968.50276224,0.4996
"conf.int",4158868.91,3240946.12547001,5076791.69452999,0.4996
"conf.int",3553386.02,2754690.78454904,4352081.25545096,0.4996
"conf.int",4261309,3309751.92090333,5212866.07909667,0.4996
"conf.int",3473740.12,2639755.05157973,4307725.18842027,0.4996
"conf.int",4286926.4,3355088.4310239,5218764.3689761,0.4996
"conf.int",4787498.31,3712170.93683012,5862825.68316987,0.4996
"conf.int",2873169.21,2168621.13143384,3577717.28856616,0.4996
"conf.int",4856170.07,3807746.3568389,5904593.7831611,0.4996
"conf.int",4555351.8,3567448.05178853,5543255.54821147,0.4996
"conf.int",4838810.52,3747657.95173786,5929963.08826214,0.4996
"conf.int",3937489.94,3039944.60512206,4835035.27487794,0.4996
"conf.int",3395966.79,2593113.2242135,4198820.3557865,0.4996
"conf.int",3819422.95,2999187.5996901,4639658.3003099,0.4996
"conf.int",3670925.82,2864501.29227085,4477350.34772915,0.4996
"conf.int",4606030.15,3551751.89293755,5660308.40706245,0.4996
"conf.int",4965879.23,3910331.33380798,6021427.12619202,0.4996
"conf.int",4430479.14,3461170.72634701,5399787.55365299,0.4996
