"","mean","lower_bound","upper_bound","left_tail_percentage"
"conf.int",7677444.28,5978012.40896477,9376876.15103523,0.52
"conf.int",7249155.61333333,5506203.23796533,8992107.98870134,0.52
"conf.int",8058482.09333333,5851035.32669128,10265928.8599754,0.52
"conf.int",8239311.01333333,6438547.8063484,10040074.2203183,0.52
"conf.int",6811424.52,5056852.81470089,8565996.22529911,0.52
"conf.int",7398735.17333333,5529493.84665975,9267976.50000692,0.52
"conf.int",8820900.77333333,6843510.42090809,10798291.1257586,0.52
"conf.int",8321416.48,6431847.42413399,10210985.535866,0.52
"conf.int",7561105.92,5723651.56193397,9398560.27806603,0.52
"conf.int",8957682,6847268.07367642,11068095.9263236,0.52
"conf.int",8877326.33333333,6879901.58618705,10874751.0804796,0.52
"conf.int",8743640.45333333,6713328.53294622,10773952.3737205,0.52
"conf.int",6990285.72,5251267.70369439,8729303.73630561,0.52
"conf.int",7923498.84,6043471.33184064,9803526.34815936,0.52
"conf.int",7690794.21333333,6040829.32294722,9340759.10371944,0.52
"conf.int",8246019.86666667,6359944.35221558,10132095.3811178,0.52
"conf.int",7706976.69333333,5837322.60273882,9576630.78392785,0.52
"conf.int",7056482.48,5495330.68786327,8617634.27213673,0.52
"conf.int",7280363.98666667,5367780.14083431,9192947.83249903,0.52
"conf.int",7492602.56,5914295.60509661,9070909.51490339,0.52
"conf.int",7709192,5923920.35051259,9494463.64948741,0.52
"conf.int",7254779.42666667,5356497.33925422,9153061.51407911,0.52
"conf.int",8070929.28,5990333.78996358,10151524.7700364,0.52
"conf.int",7557088.38666667,5744858.22914876,9369318.54418458,0.52
"conf.int",6693968.33333333,5076912.61489497,8311024.0517717,0.52
"conf.int",8914223.50666667,6944781.30253066,10883665.7108027,0.52
"conf.int",7053483.62666667,5287613.60999931,8819353.64333403,0.52
"conf.int",7263394.18666667,5655327.96835389,8871460.40497944,0.52
"conf.int",7464305.10666667,5665643.27764417,9262966.93568917,0.52
"conf.int",7664283.78666667,5771436.03316768,9557131.54016565,0.52
"conf.int",9497307.2,7603225.42501346,11391388.9749865,0.52
"conf.int",8240451.78666667,6428343.50040884,10052560.0729245,0.52
"conf.int",7567351.53333333,5589078.28493815,9545624.78172852,0.52
"conf.int",8177603.73333333,6276182.00975599,10079025.4569107,0.52
"conf.int",7102189.6,5471571.39676821,8732807.80323179,0.52
"conf.int",7359245.41333333,5665215.5055235,9053275.32114316,0.52
"conf.int",6077122.02666667,4494619.12322765,7659624.93010568,0.52
"conf.int",8460907.76,6660307.38998917,10261508.1300108,0.52
"conf.int",7330816.17333333,5558526.39897618,9103105.94769049,0.52
"conf.int",6521530.04,4842770.45451882,8200289.62548118,0.52
"conf.int",6810804.16,5158193.13812709,8463415.18187291,0.52
