"","mean","lower_bound","upper_bound","left_tail_percentage"
"conf.int",8424232.75,3593183.08611839,13255282.4138816,0.5192
"conf.int",9896735.05,5709081.40903522,14084388.6909648,0.5192
"conf.int",6359757.95,1968599.89351805,10750916.006482,0.5192
"conf.int",10763745.3,5693415.82115334,15834074.7788467,0.5192
"conf.int",6433879.35,2996358.35401027,9871400.34598973,0.5192
"conf.int",9810629.55,6734784.13022149,12886474.9697785,0.5192
"conf.int",7942511,4464572.11719179,11420449.8828082,0.5192
"conf.int",9416544.55,5989275.25712654,12843813.8428735,0.5192
"conf.int",7410323.85,3235552.78800903,11585094.911991,0.5192
"conf.int",7779808.6,3641969.108858,11917648.091142,0.5192
"conf.int",9658675.35,5710988.33700695,13606362.3629931,0.5192
"conf.int",7331593.85,3852900.39654017,10810287.3034598,0.5192
"conf.int",8192968.15,4378607.42345671,12007328.8765433,0.5192
"conf.int",7533799.05,3441383.80103642,11626214.2989636,0.5192
"conf.int",7871053.05,4005620.69197425,11736485.4080258,0.5192
"conf.int",8673365.75,4546332.56698872,12800398.9330113,0.5192
"conf.int",9782841.75,5838584.99324124,13727098.5067588,0.5192
"conf.int",7643578.65,4144558.0150334,11142599.2849666,0.5192
"conf.int",12010476.05,7405537.78123308,16615414.3187669,0.5192
"conf.int",6686087.1,3517759.85984113,9854414.34015887,0.5192
"conf.int",7700489.25,4227070.33749517,11173908.1625048,0.5192
"conf.int",7411886.65,3721561.79781122,11102211.5021888,0.5192
"conf.int",7849151.25,3915323.16848248,11782979.3315175,0.5192
"conf.int",9895538.8,5119664.99799005,14671412.6020099,0.5192
"conf.int",9248795.05,4776028.4691666,13721561.6308334,0.5192
"conf.int",7069377.05,3450696.87576542,10688057.2242346,0.5192
"conf.int",8738594.3,4263606.37127939,13213582.2287206,0.5192
"conf.int",8532869.4,4452559.52610141,12613179.2738986,0.5192
"conf.int",9412982.15,5086391.75756499,13739572.542435,0.5192
"conf.int",9812726.9,6210620.19943314,13414833.6005669,0.5192
"conf.int",8862025.8,4375857.28514217,13348194.3148578,0.5192
"conf.int",12286412.7,7425073.7044583,17147751.6955417,0.5192
"conf.int",6835917.2,3482823.36693129,10189011.0330687,0.5192
"conf.int",9922649.2,4621641.00769645,15223657.3923036,0.5192
"conf.int",10389445.95,5724943.42304162,15053948.4769584,0.5192
"conf.int",9609544.1,5367277.65199997,13851810.548,0.5192
"conf.int",9198013.35,4002729.81002505,14393296.889975,0.5192
"conf.int",7882243.7,4650964.87437643,11113522.5256236,0.5192
"conf.int",8189741.75,4296862.52962352,12082620.9703765,0.5192
"conf.int",7858340.95,4669583.71219381,11047098.1878062,0.5192
"conf.int",8255155.8,4572258.45293659,11938053.1470634,0.5192
"conf.int",7432999.35,3785701.79376983,11080296.9062302,0.5192
"conf.int",4797400.75,2413863.11683647,7180938.38316353,0.5192
"conf.int",9573538.2,6074795.11306885,13072281.2869311,0.5192
"conf.int",7067560.3,3159891.43132408,10975229.1686759,0.5192
"conf.int",7064235.45,3484933.82306234,10643537.0769377,0.5192
"conf.int",11437554,6377103.58225334,16498004.4177467,0.5192
"conf.int",8211804.85,4654358.87012878,11769250.8298712,0.5192
"conf.int",6559998.75,3624551.7020771,9495445.7979229,0.5192
"conf.int",8708397.8,4782703.67308907,12634091.9269109,0.5192
"conf.int",8719274,4595876.10762618,12842671.8923738,0.5192
"conf.int",8377805.8,5333337.1382223,11422274.4617777,0.5192
"conf.int",8334686.6,5791021.77875715,10878351.4212428,0.5192
"conf.int",10306874.65,5292990.81306646,15320758.4869335,0.5192
"conf.int",5972812.9,3284386.6395519,8661239.1604481,0.5192
"conf.int",7290982.1,3469037.24282275,11112926.9571772,0.5192
"conf.int",8438023.1,5081347.61450549,11794698.5854945,0.5192
"conf.int",8188105.6,3956501.76237998,12419709.43762,0.5192
"conf.int",7636726.7,4808281.34894,10465172.05106,0.5192
"conf.int",11272169.6,6807487.4588049,15736851.7411951,0.5192
"conf.int",9832899.1,6181836.0812301,13483962.1187699,0.5192
"conf.int",7889960.15,4605095.61289667,11174824.6871033,0.5192
"conf.int",12356188.55,8335252.79229176,16377124.3077082,0.5192
"conf.int",7296674.9,2888694.73584632,11704655.0641537,0.5192
"conf.int",7361011.25,3842534.87664796,10879487.623352,0.5192
"conf.int",5718852,2431712.61035466,9005991.38964534,0.5192
"conf.int",6964058.8,4601960.46680412,9326157.13319588,0.5192
"conf.int",8194061.65,3704839.02726636,12683284.2727336,0.5192
"conf.int",4674567.35,2469230.9853224,6879903.7146776,0.5192
"conf.int",6222865.75,2105465.30159358,10340266.1984064,0.5192
"conf.int",9348887.5,5472297.023271,13225477.976729,0.5192
"conf.int",7383185.2,3122658.46786118,11643711.9321388,0.5192
"conf.int",8948384.9,6605526.83989117,11291242.9601088,0.5192
"conf.int",11649466.75,7128701.57572264,16170231.9242774,0.5192
"conf.int",6170863.8,3409133.35409558,8932594.24590442,0.5192
"conf.int",8550564.7,4878238.23593128,12222891.1640687,0.5192
"conf.int",11237911.15,6321763.44490666,16154058.8550933,0.5192
"conf.int",6323268.9,3571653.40603714,9074884.39396286,0.5192
"conf.int",5965417.9,3014767.02834361,8916068.77165639,0.5192
"conf.int",6314589.25,2996352.46057602,9632826.03942398,0.5192
"conf.int",8850838.85,4872853.93195857,12828823.7680414,0.5192
"conf.int",5441744.05,2181706.03425839,8701782.06574161,0.5192
"conf.int",7435949.5,3587723.76748355,11284175.2325164,0.5192
"conf.int",8022808.75,4624229.89538007,11421387.6046199,0.5192
"conf.int",7670285.5,3533479.02557774,11807091.9744223,0.5192
"conf.int",8006568.05,4158743.1592074,11854392.9407926,0.5192
"conf.int",9902090.3,5356497.09964912,14447683.5003509,0.5192
"conf.int",6393624.4,3757955.80870809,9029292.99129191,0.5192
"conf.int",8945238.2,5228789.95274628,12661686.4472537,0.5192
"conf.int",4845729.3,2628112.01503885,7063346.58496115,0.5192
"conf.int",8846997.6,4669291.53526278,13024703.6647372,0.5192
"conf.int",7263058.2,3680825.2425948,10845291.1574052,0.5192
"conf.int",9611957.85,5191620.94092225,14032294.7590778,0.5192
"conf.int",6729576.55,3493849.78558844,9965303.31441156,0.5192
"conf.int",8267555.8,4287635.53400523,12247476.0659948,0.5192
"conf.int",5664496.5,2534824.65698507,8794168.34301493,0.5192
"conf.int",7059444.4,3043636.02777611,11075252.7722239,0.5192
"conf.int",11551029.85,7355112.84516679,15746946.8548332,0.5192
"conf.int",8287406.7,4183241.77860815,12391571.6213918,0.5192
"conf.int",9578012.45,4925196.84972258,14230828.0502774,0.5192
"conf.int",11029160.35,6056824.95605636,16001495.7439436,0.5192
"conf.int",6445121.1,3656947.67520121,9233294.52479879,0.5192
"conf.int",6744505.25,3561638.8755859,9927371.6244141,0.5192
"conf.int",6541679.7,2355834.80770692,10727524.5922931,0.5192
"conf.int",8711523.25,5275450.30817048,12147596.1918295,0.5192
"conf.int",7498275.5,3329596.38317508,11666954.6168249,0.5192
"conf.int",7351629.65,3792792.53439604,10910466.765604,0.5192
"conf.int",10812978.95,6296425.15417925,15329532.7458208,0.5192
"conf.int",7834739.1,3754494.66062528,11914983.5393747,0.5192
"conf.int",9615725.35,5468990.66276734,13762460.0372327,0.5192
"conf.int",7639664.65,3245287.77227884,12034041.5277212,0.5192
"conf.int",10783058,5843599.16773858,15722516.8322614,0.5192
"conf.int",9171528.1,4246163.86108247,14096892.3389175,0.5192
"conf.int",7639774.6,3704417.14982786,11575132.0501721,0.5192
"conf.int",5365907.2,2991501.51717872,7740312.88282128,0.5192
"conf.int",6199471,3069519.75977891,9329422.24022109,0.5192
"conf.int",8282762.15,3938667.11583461,12626857.1841654,0.5192
"conf.int",9924143.7,5219065.57460558,14629221.8253944,0.5192
"conf.int",6751847.3,3437001.92557016,10066692.6744298,0.5192
"conf.int",9019711.05,4851277.51981851,13188144.5801815,0.5192
"conf.int",5874957.55,2319833.53967104,9430081.56032896,0.5192
"conf.int",5830340.5,3289304.66418594,8371376.33581406,0.5192
"conf.int",8925819.05,4211200.97335748,13640437.1266425,0.5192
"conf.int",8677421.5,3871645.70557563,13483197.2944244,0.5192
"conf.int",8384817.95,4330819.69325139,12438816.2067486,0.5192
"conf.int",7372015.25,3736863.03543498,11007167.464565,0.5192
"conf.int",6967875,2720411.39439304,11215338.605607,0.5192
"conf.int",9035655.7,5178856.08525935,12892455.3147407,0.5192
"conf.int",7623153.5,4710479.58697732,10535827.4130227,0.5192
"conf.int",6214655.8,2800725.59136736,9628586.00863264,0.5192
"conf.int",9696213.8,5677962.86664166,13714464.7333583,0.5192
"conf.int",6139006.2,3818930.07573541,8459082.32426459,0.5192
"conf.int",5877343.15,2072569.88275249,9682116.41724751,0.5192
"conf.int",8726477.9,5600509.48768735,11852446.3123127,0.5192
"conf.int",8272456.3,4464097.17767637,12080815.4223236,0.5192
"conf.int",6217648.15,3541068.22875517,8894228.07124483,0.5192
"conf.int",7784558.45,4339829.9726279,11229286.9273721,0.5192
"conf.int",6308722.65,3616820.05815585,9000625.24184415,0.5192
"conf.int",6329121.15,2160972.01931891,10497270.2806811,0.5192
"conf.int",7671454.3,4089494.20936322,11253414.3906368,0.5192
"conf.int",6787714.2,3904176.94465095,9671251.45534905,0.5192
"conf.int",11834821.3,7557186.17032697,16112456.429673,0.5192
"conf.int",5024038.8,2492651.34769763,7555426.25230237,0.5192
"conf.int",9011229.7,5309896.42450226,12712562.9754977,0.5192
"conf.int",7910727,3500721.01640243,12320732.9835976,0.5192
"conf.int",10246555.5,6285233.23464071,14207877.7653593,0.5192
"conf.int",8205761.85,4625124.69997378,11786399.0000262,0.5192
"conf.int",6948569.85,4172536.12500681,9724603.57499319,0.5192
"conf.int",5365938.75,2449500.79672089,8282376.70327911,0.5192
"conf.int",8887074.55,4535589.70695269,13238559.3930473,0.5192
"conf.int",9206274.85,4780163.96308101,13632385.736919,0.5192
"conf.int",8295880.35,4996096.19294104,11595664.507059,0.5192
"conf.int",6399874.6,3371153.2640023,9428595.9359977,0.5192
"conf.int",6072574.55,2548754.08474524,9596395.01525476,0.5192
"conf.int",8439387.15,4070726.95999343,12808047.3400066,0.5192
"conf.int",4250297.2,2233561.44396747,6267032.95603253,0.5192
"conf.int",8214397,5206795.84748423,11221998.1525158,0.5192
"conf.int",11704386.3,8101013.92532073,15307758.6746793,0.5192
"conf.int",7714453.15,5209589.87881144,10219316.4211886,0.5192
"conf.int",9172073.5,4478974.17760502,13865172.822395,0.5192
"conf.int",6503288.4,3546072.94680234,9460503.85319766,0.5192
"conf.int",7873449.2,4081420.52064979,11665477.8793502,0.5192
"conf.int",10876494.8,6466211.40979487,15286778.1902051,0.5192
"conf.int",9098182.75,4050662.38377334,14145703.1162267,0.5192
"conf.int",6665679.3,3737729.23806631,9593629.36193369,0.5192
"conf.int",9850210.35,5056597.87998533,14643822.8200147,0.5192
"conf.int",5277872.15,2537905.36154888,8017838.93845112,0.5192
"conf.int",5960647.15,3430536.49516062,8490757.80483938,0.5192
"conf.int",7920159.95,3615564.29753543,12224755.6024646,0.5192
"conf.int",9638592.55,5534394.90052678,13742790.1994732,0.5192
"conf.int",7541343.45,3013135.98512628,12069550.9148737,0.5192
"conf.int",5592918.1,3128391.66408677,8057444.53591323,0.5192
"conf.int",8582090.3,4952364.30530016,12211816.2946998,0.5192
"conf.int",11187401.05,6376702.64236073,15998099.4576393,0.5192
"conf.int",7561977.85,4699669.00598289,10424286.6940171,0.5192
"conf.int",2750700.85,1874447.72776278,3626953.97223722,0.5192
"conf.int",5672516.4,2168446.24461435,9176586.55538565,0.5192
"conf.int",6574319.35,2859141.67207607,10289497.0279239,0.5192
"conf.int",7371650.25,3114217.24557343,11629083.2544266,0.5192
"conf.int",6410702.75,4248183.98148629,8573221.51851371,0.5192
"conf.int",9415436.35,4241596.11636006,14589276.5836399,0.5192
"conf.int",8423561.45,4643282.07526507,12203840.8247349,0.5192
"conf.int",5317518.85,2025560.75484012,8609476.94515988,0.5192
"conf.int",7400187.95,4214868.95089415,10585506.9491059,0.5192
"conf.int",7299463.65,3657332.116896,10941595.183104,0.5192
"conf.int",10097462.75,5766203.80034438,14428721.6996556,0.5192
"conf.int",5037787.3,1372655.39426115,8702919.20573885,0.5192
"conf.int",6396048.95,2551555.71462019,10240542.1853798,0.5192
"conf.int",8009683,4887574.41990101,11131791.580099,0.5192
"conf.int",6602225.4,3180486.84025165,10023963.9597483,0.5192
"conf.int",6621029.2,2748170.21013222,10493888.1898678,0.5192
"conf.int",7057311.1,4159844.31497131,9954777.88502869,0.5192
"conf.int",11880098.75,6682237.57526151,17077959.9247385,0.5192
"conf.int",5120954.5,1805754.47686329,8436154.52313671,0.5192
"conf.int",6374583.2,3580349.46217044,9168816.93782956,0.5192
"conf.int",7833695.5,3960720.4971159,11706670.5028841,0.5192
"conf.int",6243830.05,3035383.27176615,9452276.82823385,0.5192
"conf.int",8409527.6,4269828.21866149,12549226.9813385,0.5192
"conf.int",10794274.35,5987756.36149711,15600792.3385029,0.5192
"conf.int",11508955.65,6241834.48404376,16776076.8159562,0.5192
"conf.int",13521400.4,8202228.27743513,18840572.5225649,0.5192
"conf.int",11028486.8,7389560.72548413,14667412.8745159,0.5192
"conf.int",7117028.55,3792763.51384581,10441293.5861542,0.5192
"conf.int",7770198.7,3931253.72055497,11609143.679445,0.5192
"conf.int",6345979.95,3509731.95879778,9182227.94120223,0.5192
"conf.int",10050485.1,6191547.37413543,13909422.8258646,0.5192
"conf.int",6914455.55,3280284.54180552,10548626.5581945,0.5192
"conf.int",12098377.15,7481039.65443796,16715714.645562,0.5192
"conf.int",9029917,5210474.9160832,12849359.0839168,0.5192
"conf.int",9200763.4,5681937.38778967,12719589.4122103,0.5192
"conf.int",8113368.55,3263140.46288584,12963596.6371142,0.5192
"conf.int",7688646.15,3769056.44197161,11608235.8580284,0.5192
"conf.int",7303788.8,4509148.9233935,10098428.6766065,0.5192
"conf.int",10660103.25,6373783.02612399,14946423.473876,0.5192
"conf.int",5991459.15,2976433.41762856,9006484.88237143,0.5192
"conf.int",4459059.55,2332470.71706909,6585648.38293091,0.5192
"conf.int",7869989.65,3273266.04849824,12466713.2515018,0.5192
"conf.int",7959784.05,3914606.4820808,12004961.6179192,0.5192
"conf.int",7777634.05,3809238.51055252,11746029.5894475,0.5192
"conf.int",7636852,3831282.47268753,11442421.5273125,0.5192
"conf.int",8732941.45,4398871.45329573,13067011.4467043,0.5192
"conf.int",7111170.65,4451013.57824748,9771327.72175252,0.5192
"conf.int",5531892.9,3016152.67905566,8047633.12094434,0.5192
"conf.int",5842910.9,2744638.19453733,8941183.60546267,0.5192
"conf.int",7831391.8,3231895.89715244,12430887.7028476,0.5192
"conf.int",8866919.7,4610107.39658214,13123732.0034179,0.5192
"conf.int",11283938.2,7337682.12742962,15230194.2725704,0.5192
"conf.int",11289930.55,7135262.49519971,15444598.6048003,0.5192
"conf.int",9194151.7,4780121.62373104,13608181.776269,0.5192
"conf.int",6874179,3113712.80424058,10634645.1957594,0.5192
"conf.int",5736782.55,2601657.56199201,8871907.53800799,0.5192
"conf.int",6694096.8,2359660.12191441,11028533.4780856,0.5192
"conf.int",11950365.35,7184933.19209681,16715797.5079032,0.5192
"conf.int",8835270.5,4991285.91609254,12679255.0839075,0.5192
"conf.int",10624640.45,6325400.2463266,14923880.6536734,0.5192
"conf.int",9830673.35,5615605.05822827,14045741.6417717,0.5192
"conf.int",4320077.4,1812677.00861874,6827477.79138126,0.5192
"conf.int",7271305.2,3952859.07430316,10589751.3256968,0.5192
"conf.int",7729431.1,3629615.68598496,11829246.514015,0.5192
"conf.int",5951718.3,2804514.3858389,9098922.2141611,0.5192
"conf.int",9235618.6,4315988.35087816,14155248.8491218,0.5192
"conf.int",6313684.2,2606870.2242365,10020498.1757635,0.5192
"conf.int",9005823.8,4687416.51013434,13324231.0898657,0.5192
"conf.int",6306480.6,3452426.38931734,9160534.81068266,0.5192
"conf.int",5425084.4,2573345.23981163,8276823.56018837,0.5192
"conf.int",8118474.6,3768148.07668848,12468801.1233115,0.5192
"conf.int",6170655.85,2823220.97307684,9518090.72692316,0.5192
"conf.int",9368363.35,5504205.11335518,13232521.5866448,0.5192
"conf.int",5560111.75,3170492.01311751,7949731.48688249,0.5192
"conf.int",12087998.45,6893246.89104445,17282750.0089555,0.5192
"conf.int",4251382.25,2533068.65663127,5969695.84336873,0.5192
"conf.int",7948685.35,4140310.28416317,11757060.4158368,0.5192
"conf.int",6492391.05,3347322.55680556,9637459.54319444,0.5192
"conf.int",7614816.4,4567885.72251949,10661747.0774805,0.5192
"conf.int",4279625.95,2128777.73002634,6430474.16997366,0.5192
"conf.int",5797600.9,2861435.842387,8733765.957613,0.5192
"conf.int",11776415.3,6574279.35321835,16978551.2467817,0.5192
"conf.int",9206779.65,4668719.15890031,13744840.1410997,0.5192
"conf.int",5583306.3,3520443.42324453,7646169.17675547,0.5192
"conf.int",7883179.1,3730496.72621565,12035861.4737844,0.5192
"conf.int",6600817.9,3298149.37001727,9903486.42998273,0.5192
"conf.int",8160616.3,3744987.14770235,12576245.4522977,0.5192
"conf.int",7630703.75,4363895.39401311,10897512.1059869,0.5192
"conf.int",8274815.95,4802461.0145254,11747170.8854746,0.5192
"conf.int",5042893.8,2868565.41748314,7217222.18251686,0.5192
"conf.int",7939102.65,3744089.60356496,12134115.696435,0.5192
"conf.int",5341115.6,2448109.10761562,8234122.09238438,0.5192
"conf.int",6001023.05,3528559.57374972,8473486.52625027,0.5192
"conf.int",9780700.7,5430290.60377323,14131110.7962268,0.5192
"conf.int",6300412.75,3120564.39819979,9480261.10180021,0.5192
"conf.int",4822933,2321271.6284149,7324594.3715851,0.5192
"conf.int",7415603.3,4042481.87828006,10788724.7217199,0.5192
"conf.int",7856531.4,4619656.05673973,11093406.7432603,0.5192
"conf.int",8459744.8,5149748.80342689,11769740.7965731,0.5192
"conf.int",9698037.75,4696184.88377896,14699890.616221,0.5192
"conf.int",9406569.6,4467135.66855938,14346003.5314406,0.5192
"conf.int",5764946.75,2723876.25774817,8806017.24225183,0.5192
"conf.int",7216552.95,2981685.93327244,11451419.9667276,0.5192
"conf.int",7652481.8,4961463.61071049,10343499.9892895,0.5192
"conf.int",8735531.9,4782955.01740998,12688108.78259,0.5192
"conf.int",10084608.65,5534950.21170553,14634267.0882945,0.5192
"conf.int",7697858.35,3586626.34833058,11809090.3516694,0.5192
"conf.int",8769963.4,5826660.02660524,11713266.7733948,0.5192
"conf.int",8849273.7,4607819.53889638,13090727.8611036,0.5192
"conf.int",9571067.2,5126314.23236279,14015820.1676372,0.5192
"conf.int",6684682.6,3602689.69192417,9766675.50807582,0.5192
"conf.int",7936237.05,4083083.88269287,11789390.2173071,0.5192
"conf.int",5652562.3,1990178.78312622,9314945.81687378,0.5192
"conf.int",6549872.85,3702415.61959359,9397330.08040641,0.5192
"conf.int",5473343.05,2714459.2673071,8232226.8326929,0.5192
"conf.int",5134805.05,2819866.83885853,7449743.26114147,0.5192
"conf.int",9657759.65,5014009.51217147,14301509.7878285,0.5192
"conf.int",10586776.25,6536314.41668445,14637238.0833155,0.5192
"conf.int",6911120.75,3438365.62485702,10383875.875143,0.5192
"conf.int",5905855.5,4081270.79493156,7730440.20506844,0.5192
"conf.int",6647135.8,3933064.30717142,9361207.29282858,0.5192
"conf.int",8011779.35,3899294.23069306,12124264.4693069,0.5192
"conf.int",6350426.7,3165089.52325688,9535763.87674312,0.5192
"conf.int",10512142.9,6317084.17904083,14707201.6209592,0.5192
"conf.int",7198018.95,3676394.81274059,10719643.0872594,0.5192
"conf.int",7564154.15,4414304.17248367,10714004.1275163,0.5192
"conf.int",7812479.2,4143347.97739916,11481610.4226008,0.5192
"conf.int",5214164.35,2556950.58729512,7871378.11270488,0.5192
"conf.int",7444237.7,2959452.59878566,11929022.8012143,0.5192
"conf.int",8990447.75,4742873.01856533,13238022.4814347,0.5192
"conf.int",8685274.25,4000534.84386318,13370013.6561368,0.5192
"conf.int",7648593.55,4273590.87515994,11023596.2248401,0.5192
"conf.int",8910509.3,5179514.65132048,12641503.9486795,0.5192
"conf.int",10176220.85,5492757.19190578,14859684.5080942,0.5192
"conf.int",4734230.5,2901325.79041509,6567135.20958491,0.5192
"conf.int",5326261.95,2615881.9755794,8036641.9244206,0.5192
"conf.int",5714952.55,2520198.8822937,8909706.2177063,0.5192
"conf.int",7833478.95,3644471.13989398,12022486.760106,0.5192
"conf.int",7454205.55,4590913.90055428,10317497.1994457,0.5192
"conf.int",7890486.6,4226634.8739728,11554338.3260272,0.5192
"conf.int",5080352.6,2656570.20269449,7504134.99730551,0.5192
"conf.int",9929848.75,4915670.88607271,14944026.6139273,0.5192
"conf.int",9576926.9,4675697.18014415,14478156.6198558,0.5192
"conf.int",7256318.3,3145230.87965505,11367405.720345,0.5192
"conf.int",10406310.45,5544534.14272389,15268086.7572761,0.5192
"conf.int",8245332.5,4709968.54608087,11780696.4539191,0.5192
"conf.int",6707732.05,3998529.63177222,9416934.46822778,0.5192
"conf.int",4524058.8,850837.247126846,8197280.35287315,0.5192
"conf.int",6045226.9,3384880.29798704,8705573.50201296,0.5192
"conf.int",7482951.4,4199218.39032237,10766684.4096776,0.5192
"conf.int",7874555.75,3471187.01246528,12277924.4875347,0.5192
"conf.int",7856321.3,4500061.05122579,11212581.5487742,0.5192
"conf.int",6685205.15,3136993.80861972,10233416.4913803,0.5192
"conf.int",5082587.8,2153410.26669067,8011765.33330933,0.5192
"conf.int",6244749.3,2888067.83939451,9601430.76060549,0.5192
"conf.int",9758730.7,5851098.75495293,13666362.6450471,0.5192
"conf.int",6522129.9,3716585.27404614,9327674.52595386,0.5192
"conf.int",9125362.5,4182103.5987678,14068621.4012322,0.5192
"conf.int",8236930.65,4998734.53726514,11475126.7627349,0.5192
"conf.int",5408327.4,2652048.70799309,8164606.09200691,0.5192
"conf.int",5568966.55,3115666.55676073,8022266.54323927,0.5192
"conf.int",9246484.1,4500558.45097615,13992409.7490238,0.5192
"conf.int",7762969.95,3606915.76568814,11919024.1343119,0.5192
"conf.int",6513411.45,3545378.63017249,9481444.26982751,0.5192
"conf.int",10107486.05,6288241.99369441,13926730.1063056,0.5192
"conf.int",7637807.8,3643592.74001717,11632022.8599828,0.5192
"conf.int",6879579.65,3948597.42092876,9810561.87907124,0.5192
"conf.int",7066623.5,4546368.89124605,9586878.10875395,0.5192
"conf.int",7516850.9,2827590.31358715,12206111.4864129,0.5192
"conf.int",5923674.4,2724768.52700845,9122580.27299155,0.5192
"conf.int",6961648,3037713.89463352,10885582.1053665,0.5192
"conf.int",6966897.35,3853155.28162221,10080639.4183778,0.5192
"conf.int",5038568.55,2665735.44322891,7411401.65677109,0.5192
"conf.int",6907573.85,2791439.84364184,11023707.8563582,0.5192
"conf.int",9543553.6,4956501.18183109,14130606.0181689,0.5192
"conf.int",7115681.4,3713488.24621594,10517874.5537841,0.5192
"conf.int",6256109.45,3247266.34190761,9264952.55809239,0.5192
"conf.int",6037925.55,2561782.68482921,9514068.41517079,0.5192
"conf.int",10294704.45,5127615.40382635,15461793.4961736,0.5192
"conf.int",7420402.45,4261660.92604075,10579143.9739593,0.5192
"conf.int",6544363.2,3588080.85279464,9500645.54720536,0.5192
"conf.int",9126903.3,5816240.22311924,12437566.3768808,0.5192
"conf.int",10336949.35,6075676.19438869,14598222.5056113,0.5192
"conf.int",11825417.4,6257956.82014871,17392877.9798513,0.5192
"conf.int",9079736.15,4452020.82304399,13707451.476956,0.5192
"conf.int",8129822.3,4724142.48901629,11535502.1109837,0.5192
"conf.int",9877411.75,5489472.39955794,14265351.1004421,0.5192
"conf.int",6185227.65,3522298.73095984,8848156.56904016,0.5192
"conf.int",6521035.9,2149338.61330897,10892733.186691,0.5192
"conf.int",6931709.6,2740843.85988125,11122575.3401188,0.5192
