"","mean","lower_bound","upper_bound","left_tail_percentage"
"conf.int",5742.82,4226.85112105831,7258.78887894169,0.5237
"conf.int",6902.22,5258.7038440547,8545.7361559453,0.5237
"conf.int",7413.12,5446.8040879174,9379.4359120826,0.5237
"conf.int",5321.12,3864.01125243985,6778.22874756015,0.5237
"conf.int",6321.68,4864.0812204956,7779.2787795044,0.5237
"conf.int",5320.49,4014.71796953958,6626.26203046042,0.5237
"conf.int",5159.75,4009.30960915528,6310.19039084472,0.5237
"conf.int",4773.38,3572.66066101903,5974.09933898097,0.5237
"conf.int",6321.23,4663.25303136603,7979.20696863397,0.5237
"conf.int",6758.67,5114.46444977301,8402.87555022699,0.5237
"conf.int",4803.68,3789.50969247377,5817.85030752623,0.5237
"conf.int",5158.71,3867.38937265197,6450.03062734803,0.5237
"conf.int",4909.63,3773.21681772223,6046.04318227777,0.5237
"conf.int",5236.91,4085.21877708906,6388.60122291094,0.5237
"conf.int",6292.79,4671.95377534552,7913.62622465448,0.5237
"conf.int",5282.4,3870.75616973287,6694.04383026713,0.5237
"conf.int",6389.06,4730.24839087016,8047.87160912984,0.5237
"conf.int",4355.13,3351.56708976235,5358.69291023765,0.5237
"conf.int",5477.58,3944.93188851437,7010.22811148563,0.5237
"conf.int",5569.21,4042.86267157945,7095.55732842055,0.5237
"conf.int",4739.69,3527.36473971236,5952.01526028764,0.5237
"conf.int",5880.95,4316.17867748098,7445.72132251902,0.5237
"conf.int",5021.76,3853.45255031155,6190.06744968845,0.5237
"conf.int",6120.09,4358.41724954955,7881.76275045045,0.5237
"conf.int",5055.65,3623.33366928525,6487.96633071475,0.5237
"conf.int",5556.83,4120.01658437721,6993.64341562279,0.5237
"conf.int",4389.47,3219.4692052489,5559.47079475111,0.5237
"conf.int",5193.69,3705.58811370527,6681.79188629473,0.5237
"conf.int",5180.51,3884.25706907234,6476.76293092766,0.5237
"conf.int",5883.82,4447.97393015885,7319.66606984115,0.5237
"conf.int",6862.31,5106.93692754412,8617.68307245588,0.5237
"conf.int",6393.52,4511.56941786212,8275.47058213788,0.5237
"conf.int",5034.03,3553.58482230595,6514.47517769405,0.5237
"conf.int",6074.43,4605.41140834933,7543.44859165067,0.5237
"conf.int",5596.9,4187.75384910706,7006.04615089294,0.5237
"conf.int",7139.12,5362.1070938325,8916.1329061675,0.5237
"conf.int",6671.75,4969.13764774456,8374.36235225544,0.5237
"conf.int",5654.38,4427.55843309662,6881.20156690338,0.5237
"conf.int",5373.33,3892.22097919148,6854.43902080852,0.5237
"conf.int",6094.09,4518.52308042163,7669.65691957837,0.5237
"conf.int",6642.5,4983.14697524129,8301.85302475871,0.5237
"conf.int",4872.82,3662.52552213819,6083.11447786181,0.5237
"conf.int",6985.35,5106.29335392418,8864.40664607583,0.5237
"conf.int",6220.38,4804.83638947789,7635.92361052211,0.5237
"conf.int",7537.1,5825.24414818463,9248.95585181537,0.5237
"conf.int",5115.9,3779.0715445454,6452.7284554546,0.5237
"conf.int",5158.77,3880.78146663703,6436.75853336297,0.5237
"conf.int",5397.34,3909.38137368556,6885.29862631443,0.5237
"conf.int",5181.38,3820.82231176386,6541.93768823614,0.5237
"conf.int",6026.04,4374.80825843626,7677.27174156374,0.5237
"conf.int",5802.75,4384.67576025222,7220.82423974777,0.5237
"conf.int",5427.17,4129.23782499252,6725.10217500748,0.5237
"conf.int",5426.87,3989.75388070935,6863.98611929065,0.5237
"conf.int",4971.16,3528.1984809888,6414.1215190112,0.5237
"conf.int",6140.42,4520.74201836411,7760.09798163589,0.5237
"conf.int",6111.98,4691.31924966882,7532.64075033118,0.5237
"conf.int",5366.76,4002.26144135792,6731.25855864208,0.5237
"conf.int",5489.4,4089.57519219231,6889.22480780769,0.5237
"conf.int",4157.57,3132.56789245347,5182.57210754653,0.5237
"conf.int",4621.8,3388.86298301766,5854.73701698234,0.5237
"conf.int",6255.09,4776.81943681261,7733.3605631874,0.5237
"conf.int",4636.61,3508.80488082817,5764.41511917183,0.5237
"conf.int",6822.93,5043.49107724211,8602.36892275789,0.5237
"conf.int",5148.19,3712.92557079335,6583.45442920665,0.5237
"conf.int",6402.58,4762.61888731274,8042.54111268726,0.5237
"conf.int",5930.1,4420.49514329513,7439.70485670487,0.5237
"conf.int",7275.67,5513.2259793366,9038.1140206634,0.5237
"conf.int",7560.62,5971.8126485343,9149.4273514657,0.5237
"conf.int",5977.91,4396.94105683595,7558.87894316405,0.5237
"conf.int",4836.18,3721.38103328291,5950.97896671709,0.5237
"conf.int",6483.05,4868.73382797018,8097.36617202982,0.5237
"conf.int",5601.37,4269.52274095982,6933.21725904018,0.5237
"conf.int",5617.87,4070.39518577686,7165.34481422314,0.5237
"conf.int",6468.85,4835.51519954267,8102.18480045732,0.5237
"conf.int",5070.67,3682.2251297005,6459.1148702995,0.5237
"conf.int",6139.42,4512.60762042027,7766.23237957973,0.5237
"conf.int",5889.06,4302.75807096878,7475.36192903122,0.5237
"conf.int",6444.15,4782.18830734287,8106.11169265713,0.5237
"conf.int",5730.76,4271.7174333782,7189.80256662181,0.5237
"conf.int",6755.13,4879.13332458507,8631.12667541493,0.5237
"conf.int",4811.85,3372.46432872396,6251.23567127604,0.5237
"conf.int",5607.23,4212.83679611561,7001.62320388439,0.5237
"conf.int",4698.89,3477.92959187885,5919.85040812115,0.5237
"conf.int",5750.17,4118.03295733388,7382.30704266612,0.5237
"conf.int",6321.89,4559.42264117927,8084.35735882073,0.5237
"conf.int",5211.09,3989.43939212259,6432.74060787741,0.5237
"conf.int",5654.22,4337.11514074617,6971.32485925383,0.5237
"conf.int",4363.58,3055.20636747563,5671.95363252437,0.5237
"conf.int",6229.33,4739.17115432209,7719.48884567791,0.5237
"conf.int",5868.98,4346.55715122473,7391.40284877527,0.5237
"conf.int",5090.57,3857.13442355372,6324.00557644628,0.5237
"conf.int",5911.38,4326.12799284797,7496.63200715203,0.5237
"conf.int",6072.47,4688.88349016898,7456.05650983102,0.5237
"conf.int",5821.16,4253.97649656812,7388.34350343188,0.5237
"conf.int",6923.32,5048.65311636317,8797.98688363683,0.5237
"conf.int",5785.15,4185.23064017462,7385.06935982538,0.5237
"conf.int",6124.6,4726.45219168841,7522.74780831159,0.5237
"conf.int",5020.35,3838.56213655075,6202.13786344925,0.5237
"conf.int",5947.63,4157.16181229306,7738.09818770694,0.5237
"conf.int",5630.21,4252.34109395005,7008.07890604995,0.5237
"conf.int",5185.85,3877.44031928841,6494.25968071159,0.5237
"conf.int",4712.07,3265.86800369238,6158.27199630762,0.5237
"conf.int",4159.98,3042.99473473906,5276.96526526094,0.5237
"conf.int",6599.45,4856.9203725607,8341.9796274393,0.5237
"conf.int",6556.23,4710.12549159926,8402.33450840074,0.5237
"conf.int",5560.57,4117.38065495327,7003.75934504672,0.5237
"conf.int",6381.46,4662.1209484777,8100.7990515223,0.5237
"conf.int",4962.26,3723.55548609893,6200.96451390108,0.5237
"conf.int",5656.34,4032.63373328638,7280.04626671362,0.5237
"conf.int",4443.11,3365.309932318,5520.910067682,0.5237
"conf.int",5684.13,4323.29111782753,7044.96888217247,0.5237
"conf.int",6208.73,4534.68451265987,7882.77548734013,0.5237
"conf.int",5872.71,4231.50908958395,7513.91091041605,0.5237
"conf.int",5135.9,4015.51780508218,6256.28219491782,0.5237
"conf.int",5602.82,4237.59731308623,6968.04268691377,0.5237
"conf.int",4409.71,3321.52841015899,5497.89158984101,0.5237
"conf.int",6278.78,4732.52917951711,7825.03082048289,0.5237
"conf.int",5363.89,4033.14202093455,6694.63797906545,0.5237
"conf.int",5550.94,4159.22547226599,6942.65452773401,0.5237
"conf.int",5968.87,4394.17770526814,7543.56229473186,0.5237
"conf.int",6835.8,5116.275004526,8555.324995474,0.5237
"conf.int",6027.48,4268.48474232396,7786.47525767604,0.5237
"conf.int",5979.65,4455.50814511098,7503.79185488901,0.5237
"conf.int",5395.68,4021.7042659446,6769.65573405541,0.5237
"conf.int",5034.39,3648.54742704117,6420.23257295883,0.5237
"conf.int",6247.26,4834.76218603068,7659.75781396933,0.5237
"conf.int",5303.68,3999.95526635386,6607.40473364614,0.5237
"conf.int",5038.86,3548.0826818537,6529.6373181463,0.5237
"conf.int",5191.53,3950.84254552221,6432.21745447779,0.5237
"conf.int",6606.16,4761.5310715155,8450.7889284845,0.5237
"conf.int",5394.6,3674.41156864207,7114.78843135794,0.5237
"conf.int",6039.72,4605.68469614251,7473.7553038575,0.5237
"conf.int",5153.25,3668.87894369454,6637.62105630546,0.5237
"conf.int",4974.69,3795.95180993985,6153.42819006015,0.5237
"conf.int",4023.12,3003.86937221152,5042.37062778848,0.5237
"conf.int",5516.97,4191.39759267915,6842.54240732085,0.5237
"conf.int",5627.35,4202.42261053637,7052.27738946363,0.5237
"conf.int",4957.45,3686.83642760617,6228.06357239383,0.5237
"conf.int",5944.02,4473.95379108425,7414.08620891575,0.5237
"conf.int",6057.72,4730.96572305252,7384.47427694748,0.5237
"conf.int",5706.57,4312.47950773392,7100.66049226608,0.5237
"conf.int",4744,3499.87147104198,5988.12852895802,0.5237
"conf.int",6814.38,4940.47562870464,8688.28437129536,0.5237
"conf.int",7456.72,5687.69869883206,9225.74130116794,0.5237
"conf.int",5481.91,4062.05082065591,6901.76917934409,0.5237
"conf.int",5391.03,3804.67495603284,6977.38504396715,0.5237
"conf.int",6143.58,4626.65973527816,7660.50026472184,0.5237
"conf.int",5296.03,3904.49432983906,6687.56567016094,0.5237
"conf.int",5210.63,3642.78251342045,6778.47748657955,0.5237
"conf.int",6114.94,4411.48883462444,7818.39116537556,0.5237
"conf.int",6638.73,4941.43599478702,8336.02400521298,0.5237
"conf.int",6264.21,4731.42176297901,7796.998237021,0.5237
"conf.int",5900.82,4362.31890792075,7439.32109207925,0.5237
"conf.int",5548.85,4197.49864783112,6900.20135216888,0.5237
"conf.int",4701.47,3325.44007257061,6077.49992742939,0.5237
"conf.int",5945.29,4310.67473838521,7579.90526161479,0.5237
"conf.int",5321.07,4049.85145611657,6592.28854388343,0.5237
"conf.int",5815.88,4370.91593092579,7260.84406907421,0.5237
"conf.int",6348.37,4600.10009529997,8096.63990470003,0.5237
"conf.int",5679.82,4309.93681544241,7049.70318455758,0.5237
"conf.int",6864.3,5127.67618270501,8600.92381729499,0.5237
"conf.int",6797.33,5251.20634871037,8343.45365128964,0.5237
"conf.int",5936.12,4403.88769259458,7468.35230740542,0.5237
"conf.int",6687.22,5162.83783633917,8211.60216366083,0.5237
"conf.int",5765.79,4275.02640721666,7256.55359278334,0.5237
"conf.int",7589.74,5610.01275869812,9569.46724130188,0.5237
"conf.int",4615.52,3576.88280447977,5654.15719552023,0.5237
"conf.int",5846.71,4240.60746731287,7452.81253268713,0.5237
"conf.int",5783.74,4327.57959450292,7239.90040549708,0.5237
"conf.int",4989.59,3657.82323158111,6321.35676841889,0.5237
"conf.int",4964.66,3710.31641333841,6219.00358666159,0.5237
"conf.int",5305.69,3917.89902784462,6693.48097215538,0.5237
"conf.int",5811.36,4177.26898228725,7445.45101771275,0.5237
"conf.int",4808.58,3538.94655139445,6078.21344860555,0.5237
"conf.int",5180.86,3769.04023713113,6592.67976286887,0.5237
"conf.int",5683.13,4304.31825412731,7061.94174587269,0.5237
"conf.int",5061.41,3950.60179752302,6172.21820247698,0.5237
"conf.int",5016.95,3767.02163361827,6266.87836638173,0.5237
"conf.int",5774.22,4410.62269986487,7137.81730013513,0.5237
"conf.int",4459.93,3323.2623191741,5596.5976808259,0.5237
"conf.int",6944.2,5165.24870201112,8723.15129798888,0.5237
"conf.int",6844.09,5109.47209198535,8578.70790801465,0.5237
"conf.int",5615.75,3954.20267438197,7277.29732561803,0.5237
"conf.int",5536.4,4116.60103826168,6956.19896173832,0.5237
"conf.int",6137.52,4594.17587357766,7680.86412642234,0.5237
"conf.int",5447.77,4117.09772495004,6778.44227504996,0.5237
"conf.int",5135.95,3912.88828548598,6359.01171451402,0.5237
"conf.int",4608.55,3560.34786975702,5656.75213024298,0.5237
"conf.int",6825.56,5060.06383611082,8591.05616388918,0.5237
"conf.int",5491.74,3874.96269989865,7108.51730010135,0.5237
"conf.int",6234.81,4451.90463827836,8017.71536172164,0.5237
"conf.int",6170.53,4747.51852893048,7593.54147106952,0.5237
"conf.int",5673.53,4456.54078341125,6890.51921658875,0.5237
"conf.int",7735.78,5846.73615017555,9624.82384982445,0.5237
"conf.int",6323.87,4896.67940540566,7751.06059459434,0.5237
"conf.int",5137.49,3799.0346633095,6475.9453366905,0.5237
"conf.int",5664.39,4164.52505955921,7164.25494044079,0.5237
"conf.int",5007.06,3735.1757587371,6278.9442412629,0.5237
"conf.int",6415.67,4598.41277330471,8232.92722669529,0.5237
"conf.int",5128.1,3833.85043781779,6422.34956218221,0.5237
"conf.int",4389.19,3264.04069540961,5514.33930459039,0.5237
"conf.int",4855.6,3679.81878016728,6031.38121983272,0.5237
"conf.int",6280.83,4843.73133856973,7717.92866143027,0.5237
"conf.int",6117.89,4585.60805355272,7650.17194644728,0.5237
"conf.int",7110.9,5424.24340315815,8797.55659684185,0.5237
"conf.int",6030.58,4411.07699180627,7650.08300819373,0.5237
"conf.int",4952.8,3628.3145507119,6277.2854492881,0.5237
"conf.int",4612.8,3385.99618068313,5839.60381931687,0.5237
"conf.int",6437.51,4824.29116542935,8050.72883457065,0.5237
"conf.int",5428.62,4127.14470175784,6730.09529824216,0.5237
"conf.int",5481.4,3922.57049907321,7040.22950092679,0.5237
"conf.int",5387.99,3997.43519580274,6778.54480419726,0.5237
"conf.int",6036.29,4508.48774748436,7564.09225251564,0.5237
"conf.int",5909.71,4395.48369697386,7423.93630302614,0.5237
"conf.int",5108.85,3811.75512946713,6405.94487053287,0.5237
"conf.int",5061.08,3691.5632013111,6430.5967986889,0.5237
"conf.int",5836.69,4268.54170674288,7404.83829325712,0.5237
"conf.int",5435.24,4215.78632317902,6654.69367682098,0.5237
"conf.int",6600.11,4855.55012434799,8344.66987565201,0.5237
"conf.int",5381.7,4105.98126679014,6657.41873320986,0.5237
"conf.int",4614.78,3539.45187618542,5690.10812381458,0.5237
"conf.int",6305.52,4682.81914884428,7928.22085115572,0.5237
"conf.int",6217.4,4529.23649754882,7905.56350245118,0.5237
"conf.int",8160.48,6216.13381123681,10104.8261887632,0.5237
"conf.int",5590.26,4053.1798600388,7127.3401399612,0.5237
"conf.int",5033.64,3877.07171901868,6190.20828098132,0.5237
"conf.int",5191.45,3871.76176123699,6511.13823876301,0.5237
"conf.int",4508.75,3400.31917419589,5617.18082580411,0.5237
"conf.int",4893.02,3639.4149838079,6146.6250161921,0.5237
"conf.int",5746.22,4176.92192007349,7315.51807992651,0.5237
"conf.int",6679.19,5033.39819529,8324.98180471,0.5237
"conf.int",4787.32,3557.72280494253,6016.91719505747,0.5237
"conf.int",4984.33,3625.957356762,6342.702643238,0.5237
"conf.int",5866.78,4135.13408221936,7598.42591778063,0.5237
"conf.int",4756.72,3533.30616552447,5980.13383447553,0.5237
"conf.int",5739.34,4021.03344084934,7457.64655915066,0.5237
"conf.int",4505.42,3289.97905271489,5720.86094728511,0.5237
"conf.int",5455.62,3918.83605819482,6992.40394180518,0.5237
"conf.int",4788.68,3414.8795957663,6162.4804042337,0.5237
"conf.int",6805.76,4875.16707007466,8736.35292992534,0.5237
"conf.int",5765.86,4067.66945737567,7464.05054262433,0.5237
"conf.int",6600.38,4851.22559604007,8349.53440395993,0.5237
"conf.int",5539.24,4089.30334875821,6989.17665124179,0.5237
"conf.int",7019.53,4990.3057155721,9048.7542844279,0.5237
"conf.int",5149.97,3824.49261881242,6475.44738118758,0.5237
"conf.int",4796.3,3441.03681318779,6151.56318681221,0.5237
"conf.int",6351.31,4746.86538815013,7955.75461184987,0.5237
"conf.int",5084.01,3737.28308345761,6430.73691654239,0.5237
"conf.int",6179.87,4413.09196683056,7946.64803316944,0.5237
"conf.int",6132.53,4648.75649364386,7616.30350635614,0.5237
"conf.int",5449.09,4080.64049891717,6817.53950108283,0.5237
"conf.int",6147.33,4344.90914700096,7949.75085299904,0.5237
