"","mean","lower_bound","upper_bound","left_tail_percentage"
"conf.int",4069704.26,2729874.17993131,5409534.34006869,0.512
"conf.int",3590088.56,2315922.12659531,4864254.99340469,0.512
"conf.int",3461241.72,2429518.54378931,4492964.89621069,0.512
"conf.int",5738137.64,4026420.54087878,7449854.73912122,0.512
"conf.int",4214486.2,2931632.72334419,5497339.67665581,0.512
"conf.int",3506752.26,2372180.08807353,4641324.43192646,0.512
"conf.int",3698326.84,2626116.85178919,4770536.82821081,0.512
"conf.int",4263239.06,2841334.28068289,5685143.83931711,0.512
"conf.int",3718537.74,2185511.68098344,5251563.79901656,0.512
"conf.int",4068511.94,2858093.5856919,5278930.2943081,0.512
"conf.int",4766767.82,3175851.58569396,6357684.05430604,0.512
"conf.int",4870556.28,3430981.23838564,6310131.32161436,0.512
"conf.int",4053252.3,2688473.64601939,5418030.95398061,0.512
"conf.int",4972855.74,3271014.09664521,6674697.38335479,0.512
"conf.int",4270769.54,2919391.44773767,5622147.63226233,0.512
"conf.int",4491543.04,2976342.6582268,6006743.4217732,0.512
"conf.int",5585925.9,3956558.35944969,7215293.44055031,0.512
"conf.int",3747886.32,2421526.314256,5074246.325744,0.512
"conf.int",4460770.64,3181093.04249414,5740448.23750586,0.512
"conf.int",3240066.78,2396912.48562819,4083221.07437181,0.512
"conf.int",3220974.64,2133801.2390169,4308148.0409831,0.512
"conf.int",3693841.2,2464917.56574397,4922764.83425603,0.512
"conf.int",6055405.8,4211395.93743937,7899415.66256063,0.512
"conf.int",4860643.8,3329352.9988908,6391934.6011092,0.512
"conf.int",5695476.32,3880866.86214952,7510085.77785048,0.512
"conf.int",5543557.58,3742439.65152313,7344675.50847687,0.512
"conf.int",3340826.7,2412673.55749902,4268979.84250098,0.512
"conf.int",4158506.86,2822414.42698389,5494599.29301611,0.512
"conf.int",4304574.84,3078977.95488881,5530171.72511119,0.512
"conf.int",3564031.18,2519220.97876108,4608841.38123892,0.512
"conf.int",3990590.22,2729005.50956949,5252174.93043051,0.512
"conf.int",4111762.98,2641931.09014906,5581594.86985094,0.512
"conf.int",4146187.54,2622141.84497182,5670233.23502818,0.512
"conf.int",3866310.08,2508273.43318191,5224346.72681809,0.512
"conf.int",3876995.98,2560288.16698327,5193703.79301673,0.512
"conf.int",4300847.36,3050420.29113298,5551274.42886702,0.512
"conf.int",5649438.52,4163418.85917281,7135458.18082719,0.512
"conf.int",3927859.96,2752280.77777747,5103439.14222253,0.512
"conf.int",4580554.96,3033197.89146216,6127912.02853784,0.512
"conf.int",3921415.86,2301724.34306922,5541107.37693078,0.512
"conf.int",3399355.58,2164505.75514417,4634205.40485583,0.512
"conf.int",5515018.06,3770262.83321348,7259773.28678652,0.512
"conf.int",4582253.58,3040084.5698413,6124422.5901587,0.512
"conf.int",4869938.06,3369926.96964773,6369949.15035227,0.512
"conf.int",4167500.56,2719761.55019413,5615239.56980588,0.512
"conf.int",3799399.9,2627676.96564257,4971122.83435743,0.512
"conf.int",4268814.74,3116756.45440307,5420873.02559693,0.512
"conf.int",5527562.44,3952126.81659759,7102998.06340241,0.512
"conf.int",4294586.58,2994691.69225705,5594481.46774295,0.512
"conf.int",3884753.54,2393764.66276677,5375742.41723323,0.512
"conf.int",3908197.96,2800355.49813767,5016040.42186233,0.512
"conf.int",5338480.2,3516463.85849874,7160496.54150126,0.512
"conf.int",3922588.9,2778427.48870426,5066750.31129574,0.512
"conf.int",3891919.7,2318330.08181489,5465509.31818511,0.512
"conf.int",3596847.16,2245851.50248694,4947842.81751306,0.512
"conf.int",5076554.5,3643391.66735082,6509717.33264918,0.512
"conf.int",5033195.48,3473203.86544895,6593187.09455105,0.512
"conf.int",3648916.64,2328705.17892513,4969128.10107487,0.512
"conf.int",4235718.44,2946415.18394585,5525021.69605415,0.512
"conf.int",4492412,3179844.01578769,5804979.98421231,0.512
"conf.int",4119710.1,2726123.87360373,5513296.32639627,0.512
"conf.int",4362127.66,3028699.83214004,5695555.48785996,0.512
"conf.int",3741186.26,2697296.11493972,4785076.40506028,0.512
"conf.int",4516989.84,3183170.921249,5850808.758751,0.512
"conf.int",4705095.1,3400765.09417877,6009425.10582123,0.512
"conf.int",4247758.3,2760726.96919477,5734789.63080523,0.512
"conf.int",4721114.64,3098567.79781727,6343661.48218273,0.512
"conf.int",3833153.92,2688712.87461687,4977594.96538313,0.512
"conf.int",3976383.84,2700072.18879242,5252695.49120758,0.512
"conf.int",3249688.1,2296367.48798584,4203008.71201416,0.512
"conf.int",4233464.98,2831797.34977253,5635132.61022747,0.512
"conf.int",4530459.82,3063340.1374107,5997579.5025893,0.512
"conf.int",3421476.4,2152079.77920363,4690873.02079637,0.512
"conf.int",3886019,2715799.48071285,5056238.51928715,0.512
"conf.int",4048358.76,2606040.49205979,5490677.02794021,0.512
"conf.int",4097847.08,2755551.95280957,5440142.20719043,0.512
"conf.int",5357437.82,3628391.82991647,7086483.81008353,0.512
"conf.int",4819992.36,3328180.12588334,6311804.59411666,0.512
"conf.int",4157730.24,2729333.27204771,5586127.20795229,0.512
"conf.int",4215159.52,2774694.55419935,5655624.48580065,0.512
"conf.int",4229471.5,2584977.33822429,5873965.66177571,0.512
"conf.int",4728368.14,3086633.58737162,6370102.69262838,0.512
"conf.int",3486953.96,2340451.88546846,4633456.03453155,0.512
"conf.int",4688222.84,3148397.80767959,6228047.87232041,0.512
"conf.int",3187114.68,2277321.74159074,4096907.61840926,0.512
"conf.int",3643482.64,2666948.87011991,4620016.40988009,0.512
"conf.int",4231636.86,2907867.98558113,5555405.73441887,0.512
"conf.int",4447282.72,2936142.32490535,5958423.11509465,0.512
"conf.int",4164909,2638868.93255235,5690949.06744765,0.512
"conf.int",4733920.66,3158759.04605278,6309082.27394722,0.512
"conf.int",4089792.06,2737114.59975463,5442469.52024538,0.512
"conf.int",4684745.32,3269324.35017939,6100166.28982061,0.512
"conf.int",3737356.2,2421472.03538475,5053240.36461525,0.512
"conf.int",4878947.98,3371674.8255766,6386221.1344234,0.512
"conf.int",4429866.22,3008423.12085664,5851309.31914335,0.512
"conf.int",4414666.34,2924956.31073626,5904376.36926374,0.512
"conf.int",4550735.14,3155686.26213214,5945784.01786786,0.512
"conf.int",3873837.12,2666433.3642869,5081240.8757131,0.512
"conf.int",5680739.28,4025201.81409548,7336276.74590452,0.512
"conf.int",4201772.58,2867750.98715061,5535794.17284939,0.512
"conf.int",5379659.26,3602171.15966773,7157147.36033227,0.512
"conf.int",4062707.3,2578429.86973493,5546984.73026507,0.512
"conf.int",4511099.6,3076026.37106992,5946172.82893008,0.512
"conf.int",4688992.42,3170338.54538641,6207646.29461359,0.512
"conf.int",3841612.84,2557186.01118762,5126039.66881238,0.512
"conf.int",3438072.72,2103354.2063417,4772791.2336583,0.512
"conf.int",4706556.56,3315904.88004432,6097208.23995567,0.512
"conf.int",5036566.64,3481956.33012766,6591176.94987234,0.512
"conf.int",3694978.92,2626416.68702191,4763541.15297809,0.512
"conf.int",4304096.5,3056687.03607293,5551505.96392707,0.512
"conf.int",3970282.22,2467049.04191824,5473515.39808176,0.512
"conf.int",5241559.66,3524389.33950643,6958729.98049357,0.512
"conf.int",4157752.72,2822108.05047946,5493397.38952054,0.512
"conf.int",4658007.3,3314770.0637106,6001244.5362894,0.512
"conf.int",3625411.2,2536955.30656209,4713867.09343791,0.512
"conf.int",4024176.66,2516615.72268876,5531737.59731124,0.512
"conf.int",4491637.98,2979735.32477273,6003540.63522727,0.512
"conf.int",5388520.52,3710046.13280957,7066994.90719043,0.512
"conf.int",4180808.86,2914757.51535856,5446860.20464144,0.512
"conf.int",4804415.8,3347841.90417613,6260989.69582387,0.512
"conf.int",4391328.6,2909454.22890105,5873202.97109895,0.512
"conf.int",5074163.74,3681740.41366614,6466587.06633386,0.512
"conf.int",3883147.9,2584590.80332421,5181704.99667579,0.512
"conf.int",3922951.26,2451289.28446175,5394613.23553825,0.512
"conf.int",3436241.58,2456737.65958513,4415745.50041487,0.512
"conf.int",4526172.54,3105657.68155061,5946687.39844939,0.512
"conf.int",5156041.14,3594788.65546862,6717293.62453138,0.512
"conf.int",4826895.64,3233171.02904107,6420620.25095893,0.512
"conf.int",5090954.78,3610298.87069385,6571610.68930615,0.512
"conf.int",4871045.88,3269685.46957122,6472406.29042878,0.512
"conf.int",3037508.88,1897782.57507997,4177235.18492003,0.512
"conf.int",3882655.56,2640736.9819567,5124574.1380433,0.512
"conf.int",3649526.42,2488969.82875176,4810083.01124824,0.512
"conf.int",4252306.98,3057361.5545444,5447252.40545561,0.512
"conf.int",4930724,3619305.21270831,6242142.78729169,0.512
"conf.int",4410587.64,2907339.94513827,5913835.33486173,0.512
"conf.int",4644353.6,3023213.77335067,6265493.42664932,0.512
"conf.int",4402759.04,3035356.36299114,5770161.71700886,0.512
"conf.int",3425376.82,2431885.64365502,4418867.99634498,0.512
"conf.int",4140573.98,2819225.2786027,5461922.6813973,0.512
"conf.int",4517649.02,3058820.26241837,5976477.77758163,0.512
"conf.int",4873001.34,3385658.57884021,6360344.10115979,0.512
"conf.int",4308481.44,2831534.33139593,5785428.54860408,0.512
"conf.int",5636591.6,3905876.21683902,7367306.98316098,0.512
"conf.int",5351529.22,3818537.66152705,6884520.77847295,0.512
"conf.int",3638085.64,2492357.26749716,4783814.01250284,0.512
"conf.int",4798012.3,3524395.9421037,6071628.6578963,0.512
"conf.int",3485825.4,2183902.07741872,4787748.72258128,0.512
"conf.int",4116661.46,2662431.2127911,5570891.7072089,0.512
"conf.int",3098787.32,2233940.43371628,3963634.20628372,0.512
"conf.int",4188089.08,2893778.92688346,5482399.23311654,0.512
"conf.int",4187496.84,2704654.71761927,5670338.96238073,0.512
"conf.int",4305941.02,2796972.92384324,5814909.11615676,0.512
"conf.int",5213279.7,3664153.31997074,6762406.08002926,0.512
"conf.int",4427809.82,3140877.79817982,5714741.84182018,0.512
"conf.int",4824826.1,3216440.59298028,6433211.60701972,0.512
"conf.int",3586474.96,2501993.91894271,4670956.00105729,0.512
"conf.int",3693725.58,2461931.28925233,4925519.87074767,0.512
"conf.int",4049488.62,2437214.27000817,5661762.96999183,0.512
"conf.int",4976496.7,3564533.64902241,6388459.75097759,0.512
"conf.int",5645494.04,3807799.24207868,7483188.83792132,0.512
"conf.int",4634223.72,3301813.87847298,5966633.56152702,0.512
"conf.int",3493553.54,2466011.97235665,4521095.10764335,0.512
"conf.int",4533135.92,3007793.32286034,6058478.51713966,0.512
