"","mean","lower_bound","upper_bound","left_tail_percentage"
"conf.int",7503835.275,6425693.37104289,8581977.17895711,0.5024
"conf.int",7816229.47,6765018.3872426,8867440.5527574,0.5024
"conf.int",7565204.945,6475672.47099094,8654737.41900906,0.5024
"conf.int",7385234.725,6305006.86312737,8465462.58687263,0.5024
"conf.int",8322175.03,7063288.64194333,9581061.41805668,0.5024
"conf.int",7801403.175,6664334.88531853,8938471.46468147,0.5024
"conf.int",7818497.51,6710472.20275513,8926522.81724487,0.5024
"conf.int",7316727.64,6229582.00164689,8403873.27835311,0.5024
"conf.int",8058493.985,6958635.34716283,9158352.62283717,0.5024
"conf.int",7341598.28,6319086.91989724,8364109.64010276,0.5024
"conf.int",7782875.495,6648411.61663723,8917339.37336277,0.5024
"conf.int",7659248.17,6547133.39015387,8771362.94984612,0.5024
"conf.int",7896158.185,6770046.29937883,9022270.07062117,0.5024
"conf.int",7878382.875,6791800.1325259,8964965.6174741,0.5024
"conf.int",7599441.05,6494614.44052472,8704267.65947528,0.5024
"conf.int",8123713.435,6930431.49651278,9316995.37348722,0.5024
"conf.int",6711081.66,5676872.38335728,7745290.93664272,0.5024
"conf.int",8054721.35,6886504.11558641,9222938.58441359,0.5024
"conf.int",7634540.285,6527667.25292252,8741413.31707748,0.5024
"conf.int",7951896.93,6832207.84869043,9071586.01130957,0.5024
"conf.int",7978089.84,6803325.03797768,9152854.64202232,0.5024
"conf.int",7609137.805,6546883.40294682,8671392.20705318,0.5024
"conf.int",7636254.5,6485386.43480376,8787122.56519624,0.5024
"conf.int",7902293.475,6830704.88800681,8973882.06199319,0.5024
"conf.int",7801195.83,6673975.84150875,8928415.81849125,0.5024
"conf.int",8230300.375,7118935.68048307,9341665.06951693,0.5024
"conf.int",8297380.82,7171373.08419831,9423388.55580169,0.5024
"conf.int",7370743.005,6314760.7100507,8426725.2999493,0.5024
"conf.int",8429696.625,7275229.95134504,9584163.29865496,0.5024
"conf.int",7990713.1,6871711.77639757,9109714.42360242,0.5024
"conf.int",8590974.65,7356349.36799854,9825599.93200146,0.5024
"conf.int",7255696.33,6199579.73002013,8311812.92997987,0.5024
"conf.int",7942853.29,6882999.11545949,9002707.46454051,0.5024
"conf.int",8562279.37,7395692.99064581,9728865.74935419,0.5024
"conf.int",7755217.755,6684196.46412807,8826239.04587193,0.5024
"conf.int",7288461.26,6191892.32141309,8385030.19858691,0.5024
"conf.int",7998776.365,6872437.6920691,9125115.0379309,0.5024
"conf.int",7597527.14,6497330.11632463,8697724.16367537,0.5024
"conf.int",7850236.605,6703727.324482,8996745.88551801,0.5024
"conf.int",8001500.19,6846579.75781823,9156420.62218177,0.5024
"conf.int",6836274.83,5913467.22430995,7759082.43569005,0.5024
"conf.int",8580368.495,7359967.20339483,9800769.78660516,0.5024
"conf.int",7937668.76,6793766.68508322,9081570.83491678,0.5024
"conf.int",7388747.09,6283525.40734773,8493968.77265227,0.5024
"conf.int",7596691.575,6467968.70341172,8725414.44658828,0.5024
"conf.int",8613179.645,7424407.67157786,9801951.61842214,0.5024
"conf.int",8051388.255,6857512.16694369,9245264.34305631,0.5024
"conf.int",7588169.395,6450525.20576349,8725813.58423651,0.5024
"conf.int",7786203.95,6645493.84869669,8926914.05130332,0.5024
"conf.int",8008813.015,6837722.56862378,9179903.46137622,0.5024
"conf.int",6967653.99,5880263.68755976,8055044.29244024,0.5024
"conf.int",8175924.885,7063955.85163478,9287893.91836522,0.5024
"conf.int",8182626.6,7038072.91501253,9327180.28498747,0.5024
"conf.int",7703960.145,6642125.64921597,8765794.64078403,0.5024
"conf.int",7737897.13,6615937.76847064,8859856.49152936,0.5024
"conf.int",6315794.355,5380896.48377738,7250692.22622262,0.5024
"conf.int",8038449.93,6893321.15499466,9183578.70500534,0.5024
"conf.int",7559057.515,6489644.99991801,8628470.03008199,0.5024
"conf.int",7397645.49,6362419.30588948,8432871.67411052,0.5024
"conf.int",8346395.995,7167554.9076113,9525237.0823887,0.5024
"conf.int",8148753.615,7037967.03534868,9259540.19465132,0.5024
"conf.int",7882863.325,6756958.55609465,9008768.09390535,0.5024
"conf.int",7297430.455,6220742.81877697,8374118.09122302,0.5024
"conf.int",7635670.02,6569094.82300635,8702245.21699365,0.5024
"conf.int",7630233.09,6520740.38413396,8739725.79586604,0.5024
"conf.int",7806397.85,6660178.36955474,8952617.33044526,0.5024
"conf.int",7379052.205,6343309.67639205,8414794.73360795,0.5024
"conf.int",7320832.225,6247127.57681823,8394536.87318177,0.5024
"conf.int",7719049.96,6588239.50554553,8849860.41445447,0.5024
"conf.int",8133419.09,7007317.27303789,9259520.90696211,0.5024
"conf.int",8235133.08,7146394.31625605,9323871.84374395,0.5024
"conf.int",7785382.39,6674576.95995936,8896187.82004065,0.5024
"conf.int",7918181.745,6796282.50697856,9040080.98302144,0.5024
"conf.int",7401596.18,6261409.93585238,8541782.42414762,0.5024
"conf.int",8314389.99,7107976.05066245,9520803.92933755,0.5024
"conf.int",7933944.555,6858947.71513401,9008941.39486599,0.5024
"conf.int",7345876.49,6407510.8794418,8284242.1005582,0.5024
"conf.int",8102576.755,6937381.71076879,9267771.79923121,0.5024
"conf.int",7762697.95,6674533.14730217,8850862.75269783,0.5024
"conf.int",7199945.87,6211485.79983978,8188405.94016022,0.5024
"conf.int",8114320.74,7017696.39449715,9210945.08550286,0.5024
"conf.int",8121848.85,7050041.31066379,9193656.38933621,0.5024
"conf.int",7630005.885,6503187.1848965,8756824.5851035,0.5024
"conf.int",8117491.86,6981623.52694316,9253360.19305684,0.5024
"conf.int",8193534.27,7003096.61037976,9383971.92962024,0.5024
"conf.int",7800741.275,6649089.5482349,8952393.0017651,0.5024
"conf.int",7076289.99,6072113.71012403,8080466.26987597,0.5024
"conf.int",8022864.035,6894620.96356408,9151107.10643592,0.5024
"conf.int",7938204.245,6807301.16508867,9069107.32491134,0.5024
"conf.int",7513848.695,6491769.83080006,8535927.55919994,0.5024
"conf.int",7733279.775,6631192.54354674,8835367.00645327,0.5024
"conf.int",8179089.36,6970887.63057346,9387291.08942655,0.5024
"conf.int",6707736.655,5737807.05025931,7677666.25974069,0.5024
"conf.int",7684878.11,6530809.11170746,8838947.10829254,0.5024
"conf.int",7581202.275,6421233.43977597,8741171.11022403,0.5024
"conf.int",7970706.735,6765418.93715521,9175994.53284479,0.5024
"conf.int",7978022.845,6893944.29779608,9062101.39220392,0.5024
"conf.int",7728902.605,6630307.56671149,8827497.64328851,0.5024
"conf.int",7636495.915,6566923.32186338,8706068.50813662,0.5024
"conf.int",7863962.675,6741544.24587717,8986381.10412283,0.5024
"conf.int",7187967.935,6098374.13530715,8277561.73469285,0.5024
"conf.int",8277947.395,7121265.89556761,9434628.89443239,0.5024
"conf.int",7688478.32,6575961.571685,8800995.06831499,0.5024
"conf.int",8208959.505,7035530.50483662,9382388.50516338,0.5024
"conf.int",7632694.6,6605445.56572513,8659943.63427487,0.5024
"conf.int",8210499.63,7029235.14756159,9391764.1124384,0.5024
"conf.int",6879086.75,5835657.59994028,7922515.90005972,0.5024
"conf.int",7643978.885,6555860.8834799,8732096.8865201,0.5024
"conf.int",7681986.4,6595198.2733182,8768774.52668181,0.5024
"conf.int",7716314.095,6579047.49943957,8853580.69056043,0.5024
"conf.int",7837332.645,6684945.38500288,8989719.90499712,0.5024
"conf.int",8692663.285,7435127.169164,9950199.400836,0.5024
"conf.int",7264282.17,6225801.99691179,8302762.3430882,0.5024
"conf.int",8172013.02,7031903.30024352,9312122.73975648,0.5024
"conf.int",7335472.88,6344651.43859846,8326294.32140154,0.5024
"conf.int",8150299.545,6973215.88407026,9327383.20592974,0.5024
"conf.int",7502429.83,6470665.89796982,8534193.76203018,0.5024
"conf.int",8103442.285,6966452.75866814,9240431.81133186,0.5024
"conf.int",7730087.975,6628735.73592575,8831440.21407424,0.5024
"conf.int",7793342.93,6696926.13672577,8889759.72327423,0.5024
"conf.int",7613265.24,6584070.35614685,8642460.12385315,0.5024
"conf.int",7777746.035,6692993.47020227,8862498.59979773,0.5024
"conf.int",8190606.32,7043654.36403913,9337558.27596087,0.5024
"conf.int",7893138.01,6777441.54273987,9008834.47726013,0.5024
"conf.int",8145143.675,6970167.49474192,9320119.85525808,0.5024
"conf.int",7674818.22,6567057.25234291,8782579.18765709,0.5024
"conf.int",8561615.665,7392247.67789163,9730983.65210837,0.5024
"conf.int",7930049.485,6806777.70850405,9053321.26149595,0.5024
"conf.int",7745907.155,6618278.65344188,8873535.65655812,0.5024
"conf.int",7274987.585,6306050.61961616,8243924.55038384,0.5024
"conf.int",8193682.14,6995624.14345131,9391740.13654869,0.5024
"conf.int",7780867.535,6626044.32158947,8935690.74841054,0.5024
"conf.int",8143327,6979176.4478946,9307477.5521054,0.5024
"conf.int",7832859.26,6653783.76406674,9011934.75593326,0.5024
"conf.int",7232166.975,6188426.1236366,8275907.8263634,0.5024
"conf.int",7923525.59,6819244.30200553,9027806.87799446,0.5024
"conf.int",7664596.62,6592965.9997892,8736227.2402108,0.5024
"conf.int",8154350.805,6968199.8536904,9340501.7563096,0.5024
"conf.int",7855656.755,6703318.40746708,9007995.10253292,0.5024
"conf.int",8002009.405,6828373.30471829,9175645.50528171,0.5024
"conf.int",8401631.81,7232416.42865361,9570847.19134639,0.5024
"conf.int",7857217.475,6756208.31171599,8958226.63828401,0.5024
"conf.int",7637855.605,6527431.19806287,8748280.01193714,0.5024
"conf.int",7955731.3,6828299.6854114,9083162.91458859,0.5024
"conf.int",7724864.44,6683257.4983803,8766471.3816197,0.5024
"conf.int",7763938.945,6610290.45081617,8917587.43918383,0.5024
"conf.int",8287824.76,7122213.1699574,9453436.3500426,0.5024
"conf.int",8341632.22,7155008.83462983,9528255.60537017,0.5024
"conf.int",8103611.855,6925214.28997415,9282009.42002585,0.5024
"conf.int",7178568.04,6140262.26482735,8216873.81517265,0.5024
"conf.int",7722454.005,6626568.79930669,8818339.21069331,0.5024
"conf.int",7614355.135,6524179.58768383,8704530.68231616,0.5024
"conf.int",9058533.54,7886677.1728231,10230389.9071769,0.5024
"conf.int",7747192.725,6611711.44836294,8882674.00163706,0.5024
"conf.int",7820507.3,6724366.26121229,8916648.33878771,0.5024
"conf.int",7813806.705,6704402.76537626,8923210.64462374,0.5024
"conf.int",7322885.28,6255322.06200471,8390448.49799529,0.5024
"conf.int",8238456.03,7061986.35780643,9414925.70219358,0.5024
"conf.int",7787948.635,6674187.40171851,8901709.86828149,0.5024
"conf.int",7853919.29,6761208.5524207,8946630.0275793,0.5024
"conf.int",7630832.965,6628118.08865164,8633547.84134836,0.5024
"conf.int",7921965.605,6814498.07862838,9029433.13137162,0.5024
"conf.int",6773657.125,5740982.4597335,7806331.7902665,0.5024
"conf.int",7423045.305,6429153.6727184,8416936.9372816,0.5024
"conf.int",7931356.065,6765528.59853131,9097183.53146869,0.5024
"conf.int",7512572.48,6441173.24415518,8583971.71584482,0.5024
"conf.int",8006964.535,6882265.07627428,9131663.99372572,0.5024
"conf.int",8081878.955,6955981.25881867,9207776.65118133,0.5024
"conf.int",7767467.285,6626228.90626643,8908705.66373357,0.5024
"conf.int",7776820.43,6665040.22321868,8888600.63678132,0.5024
"conf.int",7726929.31,6632005.5503093,8821853.0696907,0.5024
"conf.int",7842772.605,6708061.58402626,8977483.62597374,0.5024
"conf.int",8339928.195,7124955.32216589,9554901.06783411,0.5024
"conf.int",7384918.29,6303459.14798733,8466377.43201266,0.5024
"conf.int",7748553.6,6661503.65440686,8835603.54559314,0.5024
"conf.int",8049094.24,6899664.42516433,9198524.05483568,0.5024
"conf.int",8363041.975,7171863.74331581,9554220.20668419,0.5024
"conf.int",7328899.515,6281042.29491119,8376756.73508881,0.5024
"conf.int",7980379.185,6874652.45726175,9086105.91273824,0.5024
"conf.int",7346210.66,6217267.40065481,8475153.91934519,0.5024
"conf.int",8088080.18,6897958.14284062,9278202.21715938,0.5024
"conf.int",8179822.46,7075778.37727235,9283866.54272765,0.5024
"conf.int",7837720.91,6676674.89707107,8998766.92292893,0.5024
"conf.int",7706399.3,6530996.33884002,8881802.26115998,0.5024
"conf.int",8146917.005,6983722.90067756,9310111.10932244,0.5024
"conf.int",7588432.175,6461417.71962641,8715446.63037358,0.5024
"conf.int",7471243.64,6441129.94247173,8501357.33752827,0.5024
"conf.int",7521417.065,6438423.65998328,8604410.47001672,0.5024
"conf.int",8275158.35,7197309.03455034,9353007.66544966,0.5024
"conf.int",8128795.25,6973108.675645,9284481.824355,0.5024
"conf.int",7576629.345,6529017.13987382,8624241.55012618,0.5024
"conf.int",8550275.18,7358186.85544499,9742363.50455501,0.5024
"conf.int",7905074.445,6721972.47300731,9088176.41699269,0.5024
"conf.int",7568502.415,6464431.61385934,8672573.21614066,0.5024
"conf.int",7810242.32,6675029.48512046,8945455.15487954,0.5024
"conf.int",8317529.71,7236518.95758494,9398540.46241506,0.5024
"conf.int",8600215.105,7423132.63256845,9777297.57743155,0.5024
"conf.int",7605915.385,6572250.6765569,8639580.0934431,0.5024
"conf.int",7394007.7,6279625.33649057,8508390.06350943,0.5024
"conf.int",7353756.8,6233285.80304543,8474227.79695457,0.5024
"conf.int",7760923.66,6646764.63776562,8875082.68223438,0.5024
"conf.int",7663975.79,6612476.48145225,8715475.09854775,0.5024
"conf.int",7606655.375,6483113.11475362,8730197.63524638,0.5024
"conf.int",7932802.155,6767513.87438712,9098090.43561289,0.5024
"conf.int",7610180.995,6503472.40099849,8716889.58900151,0.5024
"conf.int",7282656.215,6233169.3182467,8332143.1117533,0.5024
"conf.int",7463996.545,6377846.9322462,8550146.1577538,0.5024
"conf.int",7397144.885,6269746.95233855,8524542.81766145,0.5024
"conf.int",8118680.33,7013481.89948209,9223878.76051791,0.5024
"conf.int",7440645.66,6414727.01771052,8466564.30228948,0.5024
"conf.int",7387063.22,6337294.14448632,8436832.29551368,0.5024
"conf.int",7326655.465,6273356.20772689,8379954.72227311,0.5024
"conf.int",7435098.57,6397673.62365562,8472523.51634438,0.5024
"conf.int",7913229.7,6794174.50204779,9032284.89795221,0.5024
"conf.int",7218897.49,6116182.24674096,8321612.73325904,0.5024
"conf.int",7244201.17,6120110.99456267,8368291.34543733,0.5024
"conf.int",7458374.05,6350154.4893903,8566593.6106097,0.5024
"conf.int",7887978.56,6785434.91187957,8990522.20812043,0.5024
"conf.int",7899852.885,6775898.0351808,9023807.7348192,0.5024
"conf.int",8142130.59,6975085.18155455,9309175.99844545,0.5024
"conf.int",7839987.43,6735620.18130333,8944354.67869667,0.5024
"conf.int",7664571.9,6543176.84700141,8785966.9529986,0.5024
"conf.int",7890456.885,6822994.14810487,8957919.62189513,0.5024
"conf.int",8307610.505,7141475.47556297,9473745.53443703,0.5024
"conf.int",7477122.2,6379977.24538792,8574267.15461208,0.5024
"conf.int",8202327.33,7008576.63521734,9396078.02478266,0.5024
"conf.int",7439614.215,6407873.7472794,8471354.6827206,0.5024
"conf.int",7684945.84,6585761.93735151,8784129.74264849,0.5024
"conf.int",7773595.305,6628755.12835813,8918435.48164187,0.5024
"conf.int",7791056.86,6685860.89888652,8896252.82111348,0.5024
"conf.int",7456653.225,6411265.61402132,8502040.83597868,0.5024
"conf.int",7313612.595,6276086.89615772,8351138.29384228,0.5024
"conf.int",8070686.415,6896924.76908895,9244448.06091105,0.5024
"conf.int",7966710.345,6770207.62303405,9163213.06696595,0.5024
"conf.int",7232475.67,6269610.45971678,8195340.88028321,0.5024
"conf.int",7712598.86,6624588.21156969,8800609.50843031,0.5024
"conf.int",7671981.77,6588275.86655474,8755687.67344525,0.5024
"conf.int",8177768.095,7093147.85366205,9262388.33633795,0.5024
"conf.int",6802973.525,5772110.94689744,7833836.10310257,0.5024
"conf.int",8098647.54,6931467.09908618,9265827.98091382,0.5024
"conf.int",7539578.87,6496073.79870988,8583083.94129013,0.5024
"conf.int",7314920.91,6325287.5914795,8304554.2285205,0.5024
"conf.int",7847096.005,6812681.03816436,8881510.97183564,0.5024
"conf.int",7421407.16,6361527.43706007,8481286.88293993,0.5024
"conf.int",7977370.65,6783749.66828841,9170991.63171159,0.5024
"conf.int",8148813.53,6935177.47934411,9362449.58065589,0.5024
"conf.int",7997548.11,6849186.49916774,9145909.72083226,0.5024
"conf.int",7507276.125,6468650.2234306,8545902.0265694,0.5024
"conf.int",8090840.15,6971358.27048694,9210322.02951307,0.5024
"conf.int",8041391.27,6887546.52820566,9195236.01179433,0.5024
"conf.int",7301340.07,6236990.38662883,8365689.75337117,0.5024
"conf.int",7851704.14,6782347.64724252,8921060.63275748,0.5024
"conf.int",7090608.59,6067238.39948084,8113978.78051916,0.5024
"conf.int",8142128.58,6950337.51834321,9333919.64165679,0.5024
"conf.int",7515764.895,6452004.78794932,8579525.00205068,0.5024
"conf.int",7284550.935,6256346.79194093,8312755.07805907,0.5024
"conf.int",7748318.715,6603209.3949741,8893428.0350259,0.5024
"conf.int",8032250.95,6841793.21563568,9222708.68436432,0.5024
"conf.int",7925171.8,6747440.04642229,9102903.55357771,0.5024
"conf.int",7184339.71,6105544.80339545,8263134.61660455,0.5024
"conf.int",8363497.28,7220547.65490019,9506446.90509981,0.5024
"conf.int",7433547.185,6340704.71521362,8526389.65478638,0.5024
"conf.int",7469631.03,6381075.84930837,8558186.21069163,0.5024
"conf.int",7159784.05,6108268.16965249,8211299.93034751,0.5024
"conf.int",8861213.395,7647390.62371025,10075036.1662897,0.5024
"conf.int",7641585.505,6578278.86552063,8704892.14447937,0.5024
"conf.int",7375264.79,6295066.51683109,8455463.06316891,0.5024
"conf.int",8210852.665,7096726.71737125,9324978.61262875,0.5024
"conf.int",7902237.125,6796403.07001983,9008071.17998017,0.5024
"conf.int",8523663.72,7406549.31748255,9640778.12251746,0.5024
"conf.int",7609923.215,6512296.80117558,8707549.62882442,0.5024
"conf.int",7596733.585,6526008.89634872,8667458.27365128,0.5024
"conf.int",7458254.025,6377799.66785396,8538708.38214604,0.5024
"conf.int",7724506.655,6634105.0064982,8814908.3035018,0.5024
"conf.int",7034417,6030381.60336457,8038452.39663543,0.5024
"conf.int",7448392.825,6420354.0059063,8476431.64409371,0.5024
"conf.int",7781161.745,6695075.88941499,8867247.60058501,0.5024
"conf.int",7191158.825,6133962.71819806,8248354.93180194,0.5024
"conf.int",7972361.505,6865041.50526901,9079681.50473099,0.5024
"conf.int",7727190.68,6629161.58041629,8825219.77958371,0.5024
"conf.int",7821987.74,6662953.10408248,8981022.37591752,0.5024
"conf.int",6941986.38,6000825.70466359,7883147.0553364,0.5024
"conf.int",8004372.08,6856871.97860909,9151872.18139091,0.5024
"conf.int",8109069.05,6952010.13287207,9266127.96712793,0.5024
"conf.int",7752929.315,6687281.69950656,8818576.93049344,0.5024
"conf.int",7996751.295,6891176.66006807,9102325.92993193,0.5024
"conf.int",7322391.22,6282995.42158352,8361787.01841648,0.5024
"conf.int",8086164.46,6911566.74469897,9260762.17530103,0.5024
"conf.int",7883859.885,6723829.80271971,9043889.96728029,0.5024
"conf.int",8505873.135,7293441.55090084,9718304.71909916,0.5024
"conf.int",8158477.69,7033876.37936581,9283079.00063419,0.5024
"conf.int",8029777.975,6866839.86624363,9192716.08375637,0.5024
"conf.int",7251587.865,6183690.3182092,8319485.41179081,0.5024
"conf.int",8197711.845,7029903.44314078,9365520.24685922,0.5024
"conf.int",7846911.775,6698326.66660459,8995496.88339541,0.5024
"conf.int",7094721.92,6036774.44171027,8152669.39828973,0.5024
"conf.int",8087803.48,6910765.7232829,9264841.2367171,0.5024
"conf.int",8359960.09,7168301.71432569,9551618.46567431,0.5024
"conf.int",7564464.42,6535526.69005263,8593402.14994737,0.5024
"conf.int",6796090,5737934.95832322,7854245.04167678,0.5024
"conf.int",7284853.645,6193304.05409253,8376403.23590747,0.5024
"conf.int",7850870.945,6728920.78244081,8972821.1075592,0.5024
"conf.int",7993935.525,6871139.29260151,9116731.75739849,0.5024
"conf.int",8100294.305,6955214.68323243,9245373.92676757,0.5024
"conf.int",8313683.895,7097584.4359637,9529783.3540363,0.5024
"conf.int",7292966.07,6243926.17728932,8342005.96271068,0.5024
"conf.int",8031655.52,6910714.26045809,9152596.77954191,0.5024
"conf.int",7381279.49,6343209.41097091,8419349.56902909,0.5024
"conf.int",7442975,6355270.32782593,8530679.67217407,0.5024
"conf.int",7940974.225,6757512.41150284,9124436.03849716,0.5024
"conf.int",8436800.425,7270360.54441362,9603240.30558638,0.5024
"conf.int",8631177.585,7455053.91414706,9807301.25585294,0.5024
"conf.int",7760033.465,6688704.08433326,8831362.84566674,0.5024
"conf.int",7792915.985,6684188.16074113,8901643.80925887,0.5024
"conf.int",8021037.55,6857400.23030978,9184674.86969022,0.5024
"conf.int",8371260.105,7189052.5703843,9553467.6396157,0.5024
"conf.int",8114913.41,6948066.87129929,9281759.94870071,0.5024
"conf.int",7873157.19,6757919.21046188,8988395.16953812,0.5024
"conf.int",7579319.62,6459365.05456586,8699274.18543414,0.5024
"conf.int",7440500.92,6398763.02156086,8482238.81843914,0.5024
"conf.int",7135961.885,6113732.41815873,8158191.35184127,0.5024
"conf.int",8019336.955,6839635.08173634,9199038.82826366,0.5024
"conf.int",8129756.9,6959149.1372026,9300364.6627974,0.5024
