"","mean","lower_bound","upper_bound","left_tail_percentage"
"conf.int",4586141.32,3433666.4252096,5738616.2147904,0.5023
"conf.int",4665195.26666667,3381597.64102846,5948792.89230487,0.5023
"conf.int",5027599.04,3783729.59322911,6271468.48677089,0.5023
"conf.int",3834982.70666667,2881246.48567088,4788718.92766245,0.5023
"conf.int",3822679.2,2868694.17852467,4776664.22147533,0.5023
"conf.int",4467366.89333333,3371614.8531492,5563118.93351747,0.5023
"conf.int",5233762.33333333,3883834.52134309,6583690.14532357,0.5023
"conf.int",5111914.46666667,3870761.03510879,6353067.89822454,0.5023
"conf.int",6022647.97333333,4639288.69941469,7406007.24725197,0.5023
"conf.int",4379814.84,3237780.91983491,5521848.76016509,0.5023
"conf.int",4134608.48,3099845.44414616,5169371.51585384,0.5023
"conf.int",3883310.32,2832400.77723834,4934219.86276166,0.5023
"conf.int",4366898.06666667,3125556.03182887,5608240.10150446,0.5023
"conf.int",3838137.34666667,2747814.00721501,4928460.68611832,0.5023
"conf.int",4985554.16,3678243.422066,6292864.897934,0.5023
"conf.int",4130254.52,2933207.99703406,5327301.04296594,0.5023
"conf.int",3891024.46666667,3033540.98674331,4748507.94659002,0.5023
"conf.int",3711683.38666667,2765289.27560583,4658077.49772751,0.5023
"conf.int",3998770.82666667,2835732.5477102,5161809.10562313,0.5023
"conf.int",3988964.52,3090856.26973335,4887072.77026665,0.5023
"conf.int",4674650.01333333,3532025.85255985,5817274.17410682,0.5023
"conf.int",4928447.89333333,3609643.9232046,6247251.86346207,0.5023
"conf.int",5201080.86666667,3759515.11128493,6642646.6220484,0.5023
"conf.int",4792456.70666667,3505927.73863184,6078985.6747015,0.5023
"conf.int",3670179.85333333,2598664.74408652,4741694.96258014,0.5023
"conf.int",3313053.01333333,2587712.97860372,4038393.04806295,0.5023
"conf.int",4332833.10666667,3162514.07054432,5503152.14278901,0.5023
"conf.int",4771211.72,3609622.10077938,5932801.33922062,0.5023
"conf.int",4960795.54666667,3724336.12095687,6197254.97237647,0.5023
"conf.int",4904638.06666667,3581219.87461058,6228056.25872275,0.5023
"conf.int",4662309.41333333,3552506.38630517,5772112.4403615,0.5023
"conf.int",4497064.52,3129938.50303745,5864190.53696255,0.5023
"conf.int",4628275.44,3508374.0602907,5748176.8197093,0.5023
"conf.int",4354116.50666667,3119097.64568732,5589135.36764601,0.5023
"conf.int",4164268.18666667,3080944.34323702,5247592.03009631,0.5023
"conf.int",4986606.42666667,3652677.86687028,6320534.98646305,0.5023
"conf.int",4545683.02666667,3313681.44579955,5777684.60753379,0.5023
"conf.int",4343653.53333333,3166456.39183341,5520850.67483326,0.5023
"conf.int",4812130.48,3358228.32165487,6266032.63834513,0.5023
"conf.int",3283347.44,2319490.72209344,4247204.15790656,0.5023
"conf.int",4479572.16,3307684.00353552,5651460.31646449,0.5023
"conf.int",4999545.37333333,3651323.55013468,6347767.19653199,0.5023
"conf.int",4017774.97333333,2806023.41731472,5229526.52935194,0.5023
"conf.int",4797621.82666667,3552277.66221401,6042965.99111932,0.5023
"conf.int",4405363.73333333,3268163.63983526,5542563.82683141,0.5023
"conf.int",4925428.16,3568259.41436965,6282596.90563035,0.5023
"conf.int",4217090.90666667,3134500.1423199,5299681.67101343,0.5023
"conf.int",5079111.90666667,3775996.0831924,6382227.73014094,0.5023
"conf.int",3254072.52,2298553.11190558,4209591.92809443,0.5023
"conf.int",4414535.96,3191169.09569851,5637902.82430149,0.5023
"conf.int",3989593.94666667,2988937.51046787,4990250.38286546,0.5023
"conf.int",3808363.66666667,2971337.45694673,4645389.87638661,0.5023
"conf.int",4137373.38666667,3100872.64577207,5173874.12756127,0.5023
"conf.int",4322973.2,3171163.29984408,5474783.10015592,0.5023
"conf.int",4506658.22666667,3327398.12963051,5685918.32370282,0.5023
"conf.int",3841813.78666667,2824688.67179384,4858938.90153949,0.5023
"conf.int",4421497.78666667,3284590.21699994,5558405.35633339,0.5023
"conf.int",4542228.17333333,3247163.45168859,5837292.89497808,0.5023
"conf.int",4379145.13333333,3268699.85357589,5489590.41309077,0.5023
"conf.int",3806995.53333333,2784296.36288178,4829694.70378489,0.5023
"conf.int",3806907.57333333,2760639.40733061,4853175.73933606,0.5023
"conf.int",4309637.44,3150319.22302805,5468955.65697195,0.5023
"conf.int",4026507.56,2953445.3700653,5099569.7499347,0.5023
"conf.int",4056907.97333333,2961641.38491778,5152174.56174889,0.5023
"conf.int",3645920.62666667,2653459.95383901,4638381.29949432,0.5023
"conf.int",4063610.98666667,3099677.76586931,5027544.20746402,0.5023
"conf.int",5208064.86666667,3893661.82972566,6522467.90360767,0.5023
"conf.int",3760590.65333333,2716338.40313522,4804842.90353145,0.5023
"conf.int",4738458.22666667,3467903.66931795,6009012.78401538,0.5023
"conf.int",4042798.36,2999103.92874751,5086492.79125249,0.5023
"conf.int",3860141.46666667,2798186.34339641,4922096.58993693,0.5023
"conf.int",3923769.36,2956992.76008742,4890545.95991258,0.5023
"conf.int",4720902.61333333,3585150.99785859,5856654.22880807,0.5023
"conf.int",4035890.69333333,2933784.84418952,5137996.54247715,0.5023
"conf.int",3909881.21333333,2782864.10349533,5036898.32317134,0.5023
"conf.int",3412472.97333333,2544709.86904971,4280236.07761695,0.5023
"conf.int",3998931.74666667,3123636.66732582,4874226.82600751,0.5023
"conf.int",4355444.52,3188023.41490584,5522865.62509415,0.5023
"conf.int",4927662.78666667,3624015.46629648,6231310.10703685,0.5023
"conf.int",3698337.37333333,2620692.55709663,4775982.18957003,0.5023
"conf.int",4046732.69333333,2940456.11627149,5153009.27039518,0.5023
"conf.int",3412183.29333333,2474354.84080385,4350011.74586282,0.5023
"conf.int",4608142.08,3507492.40321926,5708791.75678074,0.5023
"conf.int",5963794.17333333,4547510.5115318,7380077.83513486,0.5023
"conf.int",4956952.76,3690534.28953028,6223371.23046972,0.5023
"conf.int",4852694.02666667,3674346.53332084,6031041.52001249,0.5023
"conf.int",3852859.89333333,2985442.19909992,4720277.58756675,0.5023
"conf.int",5175870.81333333,3809929.07201191,6541812.55465476,0.5023
"conf.int",4358978.08,3236730.60032785,5481225.55967215,0.5023
"conf.int",4100309.72,2964706.63212123,5235912.80787877,0.5023
"conf.int",4555069.96,3340715.20887759,5769424.71112242,0.5023
"conf.int",4331583.8,3145264.93825865,5517902.66174135,0.5023
"conf.int",4171824.86666667,3143306.81636597,5200342.91696736,0.5023
"conf.int",5408362.94666667,4074183.08282501,6742542.81050832,0.5023
"conf.int",4589695.65333333,3430835.61269509,5748555.69397158,0.5023
"conf.int",3996186.32,3042021.26666509,4950351.3733349,0.5023
"conf.int",4740149.94666667,3453767.01568833,6026532.87764501,0.5023
"conf.int",4949568.53333333,3575954.58543233,6323182.48123434,0.5023
"conf.int",4189512.74666667,3050803.91225807,5328221.58107526,0.5023
"conf.int",3807461.25333333,2918344.86675431,4696577.63991236,0.5023
"conf.int",4421553.18666667,3183103.84297731,5660002.53035602,0.5023
"conf.int",5032254.58666667,3791642.53546513,6272866.6378682,0.5023
"conf.int",4257025.89333333,3095395.20634465,5418656.58032202,0.5023
"conf.int",4659564.49333333,3495204.53837258,5823924.44829408,0.5023
"conf.int",4355879.82666667,3230247.40473121,5481512.24860212,0.5023
"conf.int",3406144.54666667,2480134.44956108,4332154.64377226,0.5023
"conf.int",3852642.41333333,2955495.51572606,4749789.31094061,0.5023
"conf.int",5008624.38666667,3659615.24952968,6357633.52380365,0.5023
"conf.int",4709096.38666667,3418448.83510782,5999743.93822552,0.5023
"conf.int",3848154.16,2861941.90817173,4834366.41182827,0.5023
"conf.int",4349840.8,3316394.46962738,5383287.13037262,0.5023
"conf.int",3407599.28,2478772.34956764,4336426.21043236,0.5023
"conf.int",3994688.02666667,2904658.21842574,5084717.8349076,0.5023
"conf.int",5159881.46666667,3890345.13179739,6429417.80153595,0.5023
"conf.int",4859294.76,3586905.39071135,6131684.12928865,0.5023
"conf.int",4489000.41333333,3514560.53399283,5463440.29267383,0.5023
"conf.int",4937304.52,3719465.84316345,6155143.19683655,0.5023
"conf.int",3979286.25333333,2972726.17905738,4985846.32760929,0.5023
"conf.int",3890004.57333333,2796173.74338825,4983835.40327841,0.5023
"conf.int",4601715.85333333,3427946.73379814,5775484.97286853,0.5023
"conf.int",4767198.52,3535099.22092899,5999297.81907101,0.5023
"conf.int",4275591.05333333,3189406.86721054,5361775.23945613,0.5023
"conf.int",4585815.06666667,3601511.02474396,5570119.10858937,0.5023
"conf.int",5187715.42666667,3879716.92521934,6495713.928114,0.5023
"conf.int",3708641.85333333,2772979.13447075,4644304.57219592,0.5023
"conf.int",3939557.08,2835055.07901045,5044059.08098955,0.5023
"conf.int",4166706.42666667,3084662.81273525,5248750.04059809,0.5023
"conf.int",3716916.61333333,2660054.01182463,4773779.21484204,0.5023
"conf.int",3718556.21333333,2751279.18208069,4685833.24458598,0.5023
"conf.int",4458352.72,3464404.48970198,5452300.95029802,0.5023
"conf.int",4291093.54666667,3226093.55595,5356093.53738333,0.5023
"conf.int",4620210.22666667,3459419.80110273,5781000.65223061,0.5023
"conf.int",4396227.94666667,3307689.87342093,5484766.0199124,0.5023
"conf.int",4530614,3263778.7221924,5797449.27780761,0.5023
"conf.int",4843536.37333333,3628201.60730868,6058871.13935798,0.5023
"conf.int",4335660.53333333,3258047.32243023,5413273.74423644,0.5023
"conf.int",4818866.46666667,3659263.96588852,5978468.96744482,0.5023
"conf.int",4343845.86666667,3148920.35387444,5538771.3794589,0.5023
"conf.int",4649978.2,3510963.80003073,5788992.59996927,0.5023
"conf.int",3631721.25333333,2611974.20090242,4651468.30576424,0.5023
"conf.int",4738011.96,3532637.27488684,5943386.64511316,0.5023
"conf.int",4719685.68,3531679.711013,5907691.648987,0.5023
"conf.int",4138533.33333333,3060265.86353791,5216800.80312876,0.5023
"conf.int",3448931.13333333,2464359.76681943,4433502.49984724,0.5023
"conf.int",4006699.10666667,3022126.87252904,4991271.34080429,0.5023
"conf.int",4289649.96,3013792.2539697,5565507.6660303,0.5023
"conf.int",4570051.10666667,3390741.50612947,5749360.70720386,0.5023
"conf.int",3913550.69333333,2923535.94159727,4903565.44506939,0.5023
"conf.int",4493453.26666667,3572512.77379173,5414393.75954161,0.5023
"conf.int",4547144.52,3439027.66640856,5655261.37359143,0.5023
"conf.int",4709786.54666667,3498208.78012528,5921364.31320805,0.5023
"conf.int",4190721.12,3057805.95330046,5323636.28669954,0.5023
"conf.int",4128373.62666667,2986828.43780714,5269918.81552619,0.5023
"conf.int",3240728.90666667,2469712.41172473,4011745.4016086,0.5023
"conf.int",4436634.72,3275008.15379818,5598261.28620182,0.5023
"conf.int",3712162.16,2771401.69853779,4652922.62146221,0.5023
"conf.int",5234152.36,3936811.02001977,6531493.69998023,0.5023
"conf.int",3969893.73333333,2906286.29146848,5033501.17519819,0.5023
"conf.int",3771897.77333333,2761035.02653569,4782760.52013097,0.5023
"conf.int",4304138.94666667,3149878.32160911,5458399.57172422,0.5023
"conf.int",4135007.81333333,2997258.24421181,5272757.38245486,0.5023
"conf.int",4624745.28,3470381.33124419,5779109.22875581,0.5023
"conf.int",4090323.73333333,2913019.41126305,5267628.05540361,0.5023
"conf.int",4143668.52,3031326.93861341,5256010.10138659,0.5023
"conf.int",4424779.33333333,3280393.4634924,5569165.20317427,0.5023
"conf.int",5070967.34666667,3776591.47279813,6365343.2205352,0.5023
"conf.int",4800093.81333333,3444629.70266343,6155557.92400324,0.5023
"conf.int",4150818.84,3122908.10219122,5178729.57780878,0.5023
"conf.int",2966753.86666667,2302257.30731044,3631250.42602289,0.5023
"conf.int",3942439.44,3011318.52457273,4873560.35542727,0.5023
"conf.int",5242724.97333333,3848887.35623449,6636562.59043218,0.5023
"conf.int",4761579.50666667,3511523.19503107,6011635.81830226,0.5023
"conf.int",4906809.97333333,3621021.25687731,6192598.68978936,0.5023
"conf.int",3343077.21333333,2557580.33850423,4128574.08816244,0.5023
"conf.int",4463538.66666667,3239217.61219098,5687859.72114235,0.5023
"conf.int",4012561.37333333,3013990.86000782,5011131.88665884,0.5023
"conf.int",4357864.53333333,3293833.62922658,5421895.43744008,0.5023
"conf.int",5121551.50666667,3828744.67996139,6414358.33337194,0.5023
"conf.int",4434548.36,3187943.61926487,5681153.10073513,0.5023
"conf.int",4099351.76,3007186.88366886,5191516.63633114,0.5023
"conf.int",3945541.58666667,3025007.1938841,4866075.97944923,0.5023
"conf.int",4907297.77333333,3803280.03917226,6011315.5074944,0.5023
"conf.int",4561905.05333333,3375672.01059817,5748138.0960685,0.5023
"conf.int",4247453.18666667,2952428.03905213,5542478.3342812,0.5023
"conf.int",2928953.57333333,1939729.91861669,3918177.22804997,0.5023
"conf.int",4771950.97333333,3516013.95733427,6027887.9893324,0.5023
"conf.int",4685433.76,3486046.22247483,5884821.29752517,0.5023
"conf.int",4548077.62666667,3325641.59435577,5770513.65897757,0.5023
"conf.int",4469966.21333333,3425815.57313378,5514116.85353289,0.5023
"conf.int",5080961.86666667,3893009.82349022,6268913.90984311,0.5023
"conf.int",4203535.81333333,3134090.10216349,5272981.52450318,0.5023
"conf.int",3355921.24,2329191.07999965,4382651.40000035,0.5023
"conf.int",4830268.2,3604620.69662977,6055915.70337023,0.5023
"conf.int",4372505.57333333,3208901.08216631,5536110.06450036,0.5023
"conf.int",4231689.14666667,2915688.66552221,5547689.62781113,0.5023
"conf.int",4510160.72,3395257.08025216,5625064.35974784,0.5023
"conf.int",4584156.28,3369839.45287758,5798473.10712242,0.5023
"conf.int",4044088,2901809.40207947,5186366.59792053,0.5023
"conf.int",3895895.88,2950283.78032221,4841507.97967779,0.5023
"conf.int",4139190.28,3099054.64489846,5179325.91510154,0.5023
"conf.int",3860157.29333333,2766866.50317679,4953448.08348988,0.5023
"conf.int",4321667.89333333,3349571.61220786,5293764.1744588,0.5023
"conf.int",4721632.4,3652128.00821927,5791136.79178073,0.5023
"conf.int",4174675.38666667,3030984.33885968,5318366.43447365,0.5023
"conf.int",4684495.52,3544099.56998301,5824891.47001699,0.5023
"conf.int",3922102.41333333,2924343.18597359,4919861.64069307,0.5023
"conf.int",3924645.4,2908787.02960289,4940503.77039711,0.5023
"conf.int",4181806.32,3094590.78843777,5269021.85156223,0.5023
"conf.int",4034655.06666667,2967385.20537423,5101924.9279591,0.5023
"conf.int",3915297.24,2882604.24245421,4947990.23754579,0.5023
"conf.int",4409395.32,3321561.699536,5497228.940464,0.5023
"conf.int",4858605.46666667,3535787.42227459,6181423.51105874,0.5023
"conf.int",4213212.69333333,3023086.00763409,5403339.37903257,0.5023
"conf.int",3799551.28,2778498.8107874,4820603.7492126,0.5023
"conf.int",4684653.29333333,3322719.09648925,6046587.49017742,0.5023
"conf.int",4946366.8,3728640.79656291,6164092.80343708,0.5023
"conf.int",4365016.88,3230211.34926977,5499822.41073023,0.5023
"conf.int",3474785.22666667,2573689.09349986,4375881.35983348,0.5023
"conf.int",3678272.64,2714244.00859558,4642301.27140442,0.5023
"conf.int",4535363.48,3324951.91600404,5745775.04399597,0.5023
"conf.int",4340293.2,3156850.64291844,5523735.75708156,0.5023
"conf.int",3671011.94666667,2671172.9006022,4670850.99273113,0.5023
"conf.int",4259956.16,3140531.46839236,5379380.85160764,0.5023
"conf.int",3747121.06666667,2654633.3557992,4839608.77753413,0.5023
"conf.int",3841321.26666667,2956259.49050749,4726383.04282585,0.5023
"conf.int",4631250.77333333,3367064.32744387,5895437.21922279,0.5023
"conf.int",4515135.06666667,3439711.13327351,5590559.00005983,0.5023
"conf.int",4931519.98666667,3719102.51435834,6143937.45897499,0.5023
"conf.int",4472600.50666667,3335261.90521844,5609939.1081149,0.5023
"conf.int",5523852.37333333,4162593.20769715,6885111.53896952,0.5023
"conf.int",3538467.62666667,2508490.91955396,4568444.33377937,0.5023
"conf.int",4591481.16,3337101.97143467,5845860.34856533,0.5023
"conf.int",3855461.96,2837320.71141602,4873603.20858398,0.5023
"conf.int",4074345.81333333,2892532.85554986,5256158.77111681,0.5023
"conf.int",3977370.46666667,2979961.67066431,4974779.26266902,0.5023
"conf.int",4102803.72,3120196.96646905,5085410.47353095,0.5023
"conf.int",4178303.88,3018675.54784956,5337932.21215044,0.5023
"conf.int",4457474.29333333,3145567.56051102,5769381.02615564,0.5023
"conf.int",4753331.97333333,3516973.16625697,5989690.7804097,0.5023
"conf.int",3811099.68,2800852.95873814,4821346.40126186,0.5023
"conf.int",4064305.57333333,2910799.76367507,5217811.38299159,0.5023
"conf.int",4622043.54666667,3401489.48244715,5842597.61088618,0.5023
"conf.int",4535614.56,3357880.04337318,5713349.07662682,0.5023
"conf.int",3990668.13333333,2980412.36089254,5000923.90577412,0.5023
"conf.int",4917935.41333333,3672587.22586908,6163283.60079759,0.5023
"conf.int",4961513.09333333,3727728.67945317,6195297.5072135,0.5023
"conf.int",3759214.34666667,2616805.84142548,4901622.85190786,0.5023
"conf.int",3710327,2800846.5057813,4619807.4942187,0.5023
"conf.int",5030399.88,3806567.13713539,6254232.62286461,0.5023
"conf.int",4602743.37333333,3417083.55012937,5788403.19653729,0.5023
"conf.int",5347838.21333333,4099291.76981588,6596384.65685078,0.5023
"conf.int",4240639.25333333,3105233.10657042,5376045.40009625,0.5023
"conf.int",3347284.84,2486341.06470582,4208228.61529418,0.5023
"conf.int",4378130.64,3313568.52103909,5442692.75896091,0.5023
"conf.int",4093635.29333333,3113639.38186567,5073631.204801,0.5023
"conf.int",4839583.49333333,3701131.81711875,5978035.16954791,0.5023
"conf.int",4463106.14666667,3252740.66403124,5673471.62930209,0.5023
"conf.int",4052620.94666667,2992227.19069217,5113014.70264116,0.5023
"conf.int",3867780.10666667,2921681.33522838,4813878.87810495,0.5023
"conf.int",4657738.88,3459901.07619948,5855576.68380052,0.5023
"conf.int",5095413.33333333,3812679.02623093,6378147.64043573,0.5023
"conf.int",4300577.04,3158347.09364474,5442806.98635526,0.5023
"conf.int",5007780.05333333,3759544.40737754,6256015.69928913,0.5023
"conf.int",3917610.68,2889802.15586929,4945419.20413071,0.5023
"conf.int",4316342.6,3092124.30133859,5540560.89866141,0.5023
"conf.int",3783042.02666667,2691165.7897467,4874918.26358664,0.5023
"conf.int",3769345.26666667,2876539.60252143,4662150.9308119,0.5023
"conf.int",4976310.84,3646104.76283226,6306516.91716774,0.5023
"conf.int",4775493.52,3460034.81170536,6090952.22829464,0.5023
"conf.int",4142749.33333333,3127822.85772292,5157675.80894374,0.5023
"conf.int",4048449.05333333,2952532.50428429,5144365.60238237,0.5023
"conf.int",3917785.48,2873496.74488405,4962074.21511595,0.5023
"conf.int",4124670.37333333,2948679.76329678,5300660.98336988,0.5023
"conf.int",5039419.72,3786098.73193476,6292740.70806524,0.5023
"conf.int",5354730.84,4013071.02424765,6696390.65575234,0.5023
"conf.int",3945884.97333333,2974340.14094454,4917429.80572213,0.5023
"conf.int",4372225.16,3218170.16645168,5526280.15354832,0.5023
"conf.int",4560577.01333333,3459987.12143,5661166.90523667,0.5023
"conf.int",3936242.88,2816263.6046167,5056222.1553833,0.5023
"conf.int",4299265.32,3106992.23345212,5491538.40654788,0.5023
"conf.int",5526156.53333333,4128886.85151792,6923426.21514874,0.5023
"conf.int",4305039.77333333,3234324.11037402,5375755.43629264,0.5023
"conf.int",4019405,3041082.01805684,4997727.98194316,0.5023
"conf.int",4665681.53333333,3428431.45371984,5902931.61294683,0.5023
"conf.int",3708169.70666667,2722369.19164149,4693970.22169184,0.5023
"conf.int",4458395.90666667,3187044.09923809,5729747.71409525,0.5023
"conf.int",4633695.64,3439988.13615301,5827403.14384699,0.5023
"conf.int",4172669.82666667,3067864.62540913,5277475.0279242,0.5023
"conf.int",4653456.74666667,3490405.81548464,5816507.67784869,0.5023
"conf.int",4529465.89333333,3218469.07086451,5840462.71580216,0.5023
"conf.int",5025091.46666667,3855576.27011891,6194606.66321442,0.5023
"conf.int",4944090.17333333,3723446.64246293,6164733.70420373,0.5023
"conf.int",4767959.56,3579222.62209169,5956696.4979083,0.5023
"conf.int",4059022.34666667,2948127.54605845,5169917.14727489,0.5023
"conf.int",4509529.34666667,3309944.68792701,5709114.00540632,0.5023
"conf.int",6172897.36,4774704.43079917,7571090.28920083,0.5023
"conf.int",4213589.78666667,3149763.51317917,5277416.06015417,0.5023
"conf.int",4618448.94666667,3292389.55125085,5944508.34208249,0.5023
"conf.int",4431888.05333333,3199951.19335837,5663824.9133083,0.5023
"conf.int",3872190.82666667,2713980.49065739,5030401.16267594,0.5023
"conf.int",3908768.84,2741306.2431965,5076231.43680349,0.5023
"conf.int",4422382.41333333,3370516.52563899,5474248.30102768,0.5023
"conf.int",5411679.05333333,3935500.65828574,6887857.44838093,0.5023
"conf.int",4447922.84,3294710.85092834,5601134.82907166,0.5023
"conf.int",3909419.24,2955099.00741632,4863739.47258368,0.5023
"conf.int",4586006.48,3191213.77575623,5980799.18424377,0.5023
"conf.int",4587488.61333333,3472975.17298555,5702002.05368112,0.5023
"conf.int",4542138.78666667,3354326.8665031,5729950.70683023,0.5023
"conf.int",4146751.97333333,3089496.81747151,5204007.12919516,0.5023
"conf.int",4081312.54666667,3023772.29185322,5138852.80148011,0.5023
"conf.int",3722690.66666667,2751540.06218195,4693841.27115138,0.5023
"conf.int",3333353.38666667,2530259.67242039,4136447.10091294,0.5023
"conf.int",4208722.88,3112150.72319243,5305295.03680757,0.5023
"conf.int",5781795.4,4326358.05892001,7237232.74107999,0.5023
"conf.int",5093654.82666667,3873963.78356077,6313345.86977256,0.5023
"conf.int",4811935.73333333,3637589.08647945,5986282.38018722,0.5023
"conf.int",4294213.86666667,3101654.40131113,5486773.3320222,0.5023
"conf.int",4640760.68,3519427.28005427,5762094.07994573,0.5023
"conf.int",3701101.82666667,2650580.95894419,4751622.69438914,0.5023
"conf.int",4387245.25333333,3220768.20421917,5553722.3024475,0.5023
"conf.int",4771739.50666667,3701358.00985216,5842121.00348118,0.5023
"conf.int",5104564.21333333,3795320.61735819,6413807.80930848,0.5023
"conf.int",4331163.38666667,3058640.74534035,5603686.02799298,0.5023
"conf.int",5125011.78666667,3793494.16647299,6456529.40686035,0.5023
"conf.int",4687349.17333333,3346789.27071954,6027909.07594712,0.5023
"conf.int",4873548.78666667,3744854.69649307,6002242.87684026,0.5023
"conf.int",3382061,2489266.9189444,4274855.0810556,0.5023
"conf.int",5414478.29333333,4075791.48476311,6753165.10190356,0.5023
"conf.int",4839454.78666667,3530513.84928865,6148395.72404469,0.5023
"conf.int",4828053.17333333,3595972.24785923,6060134.09880743,0.5023
"conf.int",4272079.02666667,3174110.8288424,5370047.22449093,0.5023
"conf.int",5034067.90666667,3869779.13675225,6198356.67658108,0.5023
"conf.int",4021088.58666667,2949997.71825065,5092179.45508268,0.5023
"conf.int",4528854.41333333,3247244.91975386,5810463.90691281,0.5023
"conf.int",4871531.97333333,3576555.62474872,6166508.32191795,0.5023
"conf.int",4932275.69333333,3714550.17865502,6150001.20801164,0.5023
"conf.int",4546890.44,3311653.11989944,5782127.76010056,0.5023
"conf.int",4748411.97333333,3597928.96866915,5898894.97799751,0.5023
"conf.int",4628895.44,3552781.67895363,5705009.20104637,0.5023
"conf.int",4946960.6,3723402.56740434,6170518.63259566,0.5023
"conf.int",4777176.21333333,3591022.30049342,5963330.12617324,0.5023
"conf.int",4492111.29333333,3474173.48830845,5510049.09835821,0.5023
"conf.int",4368997.74666667,3191774.90358176,5546220.58975157,0.5023
"conf.int",4639455.66666667,3453375.42408061,5825535.90925272,0.5023
"conf.int",3712750.78666667,2831894.121121,4593607.45221233,0.5023
"conf.int",4231256.04,3078948.17996631,5383563.90003369,0.5023
"conf.int",4387502.01333333,3263930.9023295,5511073.12433717,0.5023
"conf.int",3637533.41333333,2732875.78163602,4542191.04503064,0.5023
"conf.int",4074766.54666667,2923032.91701668,5226500.17631665,0.5023
"conf.int",3358755.25333333,2476373.83605815,4241136.67060851,0.5023
"conf.int",5058731.74666667,3695908.28574685,6421555.20758649,0.5023
"conf.int",3891164.21333333,3014155.27815618,4768173.14851049,0.5023
"conf.int",4812604,3489902.91841981,6135305.08158019,0.5023
"conf.int",4671651.93333333,3535871.06985879,5807432.79680787,0.5023
"conf.int",4557100.84,3377844.06902455,5736357.61097545,0.5023
"conf.int",4941205.26666667,3793866.3519444,6088544.18138893,0.5023
